# producer=CAELIX
# when=2026-02-12T10:12:47
# cwd=
# python=
# command= /core.py --out _Output/04_confinement/04A_corral_global_sweep_optimised/20260212_101246 --corral --corral-geom sphere --traffic-mode telegraph --n 192 --traffic-iters 1 --traffic-c2 0.25 --traffic-gamma 0.001 --traffic-dt 1.0 --traffic-decay 0.0 --corral-radius 80 --corral-omega-start 0.01 --corral-omega-stop 0.62 --corral-omega-steps 1024 --corral-burn 4000 --corral-burn-frac 0.8 --corral-warm 300
# run_id=20260212_101246
# experiment=04A_corral_global_sweep_optimised
# artefact=corral
# n=192
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# corral_geom=sphere
# corral_radius=80
# corral_omega_start=0.01
# corral_omega_stop=0.62
# corral_omega_steps=1024
# corral_burn=4000
# corral_warm=300
# corral_burn_frac=0.8
# corral_amp=1.0
# corral_center_offset=0,0,0
# traffic_mode=telegraph
# traffic_dt=1
# traffic_c2=0.25
# traffic_gamma=0.001
# traffic_decay=0
# traffic_inject=1
# traffic_sponge_width=0
# traffic_sponge_strength=0
# corral_mask=dirichlet
# corral_geom=sphere
# corral_radius=80
# corral_inside_count=2143611
# corral_omega_start=0.01
# corral_omega_stop=0.62
# corral_omega_steps=1024
# corral_burn_in=4000
# corral_meas_start=3200
# corral_meas_len=800
# corral_warm_steps=300
# corral_burn_frac=0.8
# corral_amp=1
# corral_center_offset=0,0,0
i_omega,omega,e_phi,e_vel,e_tot,e_tot_std,e_tot_max,e_ratio,peak_phi,peak_vel
509,0.31350928641251224,219.1381575994379,21.425103909783644,240.56326150922143,139.95286016654657,505.9014473855552,0.09776984594780815,0.5822070240974426,0.18186122179031372
510,0.3141055718475073,199.3063505913363,19.438952788585592,218.74530337992235,126.15887295811528,412.5145187661611,0.09753303259485045,0.6206096410751343,0.19535580277442932
511,0.31470185728250244,102.45779891033264,10.083307771593224,112.541106681926,67.47149303110965,262.1338977025154,0.09841425327141444,0.7302913665771484,0.2276008576154709
512,0.31529814271749756,77.23921658237634,7.566056524596198,84.8052731069727,50.92399300661404,188.60789894157898,0.09795615309648864,0.8092954158782959,0.2518138289451599
513,0.3158944281524927,71.72554053222017,7.095629554683528,78.8211700869037,46.347532845871484,154.6551855971243,0.09892751594525759,0.8167708516120911,0.25871750712394714
514,0.3164907135874878,47.70316148352958,4.78072882304802,52.48389030657764,30.9842877422718,119.82991454021105,0.10021828059967382,0.8782260417938232,0.2762754261493683
515,0.3170869990224829,45.005927871807344,4.474984118934845,49.48091199074227,29.392996873061552,101.75287489784189,0.0994309934389325,0.9194563627243042,0.2864510118961334
516,0.317683284457478,40.72730623084039,4.0643632688641445,44.7916694997045,26.32026286300169,94.34456407319259,0.09979455173949957,0.9293749332427979,0.29415202140808105
517,0.31827956989247314,34.97091281236539,3.5104762105561904,38.48138902292152,21.818145576713118,80.00731842352461,0.10038274463670327,0.9645568132400513,0.30737999081611633
518,0.31887585532746826,33.03035618447445,3.3204539709580483,36.350810155432484,20.839447339579525,78.90222539900358,0.10052734376865999,0.9852274656295776,0.3122645318508148
519,0.31947214076246333,31.60052131670495,3.2108050823656913,34.811326399070666,20.038083453987735,76.12626618149123,0.10160607953857602,1.0093928575515747,0.3206090033054352
520,0.32006842619745846,30.0846708058439,3.0711211081679393,33.155791914011786,19.047406782412725,66.63052229456203,0.1020825897676526,1.0391803979873657,0.32991230487823486
521,0.3206647116324536,28.821985201614336,2.9246320122700835,31.746617213884395,18.609318064395026,70.66816191684757,0.10147226125513978,1.04352605342865,0.3340318500995636
522,0.3212609970674487,30.593258254161118,3.122232136622995,33.715490390784105,19.679376799541508,74.09791524515262,0.10205621482629185,1.0691958665847778,0.34156209230422974
523,0.3218572825024438,31.044988552726956,3.192785977403109,34.23777453013007,19.574947673727774,65.41177308617598,0.10284384457028752,1.100067138671875,0.35545414686203003
524,0.3224535679374389,31.946948795211153,3.291149788864347,35.23809858407553,20.277322272370974,71.59214419395666,0.10301922133351238,1.1193320751190186,0.3583049476146698
525,0.323049853372434,35.92685782723435,3.7377700775472316,39.664627904781554,23.165235297850607,88.98073998423035,0.10403832407279746,1.1469240188598633,0.36789366602897644
526,0.32364613880742915,41.944530685027274,4.3636289195154525,46.30815960454272,25.71245220403218,93.12788480271284,0.10403332325453842,1.1811070442199707,0.37932807207107544
527,0.3242424242424243,45.96759491821474,4.756649460231195,50.724244378446066,27.229119721988848,102.2794316723292,0.10347831920930586,1.1960856914520264,0.3869314193725586
528,0.32483870967741935,60.98433088981199,6.386638166233903,67.37096905604582,36.46031749995748,144.75851109738642,0.10472588733937796,1.2523114681243896,0.4038342833518982
529,0.32543499511241447,89.64326963776416,9.430446155724798,99.0737157934887,38.12098449697454,167.05631044264777,0.10519971207913098,1.2820230722427368,0.41564205288887024
530,0.3260312805474096,93.69011678873674,9.867938473015155,103.55805526175189,38.66779483700584,182.57748079952424,0.1053252873541231,1.3089144229888916,0.42515674233436584
531,0.3266275659824047,145.8835297844181,15.494479405443078,161.37800918986125,89.09994183156742,333.03237474371895,0.10621130040067037,1.4253547191619873,0.46234145760536194
532,0.3272238514173998,294.6297197810107,31.123369391782266,325.7530891727928,158.1770630822271,562.490391650109,0.10563553946599552,1.5098885297775269,0.49235284328460693
533,0.3278201368523949,424.4795602303839,45.303079279939546,469.78263951032415,100.0299591435402,656.7216678224737,0.10672617370634158,1.4733240604400635,0.48157715797424316
534,0.32841642228739004,603.6421032118242,64.6449836785327,668.2870868903562,132.3016927719629,889.5794219625175,0.10709157518101087,1.577244758605957,0.5155485272407532
535,0.32901270772238517,731.4215073539962,78.34675575680768,809.7682631108042,214.31109997212832,1156.5027270626651,0.10711573965091105,1.5679783821105957,0.5133081078529358
536,0.32960899315738024,640.1527189450817,68.89199360600482,709.0447125510851,182.6646748206109,986.6811002160683,0.10761805982724398,1.4214533567428589,0.4656273126602173
537,0.33020527859237536,1062.3249317711231,114.9925685484933,1177.317500319617,591.6925625854351,2149.380646628137,0.10824613553668176,1.8891232013702393,0.619215190410614
538,0.3308015640273705,2094.7307189874623,226.73426794972528,2321.4649869371883,1255.12171376615,4254.281494960411,0.1082402935587456,2.2513206005096436,0.7418577075004578
539,0.3313978494623656,2151.797367964302,234.60149099486264,2386.3988589591686,1322.2391040249383,4452.972171928093,0.10902582858757105,1.6343549489974976,0.5375751256942749
540,0.33199413489736074,1037.483417650476,112.88419570735992,1150.3676133578363,649.9878939421802,2186.424694992797,0.10880578309675698,0.9927573204040527,0.3278420567512512
541,0.3325904203323558,283.32925354190166,31.26646333708327,314.59571687898506,179.20373430241315,620.1456824587376,0.11035381255631321,0.48489028215408325,0.15985673666000366
542,0.33318670576735093,206.17624093445593,22.67621786178795,228.85245879624418,130.27596948821736,460.21794793797676,0.10998463139599426,0.6446387767791748,0.2114979326725006
543,0.33378299120234606,145.34013612240855,16.030289793738174,161.37042591614667,92.91266926906044,338.88977654550473,0.11029499642299091,0.6586790084838867,0.2192871868610382
544,0.3343792766373412,77.30175779623696,8.550151415176327,85.85190921141331,47.67537716798242,177.24878187852528,0.11060746429226008,0.773902416229248,0.25666847825050354
545,0.33497556207233625,77.42827842397028,8.563671097473005,85.99194952144316,48.73306542472973,168.56749670144484,0.11060133676976795,0.8390488624572754,0.27807921171188354
546,0.3355718475073314,56.85693173656054,6.373616721009097,63.230548457569654,37.67013970624242,146.68322469055187,0.11209920279448667,0.8530773520469666,0.2849392592906952
547,0.3361681329423265,43.945361042179954,4.945665254626995,48.89102629680705,28.244659944126745,107.4560480726266,0.11254123614731253,0.9060656428337097,0.3028746247291565
548,0.33676441837732163,43.29730612643133,4.84024629527795,48.13755242170921,27.415001839163207,99.9862144089606,0.11179093408592122,0.942338764667511,0.31395331025123596
549,0.3373607038123167,36.60295771538798,4.126536763012857,40.729494478400845,23.71249064446751,93.9929936844604,0.11273779553825337,0.9493446350097656,0.3189120590686798
550,0.3379569892473118,33.34856037625013,3.7667028864204597,37.11526326267056,21.0568406339068,74.76929017634852,0.11294948999066486,0.986190915107727,0.3320154845714569
551,0.33855327468230695,32.25715651550875,3.653212515172024,35.910369030680776,20.11524796577608,71.78048199019128,0.11325277581164049,1.0164228677749634,0.3426024913787842
552,0.3391495601173021,31.572612825720743,3.6231492509653602,35.19576207668608,20.061106276817107,77.47852293101793,0.11475607897784228,1.018755555152893,0.3449273407459259
553,0.3397458455522972,30.18530135724044,3.455630549312769,33.64093190655316,18.817541407342855,70.32912996516426,0.11448057146806535,1.0474179983139038,0.35319089889526367
554,0.34034213098729227,31.08094902378766,3.5434519315781756,34.624400955365836,18.572113232131255,63.01692765003173,0.11400719871410932,1.0887887477874756,0.3685701787471771
555,0.3409384164222874,33.25901426490401,3.831684626456858,37.09069889136086,20.485358595603785,78.22278048839452,0.11520740199748074,1.0961047410964966,0.37221071124076843
556,0.3415347018572825,33.316924999217946,3.85210619267361,37.16903119189159,20.85266649041044,79.25681795550942,0.1156200997770327,1.1071192026138306,0.3761035203933716
557,0.34213098729227764,36.003554487622324,4.171479260066155,40.175033747688374,22.278564869848147,79.51128579177552,0.115862984070091,1.1709614992141724,0.39751124382019043
558,0.3427272727272727,44.550519286578385,5.215236104345413,49.76575539092386,27.646130698691902,101.30341145025751,0.11706341896482621,1.1926426887512207,0.40777331590652466
559,0.34332355816226784,49.97542770355573,5.823532991404021,55.798960694959725,28.191517160264333,105.98009250978971,0.11652792700340536,1.2099695205688477,0.41462278366088867
560,0.34391984359726296,63.0878093653334,7.338328412969649,70.42613777830304,34.6450369616336,140.04296152655928,0.11631927763530693,1.2800114154815674,0.43632981181144714
561,0.3445161290322581,105.07259022381551,12.398457327297292,117.47104755111279,49.3378781837935,199.005232500022,0.11799896910209576,1.321151614189148,0.4536149203777313
562,0.34511241446725316,122.08559213460467,14.409147788466294,136.4947399230711,28.505666928581682,195.44641575910353,0.11802496540770728,1.3294610977172852,0.45710840821266174
563,0.3457086999022483,159.80717563933254,18.894844708085987,178.70202034741848,81.75455087514779,340.83517381517004,0.11823527092881914,1.4421876668930054,0.49429482221603394
564,0.3463049853372434,343.26842756029214,40.79567521949739,384.06410277978944,182.28114980708187,653.1102522094,0.11884482213946652,1.5490238666534424,0.5335951447486877
565,0.34690127077223853,487.8191176870987,58.14049100235562,545.9596086894549,179.3010553574322,852.5077531496222,0.11918452740847375,1.4943747520446777,0.5155314207077026
566,0.34749755620723366,541.7185030235104,64.56594387074604,606.2844468942579,135.3896329546274,821.8765424478926,0.11918725963832139,1.4973201751708984,0.516616940498352
567,0.34809384164222873,706.2318920219946,85.0070032493896,791.2388952713835,252.35934491253184,1154.0214919123189,0.12036698456934321,1.5949586629867554,0.5513066649436951
568,0.34869012707722385,717.5820990164299,86.2820091889823,803.8641082054114,203.36497599210279,1142.707635076717,0.12023991304583345,1.4449962377548218,0.5015344619750977
569,0.349286412512219,749.0341586207618,90.3564522274635,839.3906108482262,338.8951140972684,1429.0394307498673,0.120630616357793,1.5933109521865845,0.5524827241897583
570,0.3498826979472141,1529.6386471662343,185.16545787296533,1714.8041050391994,877.3363819864239,2961.218247871998,0.12105176488316216,2.1178314685821533,0.7377039194107056
571,0.3504789833822092,2176.2282508810495,265.56346842004996,2441.7917193010976,1297.4245414446993,4483.069587344377,0.12202923489874559,2.0025010108947754,0.6991312503814697
572,0.3510752688172043,1508.3990129042256,182.99014293534387,1691.3891558395721,912.7997344816501,2988.528706174729,0.1213141492203844,1.228164792060852,0.4274388551712036
573,0.3516715542521994,491.7299849259617,60.40000864456575,552.1299935705265,303.6689388503059,1097.475542841341,0.1228316565923062,0.697223424911499,0.2423757165670395
574,0.35226783968719455,203.8248890149258,25.16395726471842,228.9888462796442,123.31070759581583,469.0355190667739,0.12345870706141082,0.5792705416679382,0.20228222012519836
575,0.3528641251221896,182.03495087650455,22.34816217572026,204.38311305222473,110.76907746629269,372.25082003457044,0.12276852367148709,0.6112078428268433,0.2135460525751114
576,0.35346041055718475,93.79355137911209,11.629625851168239,105.42317723028023,58.95885365881165,235.4044130180598,0.12399174229112349,0.7251133322715759,0.2541291117668152
577,0.35405669599217987,74.24596455371362,9.17435321257245,83.42031776628608,47.27961214976261,174.58238249524214,0.12356702842664391,0.8180176615715027,0.28653234243392944
578,0.354652981427175,67.71864319869333,8.396794865758613,76.11543806445184,42.36178807913787,150.13689295100033,0.12399532047801735,0.8259432911872864,0.29100844264030457
579,0.3552492668621701,46.509832224622144,5.858177721685259,52.36800994630743,28.569519564816574,109.7744731444316,0.1259556838088062,0.8807588219642639,0.31058037281036377
580,0.3558455522971652,44.398414738462755,5.56834454304935,49.96675928151205,27.663040722898977,98.86811459965065,0.12541764330664978,0.927646279335022,0.3279914855957031
581,0.3564418377321603,40.31842115996204,5.043635587722596,45.36205674768462,25.170056611217383,96.3175806596336,0.1250950667862714,0.9350135326385498,0.33095574378967285
582,0.35703812316715544,34.71002366824698,4.379908002957017,39.08993167120404,21.052769175269006,77.73873134150598,0.12618568183125922,0.9845878481864929,0.34821203351020813
583,0.35763440860215057,33.097166613301354,4.182298928779628,37.279465542080935,20.62502495356852,77.42658838789646,0.12636425883956742,1.0122292041778564,0.3596153259277344
584,0.35823069403714564,32.44123961960672,4.117651204669325,36.5588908242761,20.42094519803853,80.03536547616348,0.12692644464117786,1.0151389837265015,0.36306849122047424
585,0.35882697947214076,31.417633385493218,4.029245557609303,35.44687894310255,19.333140886490288,66.81077836392927,0.12824790168535227,1.0585172176361084,0.37803149223327637
586,0.3594232649071359,30.80858722406531,3.9331362701734616,34.74172349423882,18.880244465821114,69.88036099120775,0.12766363616638252,1.0885487794876099,0.3876808285713196
587,0.360019550342131,34.2832616962668,4.372378055751009,38.65563975201782,21.285325747683952,83.55125927911814,0.1275368164933677,1.092944860458374,0.3913689851760864
588,0.3606158357771261,36.18842795699312,4.6638235902243075,40.85225154721754,21.598652649612987,77.79417753081023,0.1288761035921963,1.1298562288284302,0.40594780445098877
589,0.3612121212121212,37.38588498538769,4.828128014221788,42.214012999609515,21.781247879536295,76.51378334085143,0.12914307140539102,1.1674162149429321,0.41746512055397034
590,0.36180840664711633,49.565986096251216,6.431480033920951,55.9974661301722,30.0916706623777,115.94915841847131,0.12975591812965562,1.1936343908309937,0.42900294065475464
591,0.36240469208211146,61.97976706550893,8.072841611214152,70.05260867672308,31.15967589634214,123.23159180440531,0.13024962811947174,1.2256503105163574,0.44078147411346436
592,0.3630009775171066,75.98561127354495,9.874600324390492,85.8602115979355,27.02859786613393,134.3741401523795,0.12995355513877785,1.2713807821273804,0.4587382376194
593,0.36359726295210165,125.53702445178875,16.397634663730756,141.93465911551957,59.248281043692806,245.1446447676709,0.1306199086312419,1.3349266052246094,0.48225274682044983
594,0.3641935483870968,163.51387088783338,21.48381810258221,184.99768899041555,39.38021873878157,251.54742697921407,0.13138835247389785,1.356439232826233,0.49094852805137634
595,0.3647898338220919,198.42245838738276,26.12519661729523,224.54765500467806,63.416859051788244,342.31889721123093,0.1316645143378404,1.412261962890625,0.5129462480545044
596,0.365386119257087,381.6752407354067,50.4758435583757,432.1510842937823,187.60906372688598,723.4728864887327,0.13224814756419462,1.5546878576278687,0.5654919743537903
597,0.3659824046920821,546.8126677435172,72.28197318033627,619.0946409238536,214.2886962001484,972.9784920609837,0.13218781759138037,1.5025932788848877,0.5468776226043701
598,0.3665786901270772,506.1365639305626,67.25756406073675,573.3941279912993,161.99875138011356,815.9427751882755,0.13288422306111786,1.3725128173828125,0.49758899211883545
599,0.36717497556207235,617.5877109312689,82.53466538831941,700.1223763195876,251.6135152748798,1099.35859885699,0.1336403945989536,1.5595502853393555,0.5712561011314392
600,0.3677712609970675,793.4287287594627,105.88415725312034,899.3128860125846,269.91067276394904,1339.1956463062832,0.13345137806980042,1.5753542184829712,0.5749184489250183
601,0.36836754643206254,684.2927445812358,91.9455013890759,776.2382459703119,228.19330045741646,1129.6036469892367,0.1343657405652362,1.3540513515472412,0.49307602643966675
602,0.36896383186705767,1020.0535255314334,137.32748489039767,1157.381010421831,542.8756548695255,2046.0259078641564,0.13462772438225912,1.8021613359451294,0.6621535420417786
603,0.3695601173020528,1882.386136660572,253.74229503733693,2136.1284316979063,1070.711428885771,3796.5442691478306,0.13479821705842232,2.1637656688690186,0.7927983999252319
604,0.3701564027370479,1830.28898046425,248.71881553884913,2079.0077960031,1077.2072796248672,3728.5694841896616,0.1358904622131101,1.5244442224502563,0.5569881796836853
605,0.37075268817204304,837.505477681185,113.12555894645442,950.6310366276402,508.7410556749252,1791.4835970170784,0.13507441080823357,0.9291338920593262,0.34242257475852966
606,0.3713489736070381,239.98410029810907,32.922317471600394,272.9064177697099,145.38789906572518,501.9451775317748,0.13718541116142297,0.4784865081310272,0.17809517681598663
607,0.37194525904203324,186.25045861897138,25.54161618596544,211.79207480493668,113.48832748266771,401.4755334033724,0.1371358566059587,0.633429765701294,0.23398427665233612
608,0.37254154447702836,124.74662714237365,17.053964767050193,141.80059190942413,78.50136100791974,295.83735260281713,0.1367088245807746,0.6712988018989563,0.25032520294189453
609,0.3731378299120235,71.13381650923395,9.797585484999065,80.93140199423287,43.47487608756417,164.2961684171809,0.13773456797059516,0.7785413265228271,0.2886683940887451
610,0.37373411534701856,71.68461734243715,9.862645619831104,81.54726296226842,43.626633598609146,152.67583742108525,0.13758384972213977,0.8380792737007141,0.3097386956214905
611,0.3743304007820137,52.66740957805804,7.292109916550645,59.95951949460865,33.378548540111275,132.0674374931484,0.13845583017981766,0.860063374042511,0.3204585015773773
612,0.3749266862170088,42.86038237794184,5.996393424071337,48.85677580201322,26.578152310684235,100.66353921854822,0.1399052712874827,0.9094749689102173,0.3377276659011841
613,0.37552297165200393,42.39339577328396,5.899218201745392,48.29261397502935,25.718830156396017,91.8697203073876,0.1391541794220434,0.9485296010971069,0.35459282994270325
614,0.376119257086999,36.489340233760565,5.083783634732854,41.57312386849335,22.29130864885961,87.45779572476722,0.13932243230939842,0.9674966335296631,0.3617640435695648
615,0.37671554252199413,34.303639703299226,4.81146640331251,39.11510610661175,20.735368174884805,74.74251519098446,0.14026110479610757,0.9951915144920349,0.37309059500694275
616,0.37731182795698925,34.083027246551644,4.787972963946172,38.87100021049784,20.117995215476594,73.60312588923055,0.1404796859536723,1.0400631427764893,0.3896586298942566
617,0.3779081133919844,34.08926365094034,4.824195231611405,38.913458882551794,20.087980235785842,74.72911564038326,0.14151655726591764,1.0531562566757202,0.3964202105998993
618,0.3785043988269795,33.17393321252398,4.717786678909729,37.8917198914337,19.607241424474648,73.02893150698262,0.1422136666365659,1.0749846696853638,0.4057600796222687
619,0.3791006842619746,36.03692386425546,5.098621248700323,41.13554511295579,20.81812175791409,79.85064813101819,0.1414832538955256,1.1315196752548218,0.42412132024765015
620,0.3796969696969697,41.190467848859925,5.852538159783536,47.04300600864346,23.70171516771602,82.83399138399054,0.14208477022543411,1.1433682441711426,0.4322492778301239
621,0.3802932551319648,42.383851287753316,6.069888348533705,48.45373963628706,22.947038605910503,88.01117672755034,0.14321228873996728,1.1583164930343628,0.4356195032596588
622,0.38088954056695995,57.063204296369804,8.178634640071065,65.24183893644098,30.999268017215854,122.30273254576599,0.14332589171812812,1.2398637533187866,0.46726033091545105
623,0.381485826001955,83.43486118873682,12.033780201970105,95.46864139070682,39.864812256729,154.79553839139814,0.14422964250816595,1.2598391771316528,0.47819218039512634
624,0.38208211143695014,105.61011502910132,15.223665095225433,120.83378012432675,17.67375869919651,150.62823635328948,0.14414968766041342,1.2722135782241821,0.48445382714271545
625,0.38267839687194527,155.126627225563,22.364478333403618,177.4911055589667,57.49613345899051,274.2915144635606,0.14416917800246015,1.3749032020568848,0.5205296277999878
626,0.3832746823069404,214.10531259614996,31.16516022431456,245.27047282046456,73.65722045062233,364.01577515833173,0.14555995760412918,1.3831101655960083,0.529584527015686
627,0.38387096774193546,264.4500955381102,38.492363073320625,302.9424586114305,25.864941976852435,346.09715341603203,0.14555624566894249,1.3922066688537598,0.5339389443397522
628,0.3844672531769306,423.6951335520553,61.846171555082655,485.5413051071366,170.20849673815394,742.2858881580464,0.1459685671548646,1.5521719455718994,0.589942216873169
629,0.3850635386119257,575.4244483611503,84.23337440918175,659.657822770332,217.05755080722145,1013.9957585422986,0.1463847680596197,1.4756373167037964,0.5669301152229309
630,0.38565982404692084,477.8986399201258,70.31006987684891,548.208709796976,174.70136025348694,814.3072419319531,0.14712339396613502,1.276710033416748,0.48763230443000793
631,0.38625610948191597,499.93207988742176,73.37223413624116,573.3043140236628,237.4253167344084,987.4844149267998,0.1467644047822726,1.5214653015136719,0.5822005867958069
632,0.38685239491691104,798.9529197907437,118.57183579401818,917.5247555847623,323.4139136728671,1411.4258040587742,0.1484090399532848,1.6665645837783813,0.6407506465911865
633,0.38744868035190616,773.7320182951679,114.45774256175048,888.1897608569183,262.3033868106786,1301.0403517577017,0.14792943791307123,1.319818139076233,0.5094624161720276
634,0.3880449657869013,721.6222144582778,107.23938305577994,828.8615975140582,351.3230450597044,1453.9656693638578,0.14860876079914537,1.4950331449508667,0.5748345255851746
635,0.3886412512218964,1414.781993672128,211.11453966150358,1625.896533333633,779.3533321889173,2751.2945863365976,0.14922054465334728,2.0504422187805176,0.7931748628616333
636,0.3892375366568915,1886.8490159437026,282.4818703822467,2169.330886325952,1068.841811723441,3895.381095090448,0.1497109032017403,1.840436577796936,0.7153655886650085
637,0.3898338220918866,1203.6517921598806,180.30222671258196,1383.9540188724623,704.4173519487207,2406.635919400089,0.1497960023712841,1.1218762397766113,0.4318702816963196
638,0.39043010752688173,376.6432335106224,56.61351989932346,433.25675340994457,228.9946302947026,840.4811476726055,0.15031073138269094,0.6125882267951965,0.23447875678539276
639,0.39102639296187686,178.0601805867687,27.029567866840704,205.08974845360942,107.62014961776184,401.5511769164515,0.15180018226292347,0.6114299297332764,0.23332561552524567
640,0.3916226783968719,152.68006111062178,23.09557731335719,175.7756384239787,91.94645521178258,319.32131652744533,0.15126780239250445,0.601682722568512,0.2307349145412445
641,0.39221896383186705,80.91041874274399,12.284629851412328,93.19504859415638,48.829349193577606,193.33031342191407,0.15183001203431365,0.7422016859054565,0.2852998375892639
642,0.3928152492668622,70.02305647602402,10.647882492890583,80.67093896891454,42.21675347235636,156.5395388328286,0.15206252095745462,0.8387500047683716,0.32235538959503174
643,0.3934115347018573,61.637007785280815,9.386940862115079,71.02394864739591,37.02832111163605,139.5013004864417,0.15229390912056195,0.8344820141792297,0.32960057258605957
644,0.3940078201368524,44.95578946959527,6.915805084844476,51.87159455443976,25.803073090531797,97.43631333146466,0.15383569427741126,0.9024092555046082,0.34916216135025024
645,0.3946041055718475,44.04709727958129,6.7970561205095,50.84415340009086,25.732116412766462,92.47850187922154,0.15431337228344955,0.9587697386741638,0.3727627992630005
646,0.3952003910068426,39.595313397436755,6.0840417695857685,45.67935516702245,23.815892791635047,93.71234760949875,0.153655603341669,0.9646875262260437,0.3747585415840149
647,0.39579667644183775,35.69111602440865,5.50642019087454,41.19753621528317,20.964014445477428,78.09180642184617,0.154279854603275,0.9955105781555176,0.3929406702518463
648,0.39639296187683287,35.30907425302453,5.479291065557755,40.78836531858226,20.503633218826973,75.4574776073895,0.15518081913711604,1.0439517498016357,0.41373005509376526
649,0.39698924731182794,36.18766076836085,5.622770253965881,41.81043102232674,21.023723155498534,82.49606154769467,0.15537810774665373,1.0586804151535034,0.41616544127464294
650,0.39758553274682307,36.49724952645241,5.71716508003976,42.214414606492234,21.00262855251028,78.38314644023937,0.15664646389027007,1.0851750373840332,0.43041110038757324
651,0.3981818181818182,38.62086818669291,6.057582352624918,44.678450539317836,20.8292902889335,78.20325924354525,0.1568473894305655,1.1358909606933594,0.45150262117385864
652,0.3987781036168133,47.39465118729741,7.403993503333019,54.79864469063041,26.480542649970783,98.93409220264208,0.15622002310077684,1.154567837715149,0.4543003439903259
653,0.39937438905180844,52.922164455740685,8.325403178325038,61.24756763406572,27.532005471031386,105.89841780828543,0.15731410957855843,1.1840312480926514,0.4697878062725067
654,0.3999706744868035,73.92376669790995,11.694533072301194,85.61829977021125,29.97979994987325,138.16261937154317,0.15819720226230946,1.2623834609985352,0.4993921220302582
655,0.40056695992179864,123.53153342356137,19.574903400737064,143.10643682429847,51.99037833285051,221.63419130040745,0.15846078210345727,1.2949563264846802,0.5128070712089539
656,0.40116324535679376,158.4581885656646,25.14248172732274,183.60067029298742,25.787800685382397,233.59062557039076,0.1586695011151387,1.2850050926208496,0.5145193934440613
657,0.4017595307917889,189.59534436674406,30.225826402269487,219.8211707690135,56.70052533182778,306.43315760331876,0.1594228302557997,1.364311933517456,0.5419014692306519
658,0.40235581622678396,257.47124502171994,41.06738598934451,298.5386310110644,101.22221492419067,454.64524219514715,0.15950280578275822,1.4077364206314087,0.5626770257949829
659,0.4029521016617791,340.07316104125647,54.48234320195634,394.5555042432125,39.43207149819797,471.1884633418573,0.1602077124673375,1.407829761505127,0.5634617209434509
660,0.4035483870967742,464.3076924649763,74.67842753061134,538.9861199955872,113.26365367827226,709.3144118912146,0.1608382302135654,1.4756168127059937,0.5912895202636719
661,0.40414467253176933,556.8226156147091,89.69250727456102,646.5151228892701,174.01427400747187,930.4941004838026,0.16107913859702708,1.4213615655899048,0.5693911910057068
662,0.4047409579667644,443.5202763854557,71.65954374467474,515.1798201301307,156.11941783841752,763.1351281526881,0.16156993842237896,1.251136302947998,0.504848062992096
663,0.40533724340175953,417.62846668458786,67.59576306375628,485.2242297483442,206.59488249365836,845.8196973286673,0.16185621540690504,1.4618481397628784,0.5848780870437622
664,0.40593352883675465,759.9875145464925,123.83137131218527,883.8188858586789,331.14020042831885,1364.9402839919308,0.16293869167847977,1.7012780904769897,0.6895495653152466
665,0.4065298142717498,880.5696494179406,143.11343912575853,1023.6830885436998,321.5638100290988,1545.8248086905814,0.16252370181093206,1.44252610206604,0.5812708735466003
666,0.4071260997067449,630.4873546682135,103.40787659337666,733.8952312615907,266.2403015623023,1196.1267360882093,0.1640126099718426,1.2253693342208862,0.4934696555137634
667,0.40772238514174,969.2427934604347,158.60914104455006,1127.8519345049856,505.5787594356142,1925.089760626619,0.16364232173269644,1.795421838760376,0.7283356785774231
668,0.4083186705767351,1680.5895069115315,276.39831992364486,1956.9878268351772,907.1356909794288,3403.387866679452,0.16446509917320024,1.9961434602737427,0.8095330595970154
669,0.4089149560117302,1473.721952437333,243.38704283210825,1717.1089952694394,830.370039336135,2976.2334137963485,0.16515126373029831,1.3072421550750732,0.5309638977050781
670,0.40951124144672535,612.173746685919,100.77711093032318,712.950857616242,362.8106020411937,1334.7868486456211,0.16462174582933817,0.7882081866264343,0.32137057185173035
671,0.4101075268817204,193.42475604368127,32.13892115852522,225.56367720220678,114.38152230083827,405.9454525563819,0.16615722731617197,0.5151917338371277,0.21018777787685394
672,0.41070381231671554,161.39629898326325,26.968718734592322,188.3650177178557,94.7687747360893,340.11428366981625,0.1670962649359686,0.6316102147102356,0.25614431500434875
673,0.41130009775171067,102.00962282813876,16.96281523723071,118.97243806536935,62.28305853190515,242.45685897088174,0.16628642246632688,0.7043601870536804,0.28773871064186096
674,0.4118963831867058,66.28643471817753,11.077523247651968,77.36395796582943,39.19850036080555,151.8048108470207,0.16711599129971075,0.8037019371986389,0.3284556567668915
675,0.41249266862170086,65.51027606092067,10.9783048758941,76.48858093681477,38.27018724686238,136.12576885723897,0.16758141677932728,0.8362061977386475,0.34118884801864624
676,0.413088954056696,48.51956499403543,8.141906795193671,56.661471789229125,28.928707998885457,115.50983701256138,0.16780667337381114,0.8882436156272888,0.36456796526908875
677,0.4136852394916911,42.97747272154183,7.284428476521497,50.261901198063306,25.506535844781915,99.07132054393327,0.16949410970994844,0.9477514624595642,0.3863423466682434
