# producer=CAELIX
# when=2026-02-13T13:45:08
# cwd=
# python=
# command= /core.py --out _Output/07_collider/07B_collider_down_down_same_spin/20260213_134507 --collider --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --collider-spin-b 1 --collider-vx 0.15 --collider-orbit-radius 80 --collider-orbit-omega 0.12 --collider-steps 2000
# run_id=20260213_134507
# experiment=07B_collider_down_down_same_spin
# artefact=collider
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# collider_spin_b=1
# collider_vx=0.15
# collider_orbit_radius=80.0
# collider_orbit_omega=0.12
# collider_steps=2000
# collider_detectors=0
# collider_shell_stride=2
# collider_hold_steps=800
# collider
# n=512 steps=2000 spin_b=1
# vx=0.15 orbit_r=80 orbit_omega=0.12
# sep0=128.1 t_c=427 phase0A=0 phase0B=0
# detectors=0 enable_b=1 shells: stride=0 shell1=[0,0] pts=0 shell2=[0,0] pts=0 center_tc=(256.000,300.925,322.194) t_c_int=427 hold=0 cut_step=427 hold_grace=0 hold_steps=800 center_ball_r=8 backreact=0 backreact_k=0 backreact_mode=repel backreact_axes=x backreact_vmax=0.5 nucleus=0 nucleus_q=1 nucleus_mode=dc nucleus_omega=0.12 nucleus_phase=0 halo=0 halo_center=nucleus halo_r=60 halo_strength=0.02 halo_profile=quadratic
step,t_c_int,t_rel,inj_scale,in_hold,backreact_on,vxA,vxB,xA,yA,zA,xB,yB,zB,sep,inA,inB,phi_max,vel_max,phi_energy,vel_energy,E_tot,E_tot_dE,hold_E_tot_dE,phi_midE,vel_midE,phi_A_E,phi_B_E,vel_A_E,vel_B_E,sep_x,sep_yz,mid_frac_phi,mid_frac_vel,mid_frac_tot,localA_frac_phi,localB_frac_phi,localA_frac_vel,localB_frac_vel,localA_frac_tot,localB_frac_tot,center_phi_E,center_vel_E,center_tot_E,center_frac_tot,center_dE_tot,shell1E_phi,shell1E_vel,shell1N,shell1_frac_phi,shell1_frac_vel,shell1_frac_tot,shell2E_phi,shell2E_vel,shell2N,shell2_frac_phi,shell2_frac_vel,shell2_frac_tot,shell2_minus_shell1_tot,shell2_pow_tot,gxA,gxB,dvA,dvB,axA,axB,PA,PB,sep_min,sep_min_t,cut_step,hold_grace_steps,hold_steps,vyA,vzA,vyB,vzB,gyA,gzA,gyB,gzB,dvyA,dvzA,dvyB,dvzB,thetaA,thetaB,theta_degA,theta_degB,octE0,octE1,octE2,octE3,octE4,octE5,octE6,octE7,octN0,octN1,octN2,octN3,octN4,octN5,octN6,octN7,angA,angB,dphi,phi_c,vel_c,src_max,src_E,src_qA,src_qB,src_qN,cellAx,cellAy,cellAz,cellBx,cellBy,cellBz,cellNx,cellNy,cellNz,halo_touched_vel,halo_touched_phi,halo_touched_vel_max,halo_touched_phi_max
1183,427,756,1.0,0,0,0.15,-0.15,369.3999999999852,189.45053469658637,211.60215469383965,142.60000000000542,189.45053469658637,211.60215469383965,226.79999999997978,1,1,1.0114502906799316,1.0176160335540771,731.1248526030117,1160.1057032151805,1891.2305558181922,0.6461043653646357,0.0,11.870364070938054,19.402880176472085,1.0284222493059083,1.0284591487188628,1.0478515183437513,1.04780192518102,226.79999999997978,0.0,0.016235755122639008,0.016725096793074858,0.01653592374086858,0.0014066301338881207,0.0014066806032612012,0.0009032379682641654,0.0009031952194330944,0.0010978427570674546,0.001097836045167767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,141.96,141.96,0.0,0.0016174819320440292,0.005394954700022936,1.0,2.0,1.0,1.0,0.0,369,189,212,143,189,212,256,256,256,0,0,0,0
1184,427,757,1.0,0,0,0.15,-0.15,369.5499999999852,195.2440801957849,203.95465238137243,142.45000000000542,195.2440801957849,203.95465238137243,227.09999999997976,1,1,1.0062679052352905,0.997126042842865,731.6530413804826,1159.6332123877517,1891.2862537682342,0.05569795004203115,0.0,11.853507490064324,19.369679487627266,1.0190229484668996,1.0185200426279426,1.0057047108920716,1.0060056103856372,227.09999999997976,0.0,0.016200995307419367,0.016703281072593605,0.016508969446313013,0.0013927680072841715,0.0013920806516517694,0.0008672610443963284,0.0008675205225574843,0.001070555900950935,0.0010704490919763606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.07999999999998,142.07999999999998,0.0,-0.003959574270993471,-0.0055770562030375,1.0,2.0,1.0,1.0,0.0,370,195,204,142,195,204,256,256,256,0,0,0,0
1185,427,758,1.0,0,0,0.15,-0.15,369.69999999998515,201.91146158167558,197.05570416257868,142.3000000000054,201.91146158167558,197.05570416257868,227.39999999997974,1,1,1.0048160552978516,1.0085209608078003,731.9505421538084,1159.9981548063192,1891.9486969601276,0.6624431918933169,0.0,11.84449148918934,19.343275669241503,1.0158850812198867,1.0154631976784927,1.027505851079014,1.0274289685974765,227.39999999997974,0.0,0.016182092651145792,0.016675264170977207,0.01648446768590581,0.001387914924184061,0.001387338541604778,0.0008857823151025376,0.0008857160369957845,0.0010800456352659566,0.0010797820097121914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.2,142.2,0.0,0.0017832588637247682,0.0057428330183029175,1.0,2.0,1.0,1.0,0.0,370,202,197,142,202,197,256,256,256,0,0,0,0
1186,427,759,1.0,0,0,0.15,-0.15,369.84999999998513,209.35678371936297,191.00453573519366,142.1500000000054,209.35678371936297,191.00453573519366,227.69999999997972,1,1,1.0123353004455566,1.017114281654358,732.3351558009321,1160.2011157150155,1892.5362715159476,0.5875745558200833,0.0,11.839309230400053,19.31004115995103,1.0300255331358557,1.0302313826855323,1.045382819891991,1.0455323619989203,227.69999999997972,0.0,0.016166517661509443,0.016643701594831264,0.016459050671404046,0.0014064947244125507,0.0014067758109451935,0.0009010358684646977,0.0009011647617271707,0.0010966280457945542,0.0010968158317101824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.32,142.32,0.0,0.0037844034377485514,0.002001144690439105,1.0,2.0,1.0,1.0,0.0,370,209,191,142,209,191,256,256,256,0,0,0,0
1187,427,760,1.0,0,0,0.15,-0.15,369.9999999999851,217.47296256349227,185.88817941055922,142.0000000000054,217.47296256349227,185.88817941055922,227.9999999999797,1,1,0.9955191016197205,0.9966791272163391,732.460822400754,1159.2386251405828,1891.6994475413367,-0.8368239746109793,0.0,11.833102550063012,19.273390393899984,0.9970543369491085,0.9969321286574855,1.0056777757957849,1.0052559565821433,227.9999999999797,0.0,0.01615527027272007,0.016625904258118256,0.016443676073592157,0.0013612391358777483,0.001361072289695829,0.0008675330117419301,0.0008671691356559426,0.0010586946649204058,0.001058407078271284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.44,142.44,0.0,-0.002000480191782117,-0.005784883629530668,1.0,2.0,1.0,1.0,0.0,370,217,186,142,217,186,256,256,256,0,0,0,0
1188,427,761,1.0,0,0,0.15,-0.15,370.1499999999851,226.14326531897692,181.78022235153898,141.8500000000054,226.14326531897692,181.78022235153898,228.2999999999797,1,1,0.9987900853157043,1.001295566558838,732.9190348036764,1159.5020736874162,1892.4211084910926,0.7216609497559148,0.0,11.844537089140994,19.258232406890546,1.002931582745568,1.0029522221899387,1.0138962459085914,1.014710484775927,228.2999999999797,0.0,0.016160771554137244,0.01660905387227643,0.0164354378401703,0.001368407061516989,0.0013684352221232643,0.0008744238315022809,0.0008751260629909631,0.0010657394485851306,0.0010661806179992532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.56,142.56,0.0,0.0018448519986122847,0.0038453321903944016,1.0,2.0,1.0,1.0,0.0,370,226,182,142,226,182,256,256,256,0,0,0,0
1189,427,762,1.0,0,0,0.15,-0.15,370.29999999998506,235.24298937707306,178.73974818834915,141.7000000000054,235.24298937707306,178.73974818834915,228.59999999997967,1,1,1.0000627040863037,1.0108599662780762,733.5519251331517,1160.306260058009,1893.8581851911608,1.4370767000682463,0.0,11.830109670018073,19.24800597428042,1.0034569805177274,1.003724361836352,1.0274871322517716,1.0278361317816704,228.59999999997967,0.0,0.016127160552227706,0.016588728887249226,0.016409948689564385,0.0013679426720004614,0.0013683071742387673,0.0008855309736934471,0.0008858317559454376,0.001072384473478673,0.0010727099365219692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.68,142.68,0.0,0.0013424959033727646,-0.0005023560952395201,1.0,2.0,1.0,1.0,0.0,370,235,179,142,235,179,256,256,256,0,0,0,0
1190,427,763,1.0,0,0,0.15,-0.15,370.44999999998504,244.64125587911627,176.81048723475885,141.55000000000538,244.64125587911627,176.81048723475885,228.89999999997966,1,1,1.002722978591919,1.0122971534729004,733.6618109008803,1159.5524319649126,1893.2142428657928,-0.6439423253680161,0.0,11.832899421771145,19.21588449628976,1.009148093022438,1.009334283032926,1.0326966940240858,1.0327009637187992,228.89999999997966,0.0,0.01612854757594816,0.0165718116460914,0.016400037151137095,0.0013754949188145426,0.0013757487006084447,0.0008905993946941537,0.0008906030768861751,0.0010785069860639466,0.001078607587306473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.79999999999998,142.79999999999998,0.0,0.004025808069854975,0.002683312399312854,1.0,2.0,1.0,1.0,0.0,370,245,177,142,245,177,256,256,256,0,0,0,0
1191,427,764,1.0,0,0,0.15,-0.15,370.599999999985,254.20289211159374,176.02018752686757,141.40000000000538,254.20289211159374,176.02018752686757,229.19999999997964,1,1,0.9996000528335571,0.9997589588165283,734.0052275575421,1159.563006885973,1893.568234443515,0.35399157772212675,0.0,11.814464752565426,19.203252336469127,1.0025697802020281,1.0023436430015664,1.0053417664210287,1.004804551354706,229.19999999997964,0.0,0.016095886390181356,0.01656076661848655,0.01638056475854966,0.001365889155228708,0.001365581068593938,0.0008670005514585112,0.0008665372604918861,0.0010603851026330427,0.001059981973634098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.92,142.92,0.0,0.004450235515832901,0.00042442764970473945,1.0,2.0,1.0,1.0,0.0,371,254,176,141,254,176,256,256,256,0,0,0,0
1192,427,765,1.0,0,0,0.15,-0.15,370.749999999985,263.790375658542,176.38021573064395,141.25000000000537,263.790375658542,176.38021573064395,229.49999999997962,1,1,0.9983208179473877,0.9970762133598328,734.4358047713815,1159.3573001192633,1893.7931048906448,0.2248704471298879,0.0,11.802686193686865,19.109583745310445,1.000675458940069,1.000382018045012,1.0004563642400737,0.9992422966543515,229.49999999997962,0.0,0.01607041230425965,0.016482911474611513,0.016322939321707107,0.0013625090885262087,0.0013621095425166724,0.0008629404965467986,0.0008618933063616872,0.0010566792211949125,0.001055883195231524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.04,143.04,0.0,-0.004507616627961397,-0.00895785167813301,1.0,2.0,1.0,1.0,0.0,371,264,176,141,264,176,256,256,256,0,0,0,0
1193,427,766,1.0,0,0,0.15,-0.15,370.89999999998497,273.26581234909884,177.8853936582555,141.10000000000537,273.26581234909884,177.8853936582555,229.7999999999796,1,1,0.9994549751281738,1.0048197507858276,734.7295027060175,1159.3578913553256,1894.087394061343,0.2942891706982209,0.0,11.824981132760405,19.147834912257853,1.004503513303618,1.0042393334224433,1.0188269656665683,1.0190500306742778,229.7999999999796,0.0,0.01609433279759264,0.016515896475999676,0.016352369031191142,0.001367174599092616,0.0013668150383560433,0.0008787855529887557,0.0008789779569128353,0.0010682350166703325,0.0010682133097134126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.16,143.16,0.0,0.00035000097705051303,0.0048576174303889275,1.0,2.0,1.0,1.0,0.0,371,273,178,141,273,178,256,256,256,0,0,0,0
1194,427,767,1.0,0,0,0.15,-0.15,371.04999999998495,282.49291955189324,180.51407274453794,140.95000000000536,282.49291955189324,180.51407274453794,230.0999999999796,1,1,1.0049227476119995,1.0096625089645386,735.3723435161132,1159.627650991418,1894.9999945075313,0.9126004461882076,0.0,11.806451210215053,19.108666376792996,1.0130956876269692,1.0133278302000934,1.024605899935688,1.024909836513038,230.0999999999796,0.0,0.016055065592708598,0.016478277626836613,0.016314046267341648,0.0013776635694278993,0.001377979249743009,0.0008835645640733949,0.0008838266624953239,0.0010753042709597527,0.0010755871623328544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.28,143.28,0.0,0.006795309018343687,0.006445308215916157,1.0,2.0,1.0,1.0,0.0,371,282,181,141,282,181,256,256,256,0,0,0,0
1195,427,768,1.0,0,0,0.15,-0.15,371.1999999999849,291.3389862911039,184.22844541242557,140.80000000000535,291.3389862911039,184.22844541242557,230.39999999997957,1,1,1.0013337135314941,1.0038394927978516,735.7333331566182,1159.4989586148206,1895.2322917714387,0.23229726390741234,0.0,11.813423295854392,19.130173952654705,1.0088479860975386,1.0087510406010678,1.0202276018799354,1.019996854407922,230.39999999997957,0.0,0.016056664505289732,0.016498655570599464,0.016327073669469123,0.001371214189479682,0.001371082422313371,0.0008798866047268688,0.0008796875985351867,0.0010706210509324604,0.0010704481470779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.4,143.4,0.0,-0.001109817298129201,-0.007905126549303532,1.0,2.0,1.0,1.0,0.0,371,291,184,141,291,184,256,256,256,0,0,0,0
1196,427,769,1.0,0,0,0.15,-0.15,371.3499999999849,299.6767819923634,188.9750888490588,140.65000000000535,299.6767819923634,188.9750888490588,230.69999999997955,1,1,1.0071618556976318,1.0053004026412964,735.766244646038,1159.4017481498745,1895.1679927959126,-0.06429897552607144,0.0,11.802070038963192,19.082581668252306,1.0213730906098668,1.0213980271827623,1.0245353328688918,1.024748312000387,230.69999999997955,0.0,0.0160405157546211,0.016458989904667203,0.016296524542740838,0.0013881760654856177,0.0013882099574629636,0.0008836758565387729,0.0008838595539774175,0.001079539350208453,0.00107966488826381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.51999999999998,143.51999999999998,0.0,-0.0021828545723110437,-0.0010730373905971646,1.0,2.0,1.0,1.0,0.0,371,300,189,141,300,189,256,256,256,0,0,0,0
1197,427,770,1.0,0,0,0.15,-0.15,371.4999999999849,307.38638640554814,194.68573337159046,140.50000000000534,307.38638640554814,194.68573337159046,230.99999999997954,1,1,0.9930657744407654,0.9954590797424316,736.5606746403228,1159.2556244232376,1895.8162990635603,0.6483062676477402,0.0,11.802202498733598,19.037655504579458,0.9919293656926391,0.9920030508365674,1.0034697411870823,1.0031590608794403,230.99999999997954,0.0,0.016023394820116933,0.01642231023382027,0.01626732401158615,0.00134670421574844,0.0013468042552244332,0.0008656155899060969,0.0008653475900783655,0.0010525276672984345,0.0010524026577372072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.64,143.64,0.0,0.0018342507537454367,0.00401710532605648,1.0,2.0,1.0,1.0,0.0,371,307,195,141,307,195,256,256,256,0,0,0,0
1198,427,771,1.0,0,0,0.15,-0.15,371.64999999998486,314.3569143851404,201.27824433147825,140.35000000000534,314.3569143851404,201.27824433147825,231.29999999997952,1,1,1.0053249597549438,1.008739709854126,736.56886297814,1159.0626850454812,1895.6315480236212,-0.18475103993910125,0.0,11.785993822942626,19.02100886288138,1.0157259890375858,1.0159735472960394,1.02739724235649,1.0281615232789443,231.29999999997952,0.0,0.0160012110412715,0.01641068175888605,0.016251577326798165,0.0013789966425280854,0.00137933273908456,0.0008864035186467716,0.000887062914322532,0.0010778060923939718,0.0010783398665770206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.76,143.76,0.0,0.006490012165158987,0.004655761178582907,1.0,2.0,1.0,1.0,0.0,372,314,201,140,314,201,256,256,256,0,0,0,0
1199,427,772,1.0,0,0,0.15,-0.15,371.79999999998483,320.488110721156,208.65780343482228,140.20000000000533,320.488110721156,208.65780343482228,231.5999999999795,1,1,1.0020606517791748,0.9914014339447021,737.1651800881036,1159.039482699452,1896.2046627875557,0.5731147639344272,0.0,11.792143683764026,18.975319030687693,1.0120250008605236,1.0121832064017449,0.9980373448738256,0.9979258453960258,231.5999999999795,0.0,0.015996609718265112,0.01637158984997936,0.016225813235382167,0.0013728605585244386,0.0013730751719455477,0.000861090031678087,0.0008609938317819971,0.0010600450390093512,0.001060069670350228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143.88,143.88,0.0,0.006038143299520016,-0.00045186898205429316,1.0,2.0,1.0,1.0,0.0,372,320,209,140,320,209,256,256,256,0,0,0,0
1200,427,773,1.0,0,0,0.15,-0.15,371.9499999999848,325.6917920825875,216.71827248812247,140.05000000000533,325.6917920825875,216.71827248812247,231.89999999997949,1,1,1.0097769498825073,1.0084736347198486,737.6801724719845,1159.4289679990234,1897.1091404710078,0.9044776834521144,0.0,11.771562205747559,18.99837951497032,1.0250907093977064,1.0246889201067617,1.0275861702256264,1.0267722133809771,231.89999999997949,0.0,0.015957541825071354,0.01638597968425635,0.01621938404296466,0.0013896140192606785,0.00138906935328491,0.0008862864380549885,0.0008855844055311211,0.0010820025247011884,0.001081361683270583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,144.0,144.0,0.0,-0.007673276588320732,-0.013711419887840748,1.0,2.0,1.0,1.0,0.0,372,326,217,140,326,217,256,256,256,0,0,0,0
1201,427,774,1.0,0,0,0.15,-0.15,372.0999999999848,329.89311533429384,225.3437199550769,139.90000000000532,329.89311533429384,225.3437199550769,232.19999999997947,1,1,1.008116602897644,1.0085638761520386,737.896938118202,1159.4111685440878,1897.30810666229,0.19896619128212478,0.0,11.77175634470795,18.937339415863647,1.021508739128234,1.021733953513758,1.0278443171235776,1.0283736696843342,232.19999999997947,0.0,0.015953117212721437,0.0163335837446209,0.016185613529367388,0.0013843515081297158,0.001384656719296601,0.0008865226979090395,0.0008869792680845893,0.0010801371949319268,0.0010805348988913578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,144.12,144.12,0.0,0.0011718610767275095,0.008845137432217598,1.0,2.0,1.0,1.0,0.0,372,330,225,140,330,225,256,256,256,0,0,0,0
1202,427,775,1.0,0,0,0.15,-0.15,372.24999999998477,333.03165398547713,234.41008836836696,139.75000000000531,333.03165398547713,234.41008836836696,232.49999999997945,1,1,0.995228111743927,0.9987642168998718,738.1179681972388,1159.1592893708353,1897.2772575680742,-0.03084909421568227,0.0,11.744399975766147,18.88557770059172,0.9934710744911408,0.9935711198772577,1.0031677690956649,1.0038273942161031,232.49999999997945,0.0,0.015911277711407518,0.016292478414111973,0.016144175846823407,0.0013459516192480298,0.0013460871604357905,0.00086542701964642,0.0008659960744143771,0.0010523706198566317,0.0010527710202216944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,144.23999999999998,144.23999999999998,0.0,0.005466856528073549,0.004294995684176683,1.0,2.0,1.0,1.0,0.0,372,333,234,140,333,234,256,256,256,0,0,0,0
