# producer=CAELIX
# when=2026-02-18T16:27:00
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09E_collidersg_transistor_binary_baseline/20260218_162659 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.2,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[132,96,96],"vel":[-0.2,0.0,0.0],"phase":0.0}] --collidersg-steps 5000 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.05 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_162659
# experiment=09E_collidersg_transistor_binary_baseline
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.05
# asset_sg_k=nan
# sg_k_inferred=0
# steps=5000
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=2
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=11b1f712ce33
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 domain_mask_enabled=1
# vel0_abs_max=0.172105
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s
307,1,62.938,95.500,95.500,0.05058,0.00000,0.00000,0.793160,ALIVE,12.589718,2.663
307,2,128.062,95.500,95.500,-0.05035,0.00000,0.00000,0.793117,ALIVE,12.589718,2.663
308,1,62.940,95.500,95.500,0.05051,0.00000,0.00000,0.793780,ALIVE,12.589718,2.671
308,2,128.060,95.500,95.500,-0.05066,0.00000,0.00000,0.793738,ALIVE,12.589718,2.671
309,1,62.943,95.500,95.500,0.05058,0.00000,0.00000,0.794421,ALIVE,12.589718,2.679
309,2,128.057,95.500,95.500,-0.05066,0.00000,0.00000,0.794382,ALIVE,12.589718,2.679
310,1,62.946,95.500,95.500,0.05074,0.00000,0.00000,0.795083,ALIVE,12.589718,2.687
310,2,128.055,95.500,95.500,-0.05066,0.00000,0.00000,0.795047,ALIVE,12.589718,2.687
311,1,62.948,95.500,95.500,0.05074,0.00000,0.00000,0.795765,ALIVE,12.589718,2.696
311,2,128.052,95.500,95.500,-0.05066,0.00000,0.00000,0.795732,ALIVE,12.589718,2.696
312,1,62.951,95.500,95.500,0.05089,0.00000,0.00000,0.796466,ALIVE,12.589718,2.704
312,2,128.050,95.500,95.500,-0.05096,0.00000,0.00000,0.796434,ALIVE,12.589718,2.704
313,1,62.953,95.500,95.500,0.05096,0.00000,0.00000,0.797184,ALIVE,12.589718,2.713
313,2,128.047,95.500,95.500,-0.05096,0.00000,0.00000,0.797155,ALIVE,12.589718,2.713
314,1,62.956,95.500,95.500,0.05104,0.00000,0.00000,0.797919,ALIVE,12.589718,2.721
314,2,128.045,95.500,95.500,-0.05096,0.00000,0.00000,0.797892,ALIVE,12.589718,2.721
315,1,62.958,95.500,95.500,0.05119,0.00000,0.00000,0.798668,ALIVE,12.589718,2.729
315,2,128.042,95.500,95.500,-0.05127,0.00000,0.00000,0.798643,ALIVE,12.589718,2.729
316,1,62.961,95.500,95.500,0.05135,0.00000,0.00000,0.799432,ALIVE,12.589718,2.737
316,2,128.039,95.500,95.500,-0.05127,0.00000,0.00000,0.799409,ALIVE,12.589718,2.737
317,1,62.963,95.500,95.500,0.05142,0.00000,0.00000,0.800207,ALIVE,12.589718,2.745
317,2,128.037,95.500,95.500,-0.05127,0.00000,0.00000,0.800186,ALIVE,12.589718,2.745
318,1,62.966,95.500,95.500,0.05165,0.00000,0.00000,0.800993,ALIVE,12.589718,2.753
318,2,128.034,95.500,95.500,-0.05157,0.00000,0.00000,0.800974,ALIVE,12.589718,2.753
319,1,62.969,95.500,95.500,0.05173,0.00000,0.00000,0.801788,ALIVE,12.589718,2.761
319,2,128.032,95.500,95.500,-0.05188,0.00000,0.00000,0.801770,ALIVE,12.589718,2.761
320,1,62.971,95.500,95.500,0.05196,0.00000,0.00000,0.802590,ALIVE,12.589718,2.769
320,2,128.029,95.500,95.500,-0.05188,0.00000,0.00000,0.802574,ALIVE,12.589718,2.769
321,1,62.974,95.500,95.500,0.05211,0.00000,0.00000,0.803397,ALIVE,12.589718,2.777
321,2,128.026,95.500,95.500,-0.05219,0.00000,0.00000,0.803383,ALIVE,12.589718,2.777
322,1,62.976,95.500,95.500,0.05226,0.00000,0.00000,0.804209,ALIVE,12.589718,2.786
322,2,128.024,95.500,95.500,-0.05219,0.00000,0.00000,0.804195,ALIVE,12.589718,2.786
323,1,62.979,95.500,95.500,0.05241,0.00000,0.00000,0.805022,ALIVE,12.589718,2.794
323,2,128.021,95.500,95.500,-0.05219,0.00000,0.00000,0.805010,ALIVE,12.589718,2.794
324,1,62.982,95.500,95.500,0.05257,0.00000,0.00000,0.805835,ALIVE,12.589718,2.801
324,2,128.019,95.500,95.500,-0.05280,0.00000,0.00000,0.805824,ALIVE,12.589718,2.801
325,1,62.984,95.500,95.500,0.05280,0.00000,0.00000,0.806646,ALIVE,12.589718,2.810
325,2,128.016,95.500,95.500,-0.05249,0.00000,0.00000,0.806637,ALIVE,12.589718,2.810
326,1,62.987,95.500,95.500,0.05302,0.00000,0.00000,0.807454,ALIVE,12.589718,2.817
326,2,128.013,95.500,95.500,-0.05310,0.00000,0.00000,0.807446,ALIVE,12.589718,2.817
327,1,62.990,95.500,95.500,0.05318,0.00000,0.00000,0.808256,ALIVE,12.589718,2.825
327,2,128.011,95.500,95.500,-0.05310,0.00000,0.00000,0.808249,ALIVE,12.589718,2.825
328,1,62.992,95.500,95.500,0.05333,0.00000,0.00000,0.809050,ALIVE,12.589718,2.833
328,2,128.008,95.500,95.500,-0.05341,0.00000,0.00000,0.809045,ALIVE,12.589718,2.833
329,1,62.995,95.500,95.500,0.05356,0.00000,0.00000,0.809834,ALIVE,12.589718,2.842
329,2,128.005,95.500,95.500,-0.05341,0.00000,0.00000,0.809831,ALIVE,12.589718,2.842
330,1,62.998,95.500,95.500,0.05363,0.00000,0.00000,0.810607,ALIVE,12.589718,2.851
330,2,128.003,95.500,95.500,-0.05371,0.00000,0.00000,0.810605,ALIVE,12.589718,2.851
331,1,63.000,95.500,95.500,0.05394,0.00000,0.00000,0.811366,ALIVE,12.589718,2.859
331,2,128.000,95.500,95.500,-0.05386,0.00000,0.00000,0.811365,ALIVE,12.589718,2.859
332,1,63.003,95.500,95.500,0.05409,0.00000,0.00000,0.812110,ALIVE,12.589718,2.868
332,2,127.997,95.500,95.500,-0.05402,0.00000,0.00000,0.812110,ALIVE,12.589718,2.868
333,1,63.006,95.500,95.500,0.05424,0.00000,0.00000,0.812835,ALIVE,12.589718,2.876
333,2,127.995,95.500,95.500,-0.05432,0.00000,0.00000,0.812838,ALIVE,12.589718,2.876
334,1,63.008,95.500,95.500,0.05440,0.00000,0.00000,0.813541,ALIVE,12.589718,2.885
334,2,127.992,95.500,95.500,-0.05432,0.00000,0.00000,0.813545,ALIVE,12.589718,2.885
335,1,63.011,95.500,95.500,0.05463,0.00000,0.00000,0.814225,ALIVE,12.589718,2.893
335,2,127.989,95.500,95.500,-0.05463,0.00000,0.00000,0.814231,ALIVE,12.589718,2.893
336,1,63.014,95.500,95.500,0.05478,0.00000,0.00000,0.814886,ALIVE,12.589718,2.901
336,2,127.986,95.500,95.500,-0.05478,0.00000,0.00000,0.814893,ALIVE,12.589718,2.901
337,1,63.017,95.500,95.500,0.05493,0.00000,0.00000,0.815520,ALIVE,12.589718,2.909
337,2,127.984,95.500,95.500,-0.05493,0.00000,0.00000,0.815529,ALIVE,12.589718,2.909
338,1,63.019,95.500,95.500,0.05516,0.00000,0.00000,0.816127,ALIVE,12.589718,2.917
338,2,127.981,95.500,95.500,-0.05524,0.00000,0.00000,0.816137,ALIVE,12.589718,2.917
339,1,63.022,95.500,95.500,0.05524,0.00000,0.00000,0.816704,ALIVE,12.589718,2.925
339,2,127.978,95.500,95.500,-0.05524,0.00000,0.00000,0.816716,ALIVE,12.589718,2.925
340,1,63.025,95.500,95.500,0.05539,0.00000,0.00000,0.817250,ALIVE,12.589718,2.934
340,2,127.975,95.500,95.500,-0.05539,0.00000,0.00000,0.817264,ALIVE,12.589718,2.934
341,1,63.028,95.500,95.500,0.05562,0.00000,0.00000,0.817762,ALIVE,12.589718,2.942
341,2,127.973,95.500,95.500,-0.05554,0.00000,0.00000,0.817778,ALIVE,12.589718,2.942
342,1,63.031,95.500,95.500,0.05562,0.00000,0.00000,0.818239,ALIVE,12.589718,2.950
342,2,127.970,95.500,95.500,-0.05569,0.00000,0.00000,0.818256,ALIVE,12.589718,2.950
343,1,63.033,95.500,95.500,0.05592,0.00000,0.00000,0.818679,ALIVE,12.589718,2.958
343,2,127.967,95.500,95.500,-0.05585,0.00000,0.00000,0.818698,ALIVE,12.589718,2.958
344,1,63.036,95.500,95.500,0.05592,0.00000,0.00000,0.819080,ALIVE,12.589718,2.966
344,2,127.964,95.500,95.500,-0.05585,0.00000,0.00000,0.819101,ALIVE,12.589718,2.966
345,1,63.039,95.500,95.500,0.05608,0.00000,0.00000,0.819442,ALIVE,12.589718,2.974
345,2,127.961,95.500,95.500,-0.05615,0.00000,0.00000,0.819464,ALIVE,12.589718,2.974
346,1,63.042,95.500,95.500,0.05623,0.00000,0.00000,0.819761,ALIVE,12.589718,2.982
346,2,127.959,95.500,95.500,-0.05615,0.00000,0.00000,0.819785,ALIVE,12.589718,2.982
347,1,63.045,95.500,95.500,0.05630,0.00000,0.00000,0.820037,ALIVE,12.589718,2.990
347,2,127.956,95.500,95.500,-0.05615,0.00000,0.00000,0.820064,ALIVE,12.589718,2.990
348,1,63.047,95.500,95.500,0.05630,0.00000,0.00000,0.820268,ALIVE,12.589718,2.998
348,2,127.953,95.500,95.500,-0.05646,0.00000,0.00000,0.820298,ALIVE,12.589718,2.998
349,1,63.050,95.500,95.500,0.05646,0.00000,0.00000,0.820454,ALIVE,12.589718,3.006
349,2,127.950,95.500,95.500,-0.05630,0.00000,0.00000,0.820487,ALIVE,12.589718,3.006
350,1,63.053,95.500,95.500,0.05653,0.00000,0.00000,0.820593,ALIVE,12.589718,3.015
350,2,127.947,95.500,95.500,-0.05661,0.00000,0.00000,0.820628,ALIVE,12.589718,3.015
351,1,63.056,95.500,95.500,0.05661,0.00000,0.00000,0.820684,ALIVE,12.589718,3.023
351,2,127.944,95.500,95.500,-0.05646,0.00000,0.00000,0.820722,ALIVE,12.589718,3.023
352,1,63.059,95.500,95.500,0.05653,0.00000,0.00000,0.820727,ALIVE,12.589718,3.031
352,2,127.942,95.500,95.500,-0.05661,0.00000,0.00000,0.820766,ALIVE,12.589718,3.031
353,1,63.062,95.500,95.500,0.05669,0.00000,0.00000,0.820719,ALIVE,12.589718,3.038
353,2,127.939,95.500,95.500,-0.05661,0.00000,0.00000,0.820762,ALIVE,12.589718,3.038
354,1,63.064,95.500,95.500,0.05669,0.00000,0.00000,0.820662,ALIVE,12.589718,3.046
354,2,127.936,95.500,95.500,-0.05661,0.00000,0.00000,0.820706,ALIVE,12.589718,3.046
355,1,63.067,95.500,95.500,0.05661,0.00000,0.00000,0.820553,ALIVE,12.589718,3.054
355,2,127.933,95.500,95.500,-0.05661,0.00000,0.00000,0.820601,ALIVE,12.589718,3.054
356,1,63.070,95.500,95.500,0.05676,0.00000,0.00000,0.820392,ALIVE,12.589718,3.062
356,2,127.930,95.500,95.500,-0.05676,0.00000,0.00000,0.820442,ALIVE,12.589718,3.062
357,1,63.073,95.500,95.500,0.05661,0.00000,0.00000,0.820179,ALIVE,12.589718,3.070
357,2,127.927,95.500,95.500,-0.05661,0.00000,0.00000,0.820232,ALIVE,12.589718,3.070
358,1,63.076,95.500,95.500,0.05661,0.00000,0.00000,0.819915,ALIVE,12.589718,3.078
358,2,127.925,95.500,95.500,-0.05661,0.00000,0.00000,0.819970,ALIVE,12.589718,3.078
359,1,63.079,95.500,95.500,0.05661,0.00000,0.00000,0.819597,ALIVE,12.589718,3.086
359,2,127.922,95.500,95.500,-0.05661,0.00000,0.00000,0.819655,ALIVE,12.589718,3.086
360,1,63.081,95.500,95.500,0.05646,0.00000,0.00000,0.819227,ALIVE,12.589718,3.094
360,2,127.919,95.500,95.500,-0.05646,0.00000,0.00000,0.819288,ALIVE,12.589718,3.094
361,1,63.084,95.500,95.500,0.05646,0.00000,0.00000,0.818805,ALIVE,12.589718,3.102
361,2,127.916,95.500,95.500,-0.05646,0.00000,0.00000,0.818869,ALIVE,12.589718,3.102
362,1,63.087,95.500,95.500,0.05646,0.00000,0.00000,0.818330,ALIVE,12.589718,3.110
362,2,127.913,95.500,95.500,-0.05630,0.00000,0.00000,0.818396,ALIVE,12.589718,3.110
363,1,63.090,95.500,95.500,0.05630,0.00000,0.00000,0.817802,ALIVE,12.589718,3.118
363,2,127.911,95.500,95.500,-0.05630,0.00000,0.00000,0.817870,ALIVE,12.589718,3.118
364,1,63.093,95.500,95.500,0.05615,0.00000,0.00000,0.817222,ALIVE,12.589718,3.126
364,2,127.908,95.500,95.500,-0.05630,0.00000,0.00000,0.817292,ALIVE,12.589718,3.126
365,1,63.095,95.500,95.500,0.05608,0.00000,0.00000,0.816591,ALIVE,12.589718,3.134
365,2,127.905,95.500,95.500,-0.05600,0.00000,0.00000,0.816663,ALIVE,12.589718,3.134
366,1,63.098,95.500,95.500,0.05600,0.00000,0.00000,0.815909,ALIVE,12.589718,3.142
366,2,127.902,95.500,95.500,-0.05600,0.00000,0.00000,0.815983,ALIVE,12.589718,3.142
367,1,63.101,95.500,95.500,0.05585,0.00000,0.00000,0.815176,ALIVE,12.589718,3.149
367,2,127.899,95.500,95.500,-0.05585,0.00000,0.00000,0.815252,ALIVE,12.589718,3.149
368,1,63.104,95.500,95.500,0.05577,0.00000,0.00000,0.814394,ALIVE,12.589718,3.157
368,2,127.897,95.500,95.500,-0.05569,0.00000,0.00000,0.814472,ALIVE,12.589718,3.157
369,1,63.107,95.500,95.500,0.05554,0.00000,0.00000,0.813563,ALIVE,12.589718,3.165
369,2,127.894,95.500,95.500,-0.05554,0.00000,0.00000,0.813643,ALIVE,12.589718,3.165
370,1,63.109,95.500,95.500,0.05539,0.00000,0.00000,0.812684,ALIVE,12.589718,3.173
370,2,127.891,95.500,95.500,-0.05539,0.00000,0.00000,0.812766,ALIVE,12.589718,3.173
371,1,63.112,95.500,95.500,0.05524,0.00000,0.00000,0.811758,ALIVE,12.589718,3.181
371,2,127.888,95.500,95.500,-0.05524,0.00000,0.00000,0.811842,ALIVE,12.589718,3.181
372,1,63.115,95.500,95.500,0.05508,0.00000,0.00000,0.810786,ALIVE,12.589718,3.189
372,2,127.885,95.500,95.500,-0.05508,0.00000,0.00000,0.810872,ALIVE,12.589718,3.189
373,1,63.118,95.500,95.500,0.05486,0.00000,0.00000,0.809770,ALIVE,12.589718,3.197
373,2,127.883,95.500,95.500,-0.05478,0.00000,0.00000,0.809857,ALIVE,12.589718,3.197
374,1,63.120,95.500,95.500,0.05470,0.00000,0.00000,0.808711,ALIVE,12.589718,3.205
374,2,127.880,95.500,95.500,-0.05478,0.00000,0.00000,0.808799,ALIVE,12.589718,3.205
375,1,63.123,95.500,95.500,0.05447,0.00000,0.00000,0.807609,ALIVE,12.589718,3.213
375,2,127.877,95.500,95.500,-0.05432,0.00000,0.00000,0.807699,ALIVE,12.589718,3.213
376,1,63.126,95.500,95.500,0.05432,0.00000,0.00000,0.806467,ALIVE,12.589718,3.221
376,2,127.875,95.500,95.500,-0.05432,0.00000,0.00000,0.806559,ALIVE,12.589718,3.221
377,1,63.873,95.500,95.500,14.93492,0.00000,0.00000,0.805523,ALIVE,12.589718,3.228
377,2,127.128,95.500,95.500,-14.93500,0.00000,0.00000,0.805429,ALIVE,12.589718,3.228
378,1,63.875,95.500,95.500,0.05630,0.00000,0.00000,0.805792,ALIVE,12.589718,3.236
378,2,127.125,95.500,95.500,-0.05630,0.00000,0.00000,0.805699,ALIVE,12.589718,3.236
379,1,63.878,95.500,95.500,0.05638,0.00000,0.00000,0.806020,ALIVE,12.589718,3.244
379,2,127.122,95.500,95.500,-0.05630,0.00000,0.00000,0.805928,ALIVE,12.589718,3.244
380,1,63.881,95.500,95.500,0.05630,0.00000,0.00000,0.806207,ALIVE,12.589718,3.252
380,2,127.119,95.500,95.500,-0.05630,0.00000,0.00000,0.806117,ALIVE,12.589718,3.252
381,1,63.884,95.500,95.500,0.05623,0.00000,0.00000,0.806355,ALIVE,12.589718,3.259
381,2,127.117,95.500,95.500,-0.05630,0.00000,0.00000,0.806267,ALIVE,12.589718,3.259
382,1,63.887,95.500,95.500,0.05623,0.00000,0.00000,0.806466,ALIVE,12.589718,3.267
382,2,127.114,95.500,95.500,-0.05615,0.00000,0.00000,0.806378,ALIVE,12.589718,3.267
383,1,63.889,95.500,95.500,0.05615,0.00000,0.00000,0.806541,ALIVE,12.589718,3.275
383,2,127.111,95.500,95.500,-0.05615,0.00000,0.00000,0.806454,ALIVE,12.589718,3.275
384,1,63.892,95.500,95.500,0.05615,0.00000,0.00000,0.806581,ALIVE,12.589718,3.283
384,2,127.108,95.500,95.500,-0.05615,0.00000,0.00000,0.806494,ALIVE,12.589718,3.283
385,1,63.895,95.500,95.500,0.05608,0.00000,0.00000,0.806587,ALIVE,12.589718,3.291
385,2,127.105,95.500,95.500,-0.05600,0.00000,0.00000,0.806500,ALIVE,12.589718,3.291
386,1,63.898,95.500,95.500,0.05592,0.00000,0.00000,0.806562,ALIVE,12.589718,3.299
386,2,127.103,95.500,95.500,-0.05585,0.00000,0.00000,0.806476,ALIVE,12.589718,3.299
387,1,63.901,95.500,95.500,0.05585,0.00000,0.00000,0.806507,ALIVE,12.589718,3.307
387,2,127.100,95.500,95.500,-0.05585,0.00000,0.00000,0.806421,ALIVE,12.589718,3.307
388,1,63.903,95.500,95.500,0.05577,0.00000,0.00000,0.806423,ALIVE,12.589718,3.315
388,2,127.097,95.500,95.500,-0.05569,0.00000,0.00000,0.806338,ALIVE,12.589718,3.315
389,1,63.906,95.500,95.500,0.05562,0.00000,0.00000,0.806313,ALIVE,12.589718,3.324
389,2,127.094,95.500,95.500,-0.05569,0.00000,0.00000,0.806229,ALIVE,12.589718,3.324
390,1,63.909,95.500,95.500,0.05554,0.00000,0.00000,0.806177,ALIVE,12.589718,3.332
390,2,127.091,95.500,95.500,-0.05539,0.00000,0.00000,0.806095,ALIVE,12.589718,3.332
391,1,63.912,95.500,95.500,0.05539,0.00000,0.00000,0.806019,ALIVE,12.589718,3.341
391,2,127.089,95.500,95.500,-0.05539,0.00000,0.00000,0.805939,ALIVE,12.589718,3.341
392,1,63.914,95.500,95.500,0.05524,0.00000,0.00000,0.805838,ALIVE,12.589718,3.349
392,2,127.086,95.500,95.500,-0.05524,0.00000,0.00000,0.805760,ALIVE,12.589718,3.349
393,1,63.917,95.500,95.500,0.05516,0.00000,0.00000,0.805639,ALIVE,12.589718,3.357
393,2,127.083,95.500,95.500,-0.05508,0.00000,0.00000,0.805563,ALIVE,12.589718,3.357
394,1,63.920,95.500,95.500,0.05501,0.00000,0.00000,0.805421,ALIVE,12.589718,3.365
394,2,127.080,95.500,95.500,-0.05493,0.00000,0.00000,0.805348,ALIVE,12.589718,3.365
395,1,63.923,95.500,95.500,0.05486,0.00000,0.00000,0.805187,ALIVE,12.589718,3.374
395,2,127.078,95.500,95.500,-0.05493,0.00000,0.00000,0.805118,ALIVE,12.589718,3.374
396,1,63.925,95.500,95.500,0.05470,0.00000,0.00000,0.804940,ALIVE,12.589718,3.382
396,2,127.075,95.500,95.500,-0.05463,0.00000,0.00000,0.804873,ALIVE,12.589718,3.382
397,1,63.928,95.500,95.500,0.05455,0.00000,0.00000,0.804679,ALIVE,12.589718,3.390
397,2,127.072,95.500,95.500,-0.05447,0.00000,0.00000,0.804616,ALIVE,12.589718,3.390
398,1,63.931,95.500,95.500,0.05440,0.00000,0.00000,0.804409,ALIVE,12.589718,3.398
398,2,127.069,95.500,95.500,-0.05447,0.00000,0.00000,0.804349,ALIVE,12.589718,3.398
399,1,63.934,95.500,95.500,0.05417,0.00000,0.00000,0.804130,ALIVE,12.589718,3.407
399,2,127.067,95.500,95.500,-0.05417,0.00000,0.00000,0.804073,ALIVE,12.589718,3.407
400,1,63.936,95.500,95.500,0.05409,0.00000,0.00000,0.803843,ALIVE,12.594145,3.416
400,2,127.064,95.500,95.500,-0.05417,0.00000,0.00000,0.803791,ALIVE,12.594145,3.416
401,1,63.939,95.500,95.500,0.05402,0.00000,0.00000,0.803552,ALIVE,12.594145,3.424
401,2,127.061,95.500,95.500,-0.05386,0.00000,0.00000,0.803503,ALIVE,12.594145,3.424
402,1,63.942,95.500,95.500,0.05379,0.00000,0.00000,0.803257,ALIVE,12.594145,3.433
402,2,127.059,95.500,95.500,-0.05386,0.00000,0.00000,0.803211,ALIVE,12.594145,3.433
403,1,63.944,95.500,95.500,0.05356,0.00000,0.00000,0.802961,ALIVE,12.594145,3.441
403,2,127.056,95.500,95.500,-0.05356,0.00000,0.00000,0.802917,ALIVE,12.594145,3.441
404,1,63.947,95.500,95.500,0.05348,0.00000,0.00000,0.802664,ALIVE,12.594145,3.450
404,2,127.053,95.500,95.500,-0.05356,0.00000,0.00000,0.802623,ALIVE,12.594145,3.450
405,1,63.950,95.500,95.500,0.05341,0.00000,0.00000,0.802368,ALIVE,12.594145,3.458
405,2,127.051,95.500,95.500,-0.05325,0.00000,0.00000,0.802329,ALIVE,12.594145,3.458
406,1,63.952,95.500,95.500,0.05310,0.00000,0.00000,0.802076,ALIVE,12.594145,3.466
406,2,127.048,95.500,95.500,-0.05325,0.00000,0.00000,0.802039,ALIVE,12.594145,3.466
407,1,63.955,95.500,95.500,0.05310,0.00000,0.00000,0.801788,ALIVE,12.594145,3.474
407,2,127.045,95.500,95.500,-0.05295,0.00000,0.00000,0.801752,ALIVE,12.594145,3.474
408,1,63.958,95.500,95.500,0.05287,0.00000,0.00000,0.801506,ALIVE,12.594145,3.482
408,2,127.043,95.500,95.500,-0.05295,0.00000,0.00000,0.801472,ALIVE,12.594145,3.482
409,1,63.960,95.500,95.500,0.05280,0.00000,0.00000,0.801231,ALIVE,12.594145,3.490
409,2,127.040,95.500,95.500,-0.05280,0.00000,0.00000,0.801198,ALIVE,12.594145,3.490
410,1,63.963,95.500,95.500,0.05272,0.00000,0.00000,0.800964,ALIVE,12.594145,3.498
410,2,127.037,95.500,95.500,-0.05264,0.00000,0.00000,0.800933,ALIVE,12.594145,3.498
411,1,63.966,95.500,95.500,0.05249,0.00000,0.00000,0.800707,ALIVE,12.594145,3.506
411,2,127.035,95.500,95.500,-0.05249,0.00000,0.00000,0.800677,ALIVE,12.594145,3.506
412,1,63.968,95.500,95.500,0.05249,0.00000,0.00000,0.800461,ALIVE,12.594145,3.514
412,2,127.032,95.500,95.500,-0.05234,0.00000,0.00000,0.800432,ALIVE,12.594145,3.514
413,1,63.971,95.500,95.500,0.05234,0.00000,0.00000,0.800226,ALIVE,12.594145,3.522
413,2,127.030,95.500,95.500,-0.05234,0.00000,0.00000,0.800199,ALIVE,12.594145,3.522
414,1,63.973,95.500,95.500,0.05219,0.00000,0.00000,0.800005,ALIVE,12.594145,3.530
414,2,127.027,95.500,95.500,-0.05219,0.00000,0.00000,0.799978,ALIVE,12.594145,3.530
415,1,63.976,95.500,95.500,0.05211,0.00000,0.00000,0.799797,ALIVE,12.594145,3.538
415,2,127.024,95.500,95.500,-0.05203,0.00000,0.00000,0.799771,ALIVE,12.594145,3.538
416,1,63.979,95.500,95.500,0.05196,0.00000,0.00000,0.799604,ALIVE,12.594145,3.546
416,2,127.022,95.500,95.500,-0.05203,0.00000,0.00000,0.799581,ALIVE,12.594145,3.546
417,1,63.981,95.500,95.500,0.05196,0.00000,0.00000,0.799426,ALIVE,12.594145,3.554
417,2,127.019,95.500,95.500,-0.05188,0.00000,0.00000,0.799405,ALIVE,12.594145,3.554
418,1,63.984,95.500,95.500,0.05180,0.00000,0.00000,0.799265,ALIVE,12.594145,3.562
418,2,127.017,95.500,95.500,-0.05188,0.00000,0.00000,0.799245,ALIVE,12.594145,3.562
419,1,63.986,95.500,95.500,0.05180,0.00000,0.00000,0.799120,ALIVE,12.594145,3.570
419,2,127.014,95.500,95.500,-0.05173,0.00000,0.00000,0.799102,ALIVE,12.594145,3.570
420,1,63.989,95.500,95.500,0.05173,0.00000,0.00000,0.798993,ALIVE,12.594145,3.578
420,2,127.011,95.500,95.500,-0.05173,0.00000,0.00000,0.798977,ALIVE,12.594145,3.578
421,1,63.992,95.500,95.500,0.05173,0.00000,0.00000,0.798884,ALIVE,12.594145,3.586
421,2,127.009,95.500,95.500,-0.05157,0.00000,0.00000,0.798869,ALIVE,12.594145,3.586
422,1,63.994,95.500,95.500,0.05157,0.00000,0.00000,0.798792,ALIVE,12.594145,3.594
422,2,127.006,95.500,95.500,-0.05157,0.00000,0.00000,0.798780,ALIVE,12.594145,3.594
423,1,63.997,95.500,95.500,0.05165,0.00000,0.00000,0.798720,ALIVE,12.594145,3.602
423,2,127.004,95.500,95.500,-0.05173,0.00000,0.00000,0.798710,ALIVE,12.594145,3.602
424,1,63.999,95.500,95.500,0.05150,0.00000,0.00000,0.798666,ALIVE,12.594145,3.610
424,2,127.001,95.500,95.500,-0.05142,0.00000,0.00000,0.798658,ALIVE,12.594145,3.610
425,1,64.002,95.500,95.500,0.05157,0.00000,0.00000,0.798630,ALIVE,12.594145,3.618
425,2,126.998,95.500,95.500,-0.05157,0.00000,0.00000,0.798625,ALIVE,12.594145,3.618
426,1,64.005,95.500,95.500,0.05157,0.00000,0.00000,0.798614,ALIVE,12.594145,3.626
426,2,126.996,95.500,95.500,-0.05157,0.00000,0.00000,0.798611,ALIVE,12.594145,3.626
427,1,64.007,95.500,95.500,0.05157,0.00000,0.00000,0.798616,ALIVE,12.594145,3.634
427,2,126.993,95.500,95.500,-0.05157,0.00000,0.00000,0.798615,ALIVE,12.594145,3.634
428,1,64.010,95.500,95.500,0.05157,0.00000,0.00000,0.798637,ALIVE,12.594145,3.642
428,2,126.991,95.500,95.500,-0.05157,0.00000,0.00000,0.798638,ALIVE,12.594145,3.642
429,1,64.012,95.500,95.500,0.05157,0.00000,0.00000,0.798676,ALIVE,12.594145,3.650
429,2,126.988,95.500,95.500,-0.05157,0.00000,0.00000,0.798679,ALIVE,12.594145,3.650
430,1,64.015,95.500,95.500,0.05157,0.00000,0.00000,0.798732,ALIVE,12.594145,3.658
430,2,126.986,95.500,95.500,-0.05157,0.00000,0.00000,0.798738,ALIVE,12.594145,3.658
431,1,64.017,95.500,95.500,0.05173,0.00000,0.00000,0.798806,ALIVE,12.594145,3.666
431,2,126.983,95.500,95.500,-0.05173,0.00000,0.00000,0.798815,ALIVE,12.594145,3.666
432,1,64.020,95.500,95.500,0.05157,0.00000,0.00000,0.798897,ALIVE,12.594145,3.673
432,2,126.980,95.500,95.500,-0.05157,0.00000,0.00000,0.798908,ALIVE,12.594145,3.673
