# producer=CAELIX
# when=2026-02-24T18:25:30
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00C_heavy_walker_pacing_fast/20260224_182529 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_182529
# experiment=00C_heavy_walker_pacing_fast
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00C_heavy_walker_pacing_fast/20260224_182529/_csv/00C_heavy_walker_pacing_fast_n512_20260224_182529.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,38.0,294.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8136230111122131,44.913477739319205,45.01527069322765,47849.31170135997,-2.127365061043298e-06,-0.0011319289513385643,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,39.0,295.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8134749531745911,44.93955180235207,44.96241381764412,41281.45145544355,-5.53808417243376e-07,-0.0002542993930598018,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,40.0,296.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813423752784729,44.81096161343157,44.831980584189296,36947.59104679249,-5.688860941191878e-07,-0.00023447435171622988,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,41.0,297.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8134902715682983,44.60087223909795,44.653355637565255,39564.85680920636,-1.3265155670951385e-06,-0.0005880214272855109,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,42.0,298.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8131187558174133,44.697436049580574,44.829381136223674,44374.98635087916,-2.9734113178039474e-06,-0.0014738051769366384,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,43.0,299.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8132258653640747,44.85766672715545,44.97034371830523,46222.77445330929,-2.4376942423393646e-06,-0.0012543636510595326,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,44.0,300.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813167154788971,44.855431474745274,44.907483745366335,47571.557848499855,-1.0941889014194386e-06,-0.0005798861422160931,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,45.0,301.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813823401927948,45.15913772769272,45.21420154161751,49524.53173060002,-1.111849259359414e-06,-0.0006092926782388782,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,46.0,302.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140560388565063,45.20646011643112,45.23892039246857,50932.509488386124,-6.373193931246673e-07,-0.00035889368649690413,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,47.0,303.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8136917948722839,44.92925392091274,45.0614521894604,51262.318425046105,-2.5788585574987143e-06,-0.0014690213496659555,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,48.0,304.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8133713603019714,44.72746272943914,44.85068167373538,48793.286577528335,-2.5253257761281668e-06,-0.0013755469608932058,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,49.0,305.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8135351538658142,44.82065591216087,44.966915061697364,45529.15445896556,-3.212428415913382e-06,-0.001628946500613903,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,50.0,306.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8134647607803345,44.88356524519622,45.012125447392464,42123.416770059135,-3.0519889423504604e-06,-0.001430104170798011,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,51.0,307.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8133857846260071,44.862297190353274,44.883164739236236,40760.2897999152,-5.119578144658994e-07,-0.00023251926542350228,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,52.0,308.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129935264587402,44.761808443814516,44.83875980041921,42133.4348065447,-1.8263727359997306e-06,-0.0008588266582745327,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,53.0,309.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8131177425384521,44.77645877562463,44.81978182122111,44576.62800818888,-9.718780341241103e-07,-0.00048353642192890275,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,54.0,310.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813481330871582,44.8142185267061,44.87206742353737,46657.21943484539,-1.2398702179853922e-06,-0.0006450138526571057,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,55.0,311.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8136669993400574,45.01898629590869,45.05466696433723,47367.78732315703,-7.532686334938168e-07,-0.0003961276925834153,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,56.0,312.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813660740852356,45.10285876877606,45.175692930817604,47852.76344055302,-1.5220471463894875e-06,-0.0008067714941185962,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,57.0,313.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8137825727462769,45.03443298302591,45.07259368523955,48057.845907949726,-7.940576921974032e-07,-0.0004235041774725907,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,58.0,314.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8133618235588074,44.8973140232265,44.990889767184854,47532.381209281375,-1.968673598453805e-06,-0.001041023627266373,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,59.0,315.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.81344074010849,44.88757038116455,45.00367922894657,46744.87062811683,-2.4838842470167596e-06,-0.0012916590689930113,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,60.0,316.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8134762048721313,44.86652919836342,44.988559966906905,44758.057786590216,-2.726453617029892e-06,-0.0013580841071675915,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,61.0,317.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813334584236145,44.837826192379,44.9960683118552,42427.75959713928,-3.7296836075895163e-06,-0.0017614968197637126,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,62.0,318.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8133528232574463,44.78856239654124,44.923182202503085,41957.269771584935,-3.2084977572353143e-06,-0.0015005817417051979,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,63.0,319.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8135156631469727,44.830241817981005,44.97696444019675,43486.64567402555,-3.3739696392215604e-06,-0.0016337511022662037,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,64.0,320.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8131011724472046,44.82951100170612,44.922698551788926,44918.16359464181,-2.074607299705345e-06,-0.0010382758323878268,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
