# producer=CAELIX
# when=2026-02-11T23:28:47
# cwd=
# python=
# command= /core.py --out _Output/02_interference/02B_double_slit_two_slit/20260211_232846 --double-slit --ds-source sine --ds-omega 0.80 --ds-gun-speed 0.0 --ds-burn 600 --ds-window 200 --ds-sample-every 4 --ds-amp 1000.0 --traffic-mode telegraph --traffic-gamma 0.0001 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --n 512 --ds-wall-x 256 --ds-detector-x 470 --ds-gun-stop 246 --ds-steps 5000 --ds-slit-sep 64 --ds-slit-width 8 --ds-sample-every 1
# run_id=20260211_232846
# experiment=02B_double_slit_two_slit
# artefact=double_slit
# n=512
# ds_steps=5000
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.0001
# traffic_dt=1.0
# traffic_decay=0.0
# double-slit
# n=512 steps=5000 wall_x=256 detector_x=470 cz=256 cy=256
# slits: slit_sep=64 slit_width=8 single_slit=0 y1=[216:224] y2=[288:296] z=[0:512)
# detector: line_y at x=470, z=256; intensity=phi^2
# detector_y=[32:480) boundary=sponge sponge_width=32 sponge_strength=1
# gun: start=10 stop=246 speed=0
# src: mode=sine amp=1000 omega=0.8 half_period=0
# chirality: select=0 field=none
# sampling: burn=600 sample_every=1 samples=4400 window=200
# dump_samples=0
# section:pattern_mean
y,y_off,intensity,intensity_norm
2114,1514,1.67744770744e-11,1.59681009392e-09,255.502232295,96.0705237201
2115,1515,2.80363742089e-11,2.24438401312e-09,255.639445493,82.4594542313
2116,1516,2.71925384852e-11,2.21028432626e-09,254.692424,83.4018097083
2117,1517,1.75531755717e-11,1.55922835261e-09,254.23853542,97.5047321451
2118,1518,1.82086114834e-11,1.6273869157e-09,255.594221667,95.1274094358
2119,1519,2.75241279304e-11,2.27618877304e-09,255.599373135,81.9364212177
2120,1520,2.71591838717e-11,2.17634438719e-09,254.63038261,84.0229917144
2121,1521,1.727017909e-11,1.53919000222e-09,254.297658099,98.1517306015
2122,1522,1.97227626131e-11,1.67842183739e-09,255.647722216,93.8758531117
2123,1523,2.68108531935e-11,2.3051724056e-09,255.528602184,81.5407336795
2124,1524,2.68087010909e-11,2.12461439365e-09,254.544335566,84.90394253
2125,1525,1.61805463266e-11,1.50397011496e-09,254.35437279,99.0679692523
2126,1526,2.14572156494e-11,1.7190235493e-09,255.715589647,92.765465509
2127,1527,2.63786621045e-11,2.3295369213e-09,255.483073176,81.1758339909
2128,1528,2.62718424949e-11,2.08250093855e-09,254.491264894,85.7163076209
2129,1529,1.60462574633e-11,1.48904615861e-09,254.445374198,99.5690602718
2130,1530,2.24622148804e-11,1.77483329906e-09,255.756296498,91.4861658519
2131,1531,2.50114005524e-11,2.35644607748e-09,255.411201484,80.8259597047
2132,1532,2.58941566241e-11,2.03921627837e-09,254.41355753,86.5287810617
