# producer=CAELIX
# when=2026-02-24T23:40:08
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00K_heavy_walker_circle_decay_anisotropy/20260224_234007 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.010 --walker --walker-path circle --walker-circle-radius 8 --walker-circle-period 0 --walker-probe-r 8 --walker-steps 256 --walker-tick-iters 100
# run_id=20260224_234007
# experiment=00K_heavy_walker_circle_decay_anisotropy
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.01
# walker_steps=256
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=8
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00K_heavy_walker_circle_decay_anisotropy/20260224_234007/_csv/00K_heavy_walker_circle_decay_anisotropy_n512_20260224_234007.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,circle,21.0,252.0,263.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8130661845207214,44.30210070125759,44.30217108875513,35183.97022614445,-2.000555852334857e-09,-7.944029799274505e-07,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.016251135617494583,0.061119552701711655,0.030376553535461426,0.015124659053981304,-0.000582843495067209,0.000600119587033987,0.00023507401056122035,7.431160338455811e-05,0.048115046222811056,1.8687617577736864,0.000972349259105446,2.5702518233239617
move,circle,22.0,251.0,263.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.81298828125,44.305405555292964,44.305020263418555,35183.27885806556,1.0950993964009014e-08,4.348155094040379e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.016268547624349594,0.04941074922680855,0.032044243067502975,0.014796691946685314,0.0005160266882739961,0.0003420319699216634,0.00025031078257597983,0.00045501088607124984,0.03803952586595662,1.9984297599003622,0.000288737212764916,-0.4020289234091505
move,circle,23.0,251.0,262.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130722641944885,44.30023176595569,44.30014794692397,35181.875696193005,2.3824492030839344e-09,9.460346782600473e-07,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.0166912991553545,0.046334266662597656,0.036574069410562515,0.015645602717995644,-0.00024329051666427404,0.0006041959277354181,0.00047371198888868093,-5.418997898232192e-05,0.036566632983173336,2.145684328960291,0.0009734292964225784,2.3987869304482716
move,circle,24.0,250.0,262.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8130664825439453,44.30243151448667,44.30280225537717,35186.41143032334,-1.0536479152955863e-08,-4.1841872621865466e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.015677571296691895,0.03842894732952118,0.03860021382570267,0.016035061329603195,0.0015640745405107737,-0.0008188250940293074,-0.0008472056360915303,0.001243588631041348,0.032045805820577145,2.367862032975432,0.003172983211968676,-0.7075739183196887
move,circle,25.0,250.0,261.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130722045898438,44.3021154217422,44.30199049040675,35186.106088191606,3.550587130502215e-09,1.4099948773602757e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014941645786166191,0.03744431585073471,0.04720061644911766,0.016319945454597473,-0.001193540752865374,0.0015528842341154814,0.0017104099970310926,-0.0010045835515484214,0.03856008574765314,2.5618245322313498,0.0038695699286268076,2.4195515155967655
move,circle,26.0,249.0,261.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.813072144985199,44.302053993567824,44.30263698287308,35182.96708694764,-1.657021432607023e-08,-6.579666367921781e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014668341726064682,0.0322905033826828,0.04912729188799858,0.01573784649372101,0.00014648801879957318,0.00026344694197177887,0.0005167131894268095,0.0008787330589257181,0.03822838861822898,2.6937811789241004,0.0007180833396495304,-2.112473855731086
move,circle,27.0,249.0,260.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130726218223572,44.30225029028952,44.30217396467924,35186.1752272703,2.169193150066574e-09,8.6141985484157e-07,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.015108799561858177,0.03045905940234661,0.06112504377961159,0.016367990523576736,7.742345769656822e-05,0.00035788683453574777,0.0006366899469867349,-0.00047554902266710997,0.0481253878327662,2.8444397561612087,0.0010036903576872752,2.161818604765403
move,circle,28.0,249.0,259.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8129883408546448,44.30618915334344,44.30582834407687,35184.78946156212,1.0254694488406672e-08,4.071787064070966e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.015360902063548565,0.028205744922161102,0.0809924378991127,0.018721062690019608,0.00044904040987603366,0.000331823161104694,0.00072366779204458,0.0006961021572351456,0.06631332967948178,2.9980721605117737,0.0004562010368889557,-2.2167842980330694
move,circle,29.0,248.0,259.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8130723237991333,44.299450444057584,44.300201918929815,35187.265721339514,-2.1356444066517714e-08,-8.481690979471658e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014406370930373669,0.02546423301100731,0.08719360083341599,0.017485802993178368,-5.946931560174562e-05,0.00017025350825861096,0.0009718698565848172,-0.000360805046511814,0.07322319429325473,3.0324154701909927,0.0011600360669743494,2.6660793488456336
move,circle,30.0,248.0,258.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130660057067871,44.30251030810177,44.30235187895596,35184.71130990588,4.502783735172619e-09,1.7880412192111937e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.014868407510221004,0.023623118177056313,0.13610510528087616,0.017915716394782066,0.001221800921484828,-0.0007449205731973052,0.00011993280349997804,2.0415302060428075e-05,0.12137096572672348,3.0945508647648015,0.0013415857599825647,-0.607079305205509
