# producer=CAELIX
# when=2026-02-18T09:41:42
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09D_collidersg_kink_walls/20260218_094141 --collidersg --collidersg-scenario D --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.2,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[132,96,96],"vel":[-0.2,0.0,0.0],"phase":0.0}] --collidersg-steps 10000 --collidersg-log-every 1 --collidersg-track-r 14 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.05 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_094141
# experiment=09D_collidersg_kink_walls
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.05
# asset_sg_k=nan
# sg_k_inferred=0
# steps=10000
# log_every=1
# phi_abs_every=100
# track_r=14
# peak_thresh=0.001
# sprite_count=2
# scenario=D
# sprites_src=inline_json
# sprite_asset_h5=
# artefact=sg_collision_tracks
# scenario=D
# sprites_digest=11b1f712ce33
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# vel0_abs_max=0.172105
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s
4779,2,122.104,1.000,1.000,0.06348,0.00000,-0.00000,0.799436,ALIVE,12.579830,41.109
4780,1,122.107,1.000,1.000,0.06332,0.00000,0.00000,0.798669,ALIVE,12.579830,41.118
4780,2,122.107,1.000,1.000,0.06332,0.00000,0.00000,0.798669,ALIVE,12.579830,41.118
4781,1,122.110,1.000,1.000,0.06317,-0.00000,-0.00000,0.797880,ALIVE,12.579830,41.126
4781,2,122.110,1.000,1.000,0.06317,-0.00000,-0.00000,0.797880,ALIVE,12.579830,41.126
4782,1,122.113,1.000,1.000,0.06287,0.00000,0.00000,0.797072,ALIVE,12.579830,41.135
4782,2,122.113,1.000,1.000,0.06287,0.00000,0.00000,0.797072,ALIVE,12.579830,41.135
4783,1,122.117,1.000,1.000,0.06256,-0.00000,-0.00000,0.796248,ALIVE,12.579830,41.144
4783,2,122.117,1.000,1.000,0.06256,-0.00000,-0.00000,0.796248,ALIVE,12.579830,41.144
4784,1,122.120,1.000,1.000,0.06226,0.00000,0.00000,0.795411,ALIVE,12.579830,41.152
4784,2,122.120,1.000,1.000,0.06226,0.00000,0.00000,0.795411,ALIVE,12.579830,41.152
4785,1,122.123,1.000,1.000,0.06180,0.00000,0.00000,0.794563,ALIVE,12.579830,41.161
4785,2,122.123,1.000,1.000,0.06180,0.00000,0.00000,0.794563,ALIVE,12.579830,41.161
4786,1,122.126,1.000,1.000,0.06149,0.00000,0.00000,0.793708,ALIVE,12.579830,41.169
4786,2,122.126,1.000,1.000,0.06149,0.00000,0.00000,0.793708,ALIVE,12.579830,41.169
4787,1,122.875,1.000,1.000,14.98154,0.00000,0.00000,0.794021,ALIVE,12.579830,41.178
4787,2,122.875,1.000,1.000,14.98154,0.00000,0.00000,0.794021,ALIVE,12.579830,41.178
4788,1,122.878,1.000,1.000,0.06058,-0.00000,-0.00000,0.794788,ALIVE,12.579830,41.187
4788,2,122.878,1.000,1.000,0.06058,-0.00000,-0.00000,0.794788,ALIVE,12.579830,41.187
4789,1,122.881,1.000,1.000,0.06027,0.00000,-0.00000,0.795535,ALIVE,12.579830,41.195
4789,2,122.881,1.000,1.000,0.06027,0.00000,-0.00000,0.795535,ALIVE,12.579830,41.195
4790,1,122.884,1.000,1.000,0.05997,-0.00000,-0.00000,0.796262,ALIVE,12.579830,41.204
4790,2,122.884,1.000,1.000,0.05997,-0.00000,-0.00000,0.796262,ALIVE,12.579830,41.204
4791,1,122.887,1.000,1.000,0.05966,0.00000,0.00001,0.796969,ALIVE,12.579830,41.213
4791,2,122.887,1.000,1.000,0.05966,0.00000,0.00001,0.796969,ALIVE,12.579830,41.213
4792,1,122.890,1.000,1.000,0.05920,-0.00000,-0.00001,0.797658,ALIVE,12.579830,41.221
4792,2,122.890,1.000,1.000,0.05920,-0.00000,-0.00001,0.797658,ALIVE,12.579830,41.221
4793,1,122.893,1.000,1.000,0.05875,0.00000,0.00000,0.798327,ALIVE,12.579830,41.230
4793,2,122.893,1.000,1.000,0.05875,0.00000,0.00000,0.798327,ALIVE,12.579830,41.230
4794,1,122.896,1.000,1.000,0.05829,0.00000,0.00000,0.798978,ALIVE,12.579830,41.238
4794,2,122.896,1.000,1.000,0.05829,0.00000,0.00000,0.798978,ALIVE,12.579830,41.238
4795,1,122.899,1.000,1.000,0.05783,-0.00000,0.00000,0.799610,ALIVE,12.579830,41.247
4795,2,122.899,1.000,1.000,0.05783,-0.00000,0.00000,0.799610,ALIVE,12.579830,41.247
4796,1,122.901,1.000,1.000,0.05737,0.00000,0.00000,0.800224,ALIVE,12.579830,41.255
4796,2,122.901,1.000,1.000,0.05737,0.00000,0.00000,0.800224,ALIVE,12.579830,41.255
4797,1,122.904,1.000,1.000,0.05661,-0.00000,-0.00000,0.800820,ALIVE,12.579830,41.264
4797,2,122.904,1.000,1.000,0.05661,-0.00000,-0.00000,0.800820,ALIVE,12.579830,41.264
4798,1,122.907,1.000,1.000,0.05630,0.00001,0.00001,0.801400,ALIVE,12.579830,41.272
4798,2,122.907,1.000,1.000,0.05630,0.00001,0.00001,0.801400,ALIVE,12.579830,41.272
4799,1,122.910,1.000,1.000,0.05585,-0.00000,-0.00000,0.801962,ALIVE,12.579830,41.281
4799,2,122.910,1.000,1.000,0.05585,-0.00000,-0.00000,0.801962,ALIVE,12.579830,41.281
4800,1,122.913,1.000,1.000,0.05508,-0.00000,-0.00000,0.802505,ALIVE,12.606335,41.290
4800,2,122.913,1.000,1.000,0.05508,-0.00000,-0.00000,0.802505,ALIVE,12.606335,41.290
4801,1,122.915,1.000,1.000,0.05463,0.00000,0.00000,0.803032,ALIVE,12.606335,41.299
4801,2,122.915,1.000,1.000,0.05463,0.00000,0.00000,0.803032,ALIVE,12.606335,41.299
4802,1,122.918,1.000,1.000,0.05417,0.00000,0.00000,0.803541,ALIVE,12.606335,41.307
4802,2,122.918,1.000,1.000,0.05417,0.00000,0.00000,0.803541,ALIVE,12.606335,41.307
4803,1,122.921,1.000,1.000,0.05356,0.00000,0.00000,0.804032,ALIVE,12.606335,41.315
4803,2,122.921,1.000,1.000,0.05356,0.00000,0.00000,0.804032,ALIVE,12.606335,41.315
4804,1,122.923,1.000,1.000,0.05295,0.00000,0.00000,0.804506,ALIVE,12.606335,41.324
4804,2,122.923,1.000,1.000,0.05295,0.00000,0.00000,0.804506,ALIVE,12.606335,41.324
4805,1,122.926,1.000,1.000,0.05264,0.00000,0.00000,0.804964,ALIVE,12.606335,41.333
4805,2,122.926,1.000,1.000,0.05264,0.00000,0.00000,0.804964,ALIVE,12.606335,41.333
4806,1,122.929,1.000,1.000,0.05203,0.00000,0.00000,0.805403,ALIVE,12.606335,41.341
4806,2,122.929,1.000,1.000,0.05203,0.00000,0.00000,0.805403,ALIVE,12.606335,41.341
4807,1,122.931,1.000,1.000,0.05157,0.00000,0.00000,0.805824,ALIVE,12.606335,41.350
4807,2,122.931,1.000,1.000,0.05157,0.00000,0.00000,0.805824,ALIVE,12.606335,41.350
4808,1,122.934,1.000,1.000,0.05127,-0.00000,-0.00000,0.806228,ALIVE,12.606335,41.358
4808,2,122.934,1.000,1.000,0.05127,-0.00000,-0.00000,0.806228,ALIVE,12.606335,41.358
4809,1,122.936,1.000,1.000,0.05081,0.00000,0.00000,0.806613,ALIVE,12.606335,41.367
4809,2,122.936,1.000,1.000,0.05081,0.00000,0.00000,0.806613,ALIVE,12.606335,41.367
4810,1,122.939,1.000,1.000,0.05051,-0.00000,-0.00001,0.806981,ALIVE,12.606335,41.375
4810,2,122.939,1.000,1.000,0.05051,-0.00000,-0.00001,0.806981,ALIVE,12.606335,41.375
4811,1,122.941,1.000,1.000,0.05020,0.00000,0.00000,0.807331,ALIVE,12.606335,41.384
4811,2,122.941,1.000,1.000,0.05020,0.00000,0.00000,0.807331,ALIVE,12.606335,41.384
4812,1,122.944,1.000,1.000,0.04990,-0.00000,-0.00000,0.807663,ALIVE,12.606335,41.392
4812,2,122.944,1.000,1.000,0.04990,-0.00000,-0.00000,0.807663,ALIVE,12.606335,41.392
4813,1,122.946,1.000,1.000,0.04974,0.00000,-0.00000,0.807977,ALIVE,12.606335,41.401
4813,2,122.946,1.000,1.000,0.04974,0.00000,-0.00000,0.807977,ALIVE,12.606335,41.401
4814,1,122.949,1.000,1.000,0.04959,0.00000,0.00000,0.808272,ALIVE,12.606335,41.409
4814,2,122.949,1.000,1.000,0.04959,0.00000,0.00000,0.808272,ALIVE,12.606335,41.409
4815,1,122.951,1.000,1.000,0.04929,-0.00000,0.00000,0.808550,ALIVE,12.606335,41.418
4815,2,122.951,1.000,1.000,0.04929,-0.00000,0.00000,0.808550,ALIVE,12.606335,41.418
4816,1,122.954,1.000,1.000,0.04929,0.00000,0.00000,0.808809,ALIVE,12.606335,41.426
4816,2,122.954,1.000,1.000,0.04929,0.00000,0.00000,0.808809,ALIVE,12.606335,41.426
4817,1,122.956,1.000,1.000,0.04913,-0.00000,-0.00000,0.809052,ALIVE,12.606335,41.434
4817,2,122.956,1.000,1.000,0.04913,-0.00000,-0.00000,0.809052,ALIVE,12.606335,41.434
4818,1,122.959,1.000,1.000,0.04913,0.00000,0.00000,0.809277,ALIVE,12.606335,41.443
4818,2,122.959,1.000,1.000,0.04913,0.00000,0.00000,0.809277,ALIVE,12.606335,41.443
4819,1,122.961,1.000,1.000,0.04913,0.00000,0.00000,0.809485,ALIVE,12.606335,41.451
4819,2,122.961,1.000,1.000,0.04913,0.00000,0.00000,0.809485,ALIVE,12.606335,41.451
4820,1,122.964,1.000,1.000,0.04898,0.00000,0.00000,0.809677,ALIVE,12.606335,41.460
4820,2,122.964,1.000,1.000,0.04898,0.00000,0.00000,0.809677,ALIVE,12.606335,41.460
4821,1,122.966,1.000,1.000,0.04913,-0.00000,-0.00001,0.809853,ALIVE,12.606335,41.468
4821,2,122.966,1.000,1.000,0.04913,-0.00000,-0.00001,0.809853,ALIVE,12.606335,41.468
4822,1,122.968,1.000,1.000,0.04913,0.00000,0.00000,0.810012,ALIVE,12.606335,41.477
4822,2,122.968,1.000,1.000,0.04913,0.00000,0.00000,0.810012,ALIVE,12.606335,41.477
4823,1,122.971,1.000,1.000,0.04898,0.00000,0.00000,0.810157,ALIVE,12.606335,41.485
4823,2,122.971,1.000,1.000,0.04898,0.00000,0.00000,0.810157,ALIVE,12.606335,41.485
4824,1,122.973,1.000,1.000,0.04913,0.00000,0.00000,0.810287,ALIVE,12.606335,41.494
4824,2,122.973,1.000,1.000,0.04913,0.00000,0.00000,0.810287,ALIVE,12.606335,41.494
4825,1,122.976,1.000,1.000,0.04929,-0.00000,-0.00000,0.810404,ALIVE,12.606335,41.503
4825,2,122.976,1.000,1.000,0.04929,-0.00000,-0.00000,0.810404,ALIVE,12.606335,41.503
4826,1,122.978,1.000,1.000,0.04913,0.00000,0.00000,0.810507,ALIVE,12.606335,41.511
4826,2,122.978,1.000,1.000,0.04913,0.00000,0.00000,0.810507,ALIVE,12.606335,41.511
4827,1,122.981,1.000,1.000,0.04913,-0.00000,-0.00000,0.810597,ALIVE,12.606335,41.520
4827,2,122.981,1.000,1.000,0.04913,-0.00000,-0.00000,0.810597,ALIVE,12.606335,41.520
4828,1,122.983,1.000,1.000,0.04929,0.00000,0.00000,0.810677,ALIVE,12.606335,41.529
4828,2,122.983,1.000,1.000,0.04929,0.00000,0.00000,0.810677,ALIVE,12.606335,41.529
4829,1,122.986,1.000,1.000,0.04929,0.00000,0.00000,0.810745,ALIVE,12.606335,41.537
4829,2,122.986,1.000,1.000,0.04929,0.00000,0.00000,0.810745,ALIVE,12.606335,41.537
4830,1,122.988,1.000,1.000,0.04929,0.00000,-0.00000,0.810804,ALIVE,12.606335,41.545
4830,2,122.988,1.000,1.000,0.04929,0.00000,-0.00000,0.810804,ALIVE,12.606335,41.545
4831,1,122.991,1.000,1.000,0.04929,-0.00000,0.00000,0.810854,ALIVE,12.606335,41.554
4831,2,122.991,1.000,1.000,0.04929,-0.00000,0.00000,0.810854,ALIVE,12.606335,41.554
4832,1,122.993,1.000,1.000,0.04944,0.00000,-0.00000,0.810895,ALIVE,12.606335,41.563
4832,2,122.993,1.000,1.000,0.04944,0.00000,-0.00000,0.810895,ALIVE,12.606335,41.563
4833,1,122.996,1.000,1.000,0.04944,0.00000,0.00000,0.810929,ALIVE,12.606335,41.571
4833,2,122.996,1.000,1.000,0.04944,0.00000,0.00000,0.810929,ALIVE,12.606335,41.571
4834,1,122.998,1.000,1.000,0.04959,0.00000,0.00000,0.810958,ALIVE,12.606335,41.579
4834,2,122.998,1.000,1.000,0.04959,0.00000,0.00000,0.810958,ALIVE,12.606335,41.579
4835,1,123.001,1.000,1.000,0.04959,0.00000,0.00000,0.810980,ALIVE,12.606335,41.588
4835,2,123.001,1.000,1.000,0.04959,0.00000,0.00000,0.810980,ALIVE,12.606335,41.588
4836,1,123.003,1.000,1.000,0.04974,0.00000,0.00000,0.810997,ALIVE,12.606335,41.596
4836,2,123.003,1.000,1.000,0.04974,0.00000,0.00000,0.810997,ALIVE,12.606335,41.596
4837,1,123.006,1.000,1.000,0.04990,0.00000,0.00000,0.811010,ALIVE,12.606335,41.605
4837,2,123.006,1.000,1.000,0.04990,0.00000,0.00000,0.811010,ALIVE,12.606335,41.605
4838,1,123.008,1.000,1.000,0.04990,-0.00000,-0.00001,0.811019,ALIVE,12.606335,41.614
4838,2,123.008,1.000,1.000,0.04990,-0.00000,-0.00001,0.811019,ALIVE,12.606335,41.614
4839,1,123.011,1.000,1.000,0.05020,-0.00000,0.00000,0.811024,ALIVE,12.606335,41.622
4839,2,123.011,1.000,1.000,0.05020,-0.00000,0.00000,0.811024,ALIVE,12.606335,41.622
4840,1,123.013,1.000,1.000,0.05035,0.00001,0.00001,0.811024,ALIVE,12.606335,41.631
4840,2,123.013,1.000,1.000,0.05035,0.00001,0.00001,0.811024,ALIVE,12.606335,41.631
4841,1,123.016,1.000,1.000,0.05051,0.00000,-0.00000,0.811020,ALIVE,12.606335,41.639
4841,2,123.016,1.000,1.000,0.05051,0.00000,-0.00000,0.811020,ALIVE,12.606335,41.639
4842,1,123.018,1.000,1.000,0.05066,-0.00000,-0.00000,0.811011,ALIVE,12.606335,41.648
4842,2,123.018,1.000,1.000,0.05066,-0.00000,-0.00000,0.811011,ALIVE,12.606335,41.648
4843,1,123.021,1.000,1.000,0.05096,0.00000,0.00000,0.810999,ALIVE,12.606335,41.656
4843,2,123.021,1.000,1.000,0.05096,0.00000,0.00000,0.810999,ALIVE,12.606335,41.656
4844,1,123.023,1.000,1.000,0.05127,0.00000,0.00000,0.810981,ALIVE,12.606335,41.665
4844,2,123.023,1.000,1.000,0.05127,0.00000,0.00000,0.810981,ALIVE,12.606335,41.665
4845,1,123.026,1.000,1.000,0.05142,0.00000,-0.00000,0.810956,ALIVE,12.606335,41.673
4845,2,123.026,1.000,1.000,0.05142,0.00000,-0.00000,0.810956,ALIVE,12.606335,41.673
4846,1,123.028,1.000,1.000,0.05173,0.00000,-0.00000,0.810924,ALIVE,12.606335,41.682
4846,2,123.028,1.000,1.000,0.05173,0.00000,-0.00000,0.810924,ALIVE,12.606335,41.682
4847,1,123.031,1.000,1.000,0.05188,0.00000,0.00000,0.810883,ALIVE,12.606335,41.691
4847,2,123.031,1.000,1.000,0.05188,0.00000,0.00000,0.810883,ALIVE,12.606335,41.691
4848,1,123.034,1.000,1.000,0.05219,0.00000,0.00000,0.810832,ALIVE,12.606335,41.699
4848,2,123.034,1.000,1.000,0.05219,0.00000,0.00000,0.810832,ALIVE,12.606335,41.699
4849,1,123.036,1.000,1.000,0.05234,-0.00000,-0.00000,0.810770,ALIVE,12.606335,41.708
4849,2,123.036,1.000,1.000,0.05234,-0.00000,-0.00000,0.810770,ALIVE,12.606335,41.708
4850,1,123.039,1.000,1.000,0.05264,0.00000,0.00000,0.810695,ALIVE,12.606335,41.716
4850,2,123.039,1.000,1.000,0.05264,0.00000,0.00000,0.810695,ALIVE,12.606335,41.716
4851,1,123.041,1.000,1.000,0.05264,0.00000,0.00000,0.810605,ALIVE,12.606335,41.725
4851,2,123.041,1.000,1.000,0.05264,0.00000,0.00000,0.810605,ALIVE,12.606335,41.725
4852,1,123.044,1.000,1.000,0.05295,-0.00000,-0.00000,0.810500,ALIVE,12.606335,41.733
4852,2,123.044,1.000,1.000,0.05295,-0.00000,-0.00000,0.810500,ALIVE,12.606335,41.733
4853,1,123.047,1.000,1.000,0.05310,0.00001,0.00001,0.810378,ALIVE,12.606335,41.741
4853,2,123.047,1.000,1.000,0.05310,0.00001,0.00001,0.810378,ALIVE,12.606335,41.741
4854,1,123.049,1.000,1.000,0.05325,-0.00000,-0.00000,0.810237,ALIVE,12.606335,41.750
4854,2,123.049,1.000,1.000,0.05325,-0.00000,-0.00000,0.810237,ALIVE,12.606335,41.750
4855,1,123.052,1.000,1.000,0.05325,-0.00000,-0.00000,0.810077,ALIVE,12.606335,41.759
4855,2,123.052,1.000,1.000,0.05325,-0.00000,-0.00000,0.810077,ALIVE,12.606335,41.759
4856,1,123.055,1.000,1.000,0.05341,-0.00000,0.00000,0.809896,ALIVE,12.606335,41.767
4856,2,123.055,1.000,1.000,0.05341,-0.00000,0.00000,0.809896,ALIVE,12.606335,41.767
4857,1,123.057,1.000,1.000,0.05341,0.00000,0.00001,0.809691,ALIVE,12.606335,41.776
4857,2,123.057,1.000,1.000,0.05341,0.00000,0.00001,0.809691,ALIVE,12.606335,41.776
4858,1,123.060,1.000,1.000,0.05341,-0.00000,-0.00001,0.809465,ALIVE,12.606335,41.785
4858,2,123.060,1.000,1.000,0.05341,-0.00000,-0.00001,0.809465,ALIVE,12.606335,41.785
4859,1,123.063,1.000,1.000,0.05341,0.00000,0.00000,0.809215,ALIVE,12.606335,41.793
4859,2,123.063,1.000,1.000,0.05341,0.00000,0.00000,0.809215,ALIVE,12.606335,41.793
4860,1,123.065,1.000,1.000,0.05341,0.00000,0.00000,0.808939,ALIVE,12.606335,41.802
4860,2,123.065,1.000,1.000,0.05341,0.00000,0.00000,0.808939,ALIVE,12.606335,41.802
4861,1,123.068,1.000,1.000,0.05325,0.00000,0.00001,0.808639,ALIVE,12.606335,41.810
4861,2,123.068,1.000,1.000,0.05325,0.00000,0.00001,0.808639,ALIVE,12.606335,41.810
4862,1,123.071,1.000,1.000,0.05325,-0.00000,-0.00000,0.808313,ALIVE,12.606335,41.819
4862,2,123.071,1.000,1.000,0.05325,-0.00000,-0.00000,0.808313,ALIVE,12.606335,41.819
4863,1,123.073,1.000,1.000,0.05310,0.00000,-0.00000,0.807962,ALIVE,12.606335,41.828
4863,2,123.073,1.000,1.000,0.05310,0.00000,-0.00000,0.807962,ALIVE,12.606335,41.828
4864,1,123.076,1.000,1.000,0.05325,0.00000,0.00001,0.807586,ALIVE,12.606335,41.836
4864,2,123.076,1.000,1.000,0.05325,0.00000,0.00001,0.807586,ALIVE,12.606335,41.836
4865,1,123.079,1.000,1.000,0.05295,-0.00001,-0.00001,0.807183,ALIVE,12.606335,41.845
4865,2,123.079,1.000,1.000,0.05295,-0.00001,-0.00001,0.807183,ALIVE,12.606335,41.845
4866,1,123.081,1.000,1.000,0.05295,0.00001,0.00001,0.806754,ALIVE,12.606335,41.853
4866,2,123.081,1.000,1.000,0.05295,0.00001,0.00001,0.806754,ALIVE,12.606335,41.853
4867,1,123.084,1.000,1.000,0.05295,-0.00000,-0.00000,0.806299,ALIVE,12.606335,41.862
4867,2,123.084,1.000,1.000,0.05295,-0.00000,-0.00000,0.806299,ALIVE,12.606335,41.862
4868,1,123.087,1.000,1.000,0.05295,-0.00000,-0.00000,0.805820,ALIVE,12.606335,41.870
4868,2,123.087,1.000,1.000,0.05295,-0.00000,-0.00000,0.805820,ALIVE,12.606335,41.870
4869,1,123.089,1.000,1.000,0.05280,0.00000,0.00000,0.805314,ALIVE,12.606335,41.879
4869,2,123.089,1.000,1.000,0.05280,0.00000,0.00000,0.805314,ALIVE,12.606335,41.879
4870,1,123.092,1.000,1.000,0.05280,-0.00000,-0.00000,0.804785,ALIVE,12.606335,41.887
4870,2,123.092,1.000,1.000,0.05280,-0.00000,-0.00000,0.804785,ALIVE,12.606335,41.887
4871,1,123.095,1.000,1.000,0.05295,0.00000,0.00001,0.804232,ALIVE,12.606335,41.896
4871,2,123.095,1.000,1.000,0.05295,0.00000,0.00001,0.804232,ALIVE,12.606335,41.896
4872,1,123.097,1.000,1.000,0.05295,-0.00000,-0.00000,0.803655,ALIVE,12.606335,41.905
4872,2,123.097,1.000,1.000,0.05295,-0.00000,-0.00000,0.803655,ALIVE,12.606335,41.905
4873,1,123.100,1.000,1.000,0.05295,0.00000,0.00000,0.803056,ALIVE,12.606335,41.913
4873,2,123.100,1.000,1.000,0.05295,0.00000,0.00000,0.803056,ALIVE,12.606335,41.913
4874,1,123.103,1.000,1.000,0.05295,-0.00000,-0.00000,0.802435,ALIVE,12.606335,41.922
4874,2,123.103,1.000,1.000,0.05295,-0.00000,-0.00000,0.802435,ALIVE,12.606335,41.922
4875,1,123.105,1.000,1.000,0.05325,0.00000,0.00000,0.801793,ALIVE,12.606335,41.930
4875,2,123.105,1.000,1.000,0.05325,0.00000,0.00000,0.801793,ALIVE,12.606335,41.930
4876,1,123.108,1.000,1.000,0.05325,0.00000,0.00000,0.801131,ALIVE,12.606335,41.939
4876,2,123.108,1.000,1.000,0.05325,0.00000,0.00000,0.801131,ALIVE,12.606335,41.939
4877,1,123.111,1.000,1.000,0.05341,0.00000,0.00000,0.800449,ALIVE,12.606335,41.948
4877,2,123.111,1.000,1.000,0.05341,0.00000,0.00000,0.800449,ALIVE,12.606335,41.948
4878,1,123.113,1.000,1.000,0.05356,0.00000,0.00000,0.799748,ALIVE,12.606335,41.956
4878,2,123.113,1.000,1.000,0.05356,0.00000,0.00000,0.799748,ALIVE,12.606335,41.956
4879,1,123.116,1.000,1.000,0.05371,-0.00000,-0.00000,0.799030,ALIVE,12.606335,41.965
4879,2,123.116,1.000,1.000,0.05371,-0.00000,-0.00000,0.799030,ALIVE,12.606335,41.965
4880,1,123.119,1.000,1.000,0.05402,-0.00000,-0.00001,0.798296,ALIVE,12.606335,41.973
4880,2,123.119,1.000,1.000,0.05402,-0.00000,-0.00001,0.798296,ALIVE,12.606335,41.973
4881,1,123.121,1.000,1.000,0.05417,0.00000,0.00000,0.797545,ALIVE,12.606335,41.982
4881,2,123.121,1.000,1.000,0.05417,0.00000,0.00000,0.797545,ALIVE,12.606335,41.982
4882,1,123.124,1.000,1.000,0.05432,0.00000,0.00000,0.796781,ALIVE,12.606335,41.990
4882,2,123.124,1.000,1.000,0.05432,0.00000,0.00000,0.796781,ALIVE,12.606335,41.990
4883,1,123.873,1.000,1.000,14.98810,0.00000,0.00000,0.796098,ALIVE,12.606335,41.999
4883,2,123.873,1.000,1.000,14.98810,0.00000,0.00000,0.796098,ALIVE,12.606335,41.999
4884,1,123.876,1.000,1.000,0.05615,-0.00000,-0.00000,0.796775,ALIVE,12.606335,42.007
4884,2,123.876,1.000,1.000,0.05615,-0.00000,-0.00000,0.796775,ALIVE,12.606335,42.007
4885,1,123.879,1.000,1.000,0.05615,0.00000,0.00000,0.797444,ALIVE,12.606335,42.016
4885,2,123.879,1.000,1.000,0.05615,0.00000,0.00000,0.797444,ALIVE,12.606335,42.016
4886,1,123.882,1.000,1.000,0.05630,-0.00000,-0.00000,0.798107,ALIVE,12.606335,42.024
4886,2,123.882,1.000,1.000,0.05630,-0.00000,-0.00000,0.798107,ALIVE,12.606335,42.024
4887,1,123.885,1.000,1.000,0.05661,0.00000,-0.00000,0.798762,ALIVE,12.606335,42.033
4887,2,123.885,1.000,1.000,0.05661,0.00000,-0.00000,0.798762,ALIVE,12.606335,42.033
4888,1,123.888,1.000,1.000,0.05646,0.00000,0.00000,0.799410,ALIVE,12.606335,42.042
4888,2,123.888,1.000,1.000,0.05646,0.00000,0.00000,0.799410,ALIVE,12.606335,42.042
4889,1,123.890,1.000,1.000,0.05676,-0.00000,-0.00000,0.800049,ALIVE,12.606335,42.050
4889,2,123.890,1.000,1.000,0.05676,-0.00000,-0.00000,0.800049,ALIVE,12.606335,42.050
4890,1,123.893,1.000,1.000,0.05676,0.00000,0.00000,0.800679,ALIVE,12.606335,42.059
4890,2,123.893,1.000,1.000,0.05676,0.00000,0.00000,0.800679,ALIVE,12.606335,42.059
4891,1,123.896,1.000,1.000,0.05692,0.00000,0.00000,0.801301,ALIVE,12.606335,42.067
4891,2,123.896,1.000,1.000,0.05692,0.00000,0.00000,0.801301,ALIVE,12.606335,42.067
4892,1,123.899,1.000,1.000,0.05676,0.00000,0.00000,0.801913,ALIVE,12.606335,42.076
4892,2,123.899,1.000,1.000,0.05676,0.00000,0.00000,0.801913,ALIVE,12.606335,42.076
4893,1,123.902,1.000,1.000,0.05692,0.00000,0.00000,0.802516,ALIVE,12.606335,42.084
4893,2,123.902,1.000,1.000,0.05692,0.00000,0.00000,0.802516,ALIVE,12.606335,42.084
4894,1,123.905,1.000,1.000,0.05692,-0.00000,-0.00000,0.803107,ALIVE,12.606335,42.093
4894,2,123.905,1.000,1.000,0.05692,-0.00000,-0.00000,0.803107,ALIVE,12.606335,42.093
4895,1,123.907,1.000,1.000,0.05692,0.00000,0.00000,0.803687,ALIVE,12.606335,42.101
4895,2,123.907,1.000,1.000,0.05692,0.00000,0.00000,0.803687,ALIVE,12.606335,42.101
4896,1,123.910,1.000,1.000,0.05692,-0.00000,-0.00000,0.804255,ALIVE,12.606335,42.110
4896,2,123.910,1.000,1.000,0.05692,-0.00000,-0.00000,0.804255,ALIVE,12.606335,42.110
4897,1,123.913,1.000,1.000,0.05676,0.00000,0.00000,0.804811,ALIVE,12.606335,42.118
4897,2,123.913,1.000,1.000,0.05676,0.00000,0.00000,0.804811,ALIVE,12.606335,42.118
4898,1,123.916,1.000,1.000,0.05661,-0.00000,-0.00000,0.805352,ALIVE,12.606335,42.127
4898,2,123.916,1.000,1.000,0.05661,-0.00000,-0.00000,0.805352,ALIVE,12.606335,42.127
4899,1,123.919,1.000,1.000,0.05661,0.00000,0.00001,0.805880,ALIVE,12.606335,42.135
4899,2,123.919,1.000,1.000,0.05661,0.00000,0.00001,0.805880,ALIVE,12.606335,42.135
4900,1,123.922,1.000,1.000,0.05646,-0.00000,-0.00001,0.806392,ALIVE,12.598076,42.144
4900,2,123.922,1.000,1.000,0.05646,-0.00000,-0.00001,0.806392,ALIVE,12.598076,42.144
4901,1,123.924,1.000,1.000,0.05615,0.00000,0.00000,0.806887,ALIVE,12.598076,42.153
4901,2,123.924,1.000,1.000,0.05615,0.00000,0.00000,0.806887,ALIVE,12.598076,42.153
4902,1,123.927,1.000,1.000,0.05615,0.00000,0.00000,0.807365,ALIVE,12.598076,42.161
4902,2,123.927,1.000,1.000,0.05615,0.00000,0.00000,0.807365,ALIVE,12.598076,42.161
4903,1,123.930,1.000,1.000,0.05585,0.00000,0.00000,0.807826,ALIVE,12.598076,42.170
4903,2,123.930,1.000,1.000,0.05585,0.00000,0.00000,0.807826,ALIVE,12.598076,42.170
4904,1,123.933,1.000,1.000,0.05569,-0.00000,0.00000,0.808269,ALIVE,12.598076,42.179
