# producer=CAELIX
# when=2026-02-13T14:47:30
# cwd=
# python=
# command= /core.py --out _Output/07_collider/07D_collider_upgrade_same_spin/20260213_144729 --collider --collider-detectors --collider-shell-stride 2 --collider-shell1-inner-frac 0.18 --collider-shell1-outer-frac 0.22 --collider-shell2-inner-frac 0.22 --collider-shell2-outer-frac 0.26 --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --collider-spin-b 1 --collider-vx 0.15 --collider-orbit-radius 80 --collider-orbit-omega 0.12 --collider-steps 2000
# run_id=20260213_144729
# experiment=07D_collider_upgrade_same_spin
# artefact=collider
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# collider_spin_b=1
# collider_vx=0.15
# collider_orbit_radius=80.0
# collider_orbit_omega=0.12
# collider_steps=2000
# collider_detectors=1
# collider_shell_stride=2
# collider_hold_steps=800
# collider
# n=512 steps=2000 spin_b=1
# vx=0.15 orbit_r=80 orbit_omega=0.12
# sep0=128.1 t_c=427 phase0A=0 phase0B=0
# detectors=1 enable_b=1 shells: stride=2 shell1=[92,113] pts=346824 shell2=[113,133] pts=476176 center_tc=(256.000,300.925,322.194) t_c_int=427 hold=0 cut_step=427 hold_grace=0 hold_steps=800 center_ball_r=8 backreact=0 backreact_k=0 backreact_mode=repel backreact_axes=x backreact_vmax=0.5 nucleus=0 nucleus_q=1 nucleus_mode=dc nucleus_omega=0.12 nucleus_phase=0 halo=0 halo_center=nucleus halo_r=60 halo_strength=0.02 halo_profile=quadratic
step,t_c_int,t_rel,inj_scale,in_hold,backreact_on,vxA,vxB,xA,yA,zA,xB,yB,zB,sep,inA,inB,phi_max,vel_max,phi_energy,vel_energy,E_tot,E_tot_dE,hold_E_tot_dE,phi_midE,vel_midE,phi_A_E,phi_B_E,vel_A_E,vel_B_E,sep_x,sep_yz,mid_frac_phi,mid_frac_vel,mid_frac_tot,localA_frac_phi,localB_frac_phi,localA_frac_vel,localB_frac_vel,localA_frac_tot,localB_frac_tot,center_phi_E,center_vel_E,center_tot_E,center_frac_tot,center_dE_tot,shell1E_phi,shell1E_vel,shell1N,shell1_frac_phi,shell1_frac_vel,shell1_frac_tot,shell2E_phi,shell2E_vel,shell2N,shell2_frac_phi,shell2_frac_vel,shell2_frac_tot,shell2_minus_shell1_tot,shell2_pow_tot,gxA,gxB,dvA,dvB,axA,axB,PA,PB,sep_min,sep_min_t,cut_step,hold_grace_steps,hold_steps,vyA,vzA,vyB,vzB,gyA,gzA,gyB,gzB,dvyA,dvzA,dvyB,dvzB,thetaA,thetaB,theta_degA,theta_degB,octE0,octE1,octE2,octE3,octE4,octE5,octE6,octE7,octN0,octN1,octN2,octN3,octN4,octN5,octN6,octN7,angA,angB,dphi,phi_c,vel_c,src_max,src_E,src_qA,src_qB,src_qN,cellAx,cellAy,cellAz,cellBx,cellBy,cellBz,cellNx,cellNy,cellNz,halo_touched_vel,halo_touched_phi,halo_touched_vel_max,halo_touched_phi_max
1282,427,855,1.0,0,0,0.15,-0.15,384.24999999998295,176.38416600713407,263.8306434997651,127.75000000000486,176.38416600713407,263.8306434997651,256.49999999997806,1,1,0.9908026456832886,0.987943172454834,770.1625463437204,1152.6648183117054,1922.8273646554258,-0.03826708943233825,0.0,11.59778772399256,16.954459791182,0.9875181790821055,0.9873811635073868,0.9872790795736002,0.9869739184301736,256.49999999997806,0.0,0.0150588830618316,0.014708924504189331,0.014849095680667704,0.001282220466017545,0.0012820425612682564,0.0008565187935723201,0.0008562540495300116,0.0010270278522947858,0.0010267978905591285,0.02483818396630009,0.035032189606089836,0.059870373572389925,3.113663487055625e-05,0.0,5.528236486434433,7.50218831294435,346824,0.007178012632111555,0.006508560158826319,0.0067767003106458555,9.27969313594761,11.961430590112915,476176,0.0120490059923092,0.010377197603404494,0.01104681788729742,8.210698926681744,-0.8046749419938521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,153.84,153.84,0.0,0.0012719695223495364,0.004760154522955418,1.0,2.0,1.0,1.0,0.0,384,176,264,128,176,264,256,256,256,0,0,0,0
1283,427,856,1.0,0,0,0.15,-0.15,384.3999999999829,176.0192888433254,254.24334326842518,127.60000000000485,176.0192888433254,254.24334326842518,256.79999999997807,1,1,1.002843976020813,0.9972120523452759,770.3862970320679,1152.1426013818837,1922.5288984139515,-0.2984662414742161,0.0,11.591214143216572,16.914943588490328,1.010311229785093,1.0100597636168178,1.000983974190003,1.000711925474665,256.79999999997807,0.0,0.015045976528751866,0.014681293416459452,0.014827427434367256,0.0013114345798690091,0.001311108164187365,0.0008688021543421958,0.0008685660301723129,0.0010461716365534864,0.0010458993312143857,0.025367021764713255,0.03349881723877004,0.05886583900348329,3.061896185386156e-05,0.0,5.850271196675369,8.370974394296482,346824,0.007593945036683121,0.007265571452922843,0.007397155695659031,8.108946890780162,12.944059681316357,476176,0.010525819218254618,0.011234772211175248,0.010950684064861042,6.8317609811246705,-0.1881171539640043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,153.96,153.96,0.0,0.0013703341828659177,9.836461686063558e-05,1.0,2.0,1.0,1.0,0.0,384,176,254,128,176,254,256,256,256,0,0,0,0
1284,427,857,1.0,0,0,0.15,-0.15,384.5499999999829,176.80475251670526,244.68130855356054,127.45000000000485,176.80475251670526,244.68130855356054,257.0999999999781,1,1,0.9942430853843689,0.9893578290939331,770.83877711381,1152.189915525755,1923.028692639565,0.4997942256134138,0.0,11.579114160329205,16.902005324492986,0.9949552285471257,0.9954292608334514,0.9882326113391002,0.988428725307342,257.0999999999781,0.0,0.015021447420800417,0.014669461255248387,0.014810553578235361,0.001290743613434259,0.0012913585698951942,0.0008576994105074767,0.0008578696202668221,0.0010312835411540767,0.0010316320259463902,0.028432542071242965,0.03348030107831097,0.061912843149553934,3.219548589499818e-05,0.0,5.52094839891356,7.368939715042832,346824,0.007162260855097609,0.006395594698188545,0.006702909927081545,9.069919964959094,11.94225194801252,476176,0.011766299561263457,0.010364829432275626,0.010926603432073667,8.122283799015225,-0.04083465912490425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.07999999999998,154.07999999999998,0.0,0.00326030352152884,0.0018899692222476006,1.0,2.0,1.0,1.0,0.0,385,177,245,127,177,245,256,256,256,0,0,0,0
1285,427,858,1.0,0,0,0.15,-0.15,384.6999999999829,178.7292599166764,235.28206750239184,127.30000000000484,178.7292599166764,235.28206750239184,257.39999999997804,1,1,1.012965440750122,1.010258436203003,771.3513594556598,1152.1876909446273,1923.5390504002871,0.5103577607221723,0.0,11.591154603500469,16.874344752750787,1.032465384035624,1.0321874611810173,1.030092960621186,1.0302623703714267,257.39999999997804,0.0,0.0150270748361425,0.014645482576641876,0.014798503492989962,0.001338515024805596,0.0013381547183755887,0.0008940322559570636,0.0008941792890763828,0.0010722726654432057,0.0010722162521853915,0.02963741827518649,0.033761625243865175,0.06339904351905166,3.2959582237677126e-05,0.0,5.681412177409976,8.403547976360858,346824,0.007365530776298007,0.007293558195775514,0.007322419657058565,8.007031507385298,12.173598048162873,476176,0.010380524269816317,0.010565637997904902,0.010491406218838442,6.095669401777338,-0.8315423574234444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.2,154.2,0.0,0.003487135749310255,0.00022683214046992362,1.0,2.0,1.0,1.0,0.0,385,179,235,127,179,235,256,256,256,0,0,0,0
1286,427,859,1.0,0,0,0.15,-0.15,384.84999999998286,181.7651313762085,226.18080684511378,127.15000000000484,181.7651313762085,226.18080684511378,257.699999999978,1,1,0.9995284676551819,0.991844654083252,771.7543933874349,1152.1578197982103,1923.9122131856452,0.37316278535809033,0.0,11.569397401825675,16.865921787461133,1.0055887240885495,1.0054677175233415,0.9938684528143327,0.9936143731626998,257.699999999978,0.0,0.014991035361709447,0.014638551678983551,0.014779946296095876,0.0013029906051778368,0.0013028338110393845,0.0008626148568677846,0.0008623943318257575,0.0010392663257707312,0.0010390713656190829,0.032264661607151406,0.03512901286250412,0.06739367446965552,3.5029495632788744e-05,0.0,5.6063618491453875,7.307871160560009,346824,0.007264437879695857,0.006342769223959187,0.006712485591180792,8.8288807542798,11.78818681047592,476176,0.01144001359749633,0.01023139938636228,0.010716220534105158,7.702834555050325,0.43643800920754927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.32,154.32,0.0,0.001260952209122479,-0.0022261834237724543,1.0,2.0,1.0,1.0,0.0,385,182,226,127,182,226,256,256,256,0,0,0,0
1287,427,860,1.0,0,0,0.15,-0.15,384.99999999998283,185.86870278096882,217.5084275408771,127.00000000000483,185.86870278096882,217.5084275408771,257.999999999978,1,1,1.0194004774093628,1.0083057880401611,772.2165786519765,1152.1196415706818,1924.3362202226583,0.42400703701309794,0.0,11.589209160136091,16.833384042796563,1.0475976025437683,1.047825290688591,1.0323162415326246,1.03321880998502,257.999999999978,0.0,0.015007718664065505,0.014610795125276781,0.014770076509625724,0.0013566111263403728,0.0013569059764525267,0.0008960147924613711,0.0008967981906605069,0.0010808474227210318,0.0010814347715353088,0.03449785163001022,0.0330298713658152,0.06752772299582542,3.509143687375587e-05,0.0,5.582879544977564,8.351665359665862,346824,0.007229681023843513,0.007248956669361223,0.007241221548608122,7.9602248121088,11.837265651394064,476176,0.010308280127842623,0.010274337164546853,0.010287958130940422,5.862945558859439,-0.8195771012528574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.44,154.44,0.0,0.009689818136394024,0.008428866043686867,1.0,2.0,1.0,1.0,0.0,385,186,218,127,186,218,256,256,256,0,0,0,0
1288,427,861,1.0,0,0,0.15,-0.15,385.1499999999828,190.9809535784148,209.3896620648622,126.85000000000483,190.9809535784148,209.3896620648622,258.299999999978,1,1,1.0101778507232666,0.99711012840271,772.6356334079741,1151.9261252132185,1924.5617586211924,0.22553839853412683,0.0,11.577330145960653,16.840334223164167,1.0284539325982291,1.0283252141748607,1.0065986520818844,1.0064683641318273,258.299999999978,0.0,0.0149842042553679,0.014619283176728934,0.014765784595805324,0.0013310982410452382,0.0013309316445050286,0.0008738395892319612,0.0008737264847999969,0.001057410901761905,0.00105727632235843,0.03692700976278926,0.03356222213800925,0.0704892319007985,3.662612102991116e-05,0.0,5.758021795205169,7.3251090524535165,346824,0.007452441417706085,0.006359009394892969,0.0067979792225694976,8.771882707310294,11.904620997185985,476176,0.011353194608199585,0.010334535120455282,0.01074348672463983,7.5933728568375916,0.8790132409934124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.56,154.56,0.0,-0.0003423002199269831,-0.010032118298113346,1.0,2.0,1.0,1.0,0.0,385,191,209,127,191,209,256,256,256,0,0,0,0
1289,427,862,1.0,0,0,0.15,-0.15,385.2999999999828,197.02835565436482,201.94128041497916,126.70000000000482,197.02835565436482,201.94128041497916,258.59999999997797,1,1,0.9960387945175171,0.9884793758392334,772.895888000784,1151.7783597982063,1924.6742477989903,0.11248917779789736,0.0,11.571552226249532,16.79377011266236,0.9978883111243846,0.9981054622513419,0.9868335405138634,0.9871260113041389,258.59999999997797,0.0,0.014971682998833316,0.014580730719410849,0.01473772633023472,0.0012911031441835941,0.0012913841019818288,0.0008567911804548556,0.0008570451102042622,0.001031198839963659,0.001031463623429129,0.04005163239132084,0.03275400718016716,0.072805639571488,3.782751271013611e-05,0.0,5.462425909800425,8.234931125194914,346824,0.007067479585031609,0.007149753296838883,0.007116714452151729,7.910059125768686,11.52692277686317,476176,0.0102343138947592,0.010007934841632812,0.010098842401439878,5.739624867636518,-1.23952180186442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.68,154.68,0.0,-0.003620510920882225,-0.003278210759162903,1.0,2.0,1.0,1.0,0.0,385,197,202,127,197,202,256,256,256,0,0,0,0
1290,427,863,1.0,0,0,0.15,-0.15,385.44999999998277,203.9239308678847,195.2704106407169,126.55000000000481,203.9239308678847,195.2704106407169,258.8999999999779,1,1,0.9991779327392578,1.001981258392334,773.3641403919822,1151.4834645330457,1924.847604925028,0.17335712603767206,0.0,11.574266640216358,16.769931161534647,1.003623018112645,1.0031030285100906,1.014182530037079,1.0138213973545183,258.8999999999779,0.0,0.014966127902374535,0.014563762032253971,0.014725424355272524,0.0012977366879255018,0.0012970643143625242,0.0008807616967807294,0.0008804480729262113,0.0010482936638655691,0.0010478359017638522,0.04207040105739276,0.03554286020477755,0.0776132612621703,4.0321769403242326e-05,0.0,5.783693858661746,7.3379048644451546,346824,0.007478616548900565,0.006372566424495593,0.006816954593980947,8.801602378808393,12.154600106417053,476176,0.011380929007578837,0.010555601083986062,0.010887200852475628,7.834603762118547,1.51922058259359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.79999999999998,154.79999999999998,0.0,0.004994347225874662,0.008614858612418175,1.0,2.0,1.0,1.0,0.0,385,204,195,127,204,195,256,256,256,0,0,0,0
1291,427,864,1.0,0,0,0.15,-0.15,385.59999999998274,211.56850203426274,189.47299804950862,126.40000000000481,211.56850203426274,189.47299804950862,259.19999999997793,1,1,1.012808084487915,1.0149370431900024,773.8370750844041,1151.722092778841,1925.559167863245,0.7115629382169573,0.0,11.55733062810102,16.74231661476002,1.032677450817555,1.0325386452823662,1.0429201407496382,1.0428919558210916,259.19999999997793,0.0,0.014935095513277678,0.014536767784287825,0.014696846357759336,0.0013344894992333072,0.0013343101261589767,0.000905531071504681,0.0009055065995172776,0.0010779194045075445,0.0010778326814057451,0.04508866857502962,0.0327081251736472,0.07779679374867682,4.040218293318213e-05,0.0,5.320717523230577,8.166747372991425,346824,0.006875759374349217,0.007090901029159676,0.0070044406431762725,8.107531799500581,11.233312155597305,476176,0.01047705267755007,0.009753491945694897,0.01004427403628424,5.853379058875886,-1.6153585301275584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.92,154.92,0.0,0.001671218778938055,-0.0033231284469366074,1.0,2.0,1.0,1.0,0.0,386,212,189,126,212,189,256,256,256,0,0,0,0
1292,427,865,1.0,0,0,0.15,-0.15,385.7499999999827,219.85211936350044,184.63242525145344,126.2500000000048,219.85211936350044,184.63242525145344,259.49999999997794,1,1,1.0069516897201538,1.0105057954788208,774.2936881552678,1151.7743724757545,1926.0680606310223,0.5088927677772972,0.0,11.575749305177453,16.729326154915366,1.0202551296642541,1.0203029497864629,1.0315569884561029,1.0322875517827867,259.49999999997794,0.0,0.014950075768738764,0.014524829302249052,0.014695781545133686,0.0013176591069662224,0.0013177208666356349,0.0008956241891706242,0.0008962584829560584,0.001065285365589904,0.0010656894964016872,0.04629932213543127,0.03542273239365892,0.08172205452909019,4.242947391086284e-05,0.0,5.774075494000703,7.378207800313728,346824,0.007457216276368289,0.006405948922490926,0.006828566218997187,8.468297162959704,12.3263542883451,476176,0.010936802524033439,0.010702056394820997,0.010796426085011766,7.64236815699037,1.4538074962069132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.04,155.04,0.0,0.004099793266505003,0.0024285747203975916,1.0,2.0,1.0,1.0,0.0,386,220,185,126,220,185,256,256,256,0,0,0,0
1293,427,866,1.0,0,0,0.15,-0.15,385.8999999999827,228.65564183827428,180.8183128898848,126.1000000000048,228.65564183827428,180.8183128898848,259.7999999999779,1,1,0.9990807771682739,0.9990978837013245,774.4031034014793,1151.6186538040079,1926.0217572054871,-0.046303425535143106,0.0,11.554169480422063,16.723692464756393,1.0041301162835916,1.0040343013616906,1.0071027915137825,1.0074472662304135,259.7999999999779,0.0,0.014920097078216302,0.014521901333844284,0.014682005454708621,0.0012966504290505302,0.0012965267015996973,0.0008745106621772201,0.0008748097843870706,0.0010442420498486583,0.0010443711552410558,0.04822374432690478,0.032195535423135045,0.08041927975003982,4.175408686282034e-05,0.0,5.403894181876969,8.010175562295023,346824,0.006978141174978456,0.006955579901242426,0.006964651200843543,8.142663761157682,11.023480517105948,476176,0.010514761272768573,0.009572162174252179,0.009951156681673345,5.752074534091637,-1.6285071730411715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.16,155.16,0.0,0.005211851559579372,0.0011120582930743694,1.0,2.0,1.0,1.0,0.0,386,229,181,126,229,181,256,256,256,0,0,0,0
1294,427,867,1.0,0,0,0.15,-0.15,386.0499999999827,237.8524507868147,178.08551830657527,125.95000000000479,237.8524507868147,178.08551830657527,260.09999999997785,1,1,1.000657081604004,1.001389741897583,774.9961675662721,1151.0404759016724,1926.0366434679445,0.014886262457366684,0.0,11.566151284423773,16.71849217321278,1.0060411036570946,1.0060809929337926,1.0105089853858196,1.0103894230219999,260.09999999997785,0.0,0.014924139974453104,0.01452467790945081,0.014685412945575295,0.0012981239724273396,0.0012981754427163132,0.0008779091670032128,0.0008778052937108978,0.0010469946643444923,0.0010469532980042454,0.04894526586020073,0.03429487587928394,0.08324014173948467,4.3218358291255434e-05,0.0,5.781351405288767,7.387445888949071,346824,0.007459845154388301,0.006418059176556827,0.0068372516893170955,8.407620987764162,12.259231822372437,476176,0.010848596857151801,0.010650565361543091,0.010730249022118644,7.498055515898759,1.5007085318729665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.28,155.28,0.0,-0.00030669113039039075,-0.005518542602658272,1.0,2.0,1.0,1.0,0.0,386,238,178,126,238,178,256,256,256,0,0,0,0
1295,427,868,1.0,0,0,0.15,-0.15,386.19999999998265,247.31027100485895,176.4733465434952,125.80000000000479,247.31027100485895,176.4733465434952,260.39999999997787,1,1,0.996479868888855,1.0009604692459106,775.3374867184191,1151.519549187124,1926.8570359055432,0.8203924375986844,0.0,11.556531795440277,16.679077172451514,0.9978445144536625,0.9981728673318736,1.0101361384362377,1.0104529214455749,260.39999999997787,0.0,0.014905163226858488,0.014484406438627574,0.014653712466333658,0.0012869808716162985,0.001287404368330743,0.0008772201385111595,0.0008774952384949685,0.0010421015236069299,0.0010424363361412937,0.04950657134497411,0.03183916757226957,0.08134573891724367,4.221680041716976e-05,0.0,5.305749913980469,7.842550567597087,346824,0.006843148957542101,0.00681061000929881,0.006823703179098802,8.062629618042925,10.851701145083682,476176,0.010398864695898595,0.009423809741436055,0.00981615678313033,5.766030281549051,-1.7525220470099896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.4,155.4,0.0,-0.0017598900012671947,-0.0014531988417729735,1.0,2.0,1.0,1.0,0.0,386,247,176,126,247,176,256,256,256,0,0,0,0
1296,427,869,1.0,0,0,0.15,-0.15,386.34999999998263,256.89307323397145,176.00498502907345,125.65000000000478,256.89307323397145,176.00498502907345,260.6999999999779,1,1,0.9990655183792114,0.9948557019233704,775.5290464502403,1151.050543093249,1926.5795895434894,-0.2774463620537517,0.0,11.55424650299432,16.671502853954323,1.002207142820801,1.0022299450978451,0.995831655832859,0.9957527009681986,260.6999999999779,0.0,0.014898534820688565,0.014483727890134636,0.014650705068269114,0.0012922883384034586,0.0012923177406252689,0.0008651502419318036,0.0008650816481892141,0.0010370912312670675,0.0010370620850081115,0.048321704130101166,0.03536735318471765,0.08368905731481882,4.34391902463003e-05,0.0,5.7894041995308,7.50918813491663,346824,0.007465102984898005,0.006523769247123572,0.006902695537015721,8.172904912969637,12.006975459749393,476176,0.010538489757899762,0.010431319051796558,0.010474459753568095,6.881288038271599,1.2655496095924228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.51999999999998,155.51999999999998,0.0,0.006949004251509905,0.0087088942527771,1.0,2.0,1.0,1.0,0.0,386,257,176,126,257,176,256,256,256,0,0,0,0
1297,427,870,1.0,0,0,0.15,-0.15,386.4999999999826,266.46303063341696,176.68717007971424,125.50000000000477,266.46303063341696,176.68717007971424,260.99999999997783,1,1,0.9884876012802124,0.992462694644928,775.9730111235561,1150.8120573533793,1926.7850684769355,0.20547893344610202,0.0,11.569320955649218,16.63954322261309,0.9819631590031062,0.9816625090562874,0.9941118996127036,0.9940433967883621,260.99999999997783,0.0,0.014909437299755584,0.014458958016898478,0.014640379272069268,0.0012654604540708045,0.001265073005097053,0.0008638351442884139,0.0008637756186483202,0.001025581467775145,0.0010253898777648218,0.046711007370960005,0.031708110190725475,0.07841911756168549,4.069946297833487e-05,0.0,5.302643482141838,7.662129560280782,346824,0.0068335411233748505,0.006658019883717615,0.0067287074487612,8.071785370971757,10.5528589841182,476176,0.010402147053135713,0.009169923895642442,0.009666176399120716,5.659871312667335,-1.555236017629074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.64,155.64,0.0,0.00680761132389307,-0.00014139286940917373,1.0,2.0,1.0,1.0,0.0,386,266,177,126,266,177,256,256,256,0,0,0,0
1298,427,871,1.0,0,0,0.15,-0.15,386.6499999999826,275.8825011061483,178.51009001318937,125.35000000000477,275.8825011061483,178.51009001318937,261.2999999999778,1,1,1.004468560218811,0.998264729976654,776.5502186214673,1150.6421596641424,1927.1923782856097,0.4073098086741993,0.0,11.569169356291258,16.675663436494347,1.0146876848293807,1.0148087421230187,1.005904005461589,1.0062518214960277,261.2999999999778,0.0,0.014898159937201285,0.01449248430229755,0.014655948783852917,0.0013066607419551745,0.0013068166330884653,0.0008742109760302879,0.0008745132559628607,0.0010484639276585584,0.0010487072211321938,0.04514151888387198,0.03345138612072904,0.07859290500460102,4.078103768473576e-05,0.0,5.775991727807242,7.679918311348828,346824,0.007438014424953458,0.006674462817867278,0.006982131203282446,8.079323565198653,12.083272979921162,476176,0.010404122452687046,0.010501329956003093,0.010462160795309927,6.706686505963745,1.5379521900298592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.76,155.76,0.0,-0.004798233509063721,-0.011605844832956791,1.0,2.0,1.0,1.0,0.0,387,276,179,125,276,179,256,256,256,0,0,0,0
1299,427,872,1.0,0,0,0.15,-0.15,386.79999999998256,285.0160069676992,181.4475262673972,125.20000000000476,285.0160069676992,181.4475262673972,261.5999999999778,1,1,1.0064235925674438,1.0019272565841675,776.7614724796143,1151.3218129639479,1928.083285443562,0.8909071579523697,0.0,11.5664088605215,16.61305831718618,1.0201948235157563,1.0201389352878256,1.0159034845804715,1.0157521681810595,261.5999999999778,0.0,0.014890554269637825,0.01442955230251195,0.014615274864137875,0.0013133952437922047,0.0013133232934832478,0.0008823801244285835,0.0008822486960149913,0.0010560219693143678,0.001055914502676953,0.04436560544184124,0.03178039443072772,0.07614599987256895,3.94931071948229e-05,0.0,5.337025467287855,7.451550791595294,346824,0.0068708679000913184,0.006472170254823986,0.006632792450115083,8.220002485233076,10.51445651653318,476176,0.010582402418843957,0.009132508737470102,0.009716623313528865,5.945882742883104,-1.4281375433535608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332801033044234e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155.88,155.88,0.0,0.00032173871295526624,0.00511997239664197,1.0,2.0,1.0,1.0,0.0,387,285,181,125,285,181,256,256,256,0,0,0,0
