# producer=CAELIX
# when=2026-02-24T22:50:43
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00H_heavy_walker_diffuse_decay/20260224_225041 --n 512 --traffic-mode diffuse --traffic-iters 200 --traffic-decay 0.010 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_225041
# experiment=00H_heavy_walker_diffuse_decay
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=diffuse
# traffic_c2=0.25
# traffic_gamma=0.1
# traffic_dt=1.0
# traffic_decay=0.01
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00H_heavy_walker_diffuse_decay/20260224_225041/_csv/00H_heavy_walker_diffuse_decay_n512_20260224_225041.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,46.0,302.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,47.0,303.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,48.0,304.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,49.0,305.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881308,-0.1216189789462552,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,50.0,306.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,51.0,307.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881308,-0.1216189789462552,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,52.0,308.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,53.0,309.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,54.0,310.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,55.0,311.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,56.0,312.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881308,-0.1216189789462552,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,57.0,313.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,58.0,314.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881308,-0.1216189789462552,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,59.0,315.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,60.0,316.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,61.0,317.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071688131,-0.12161897894625519,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,62.0,318.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,63.0,319.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,64.0,320.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
