# producer=CAELIX
# when=2026-02-18T18:21:51
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09G_collidersg_transistor_calibration/20260218_182150 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.52,0.0,0.0],"phase":0.0}] --collidersg-steps 1500 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.08 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_182150
# experiment=09G_collidersg_transistor_calibration
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.08
# asset_sg_k=nan
# sg_k_inferred=0
# steps=1500
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=1
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=07a22c1c26c4
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 domain_mask_enabled=1
# vel0_abs_max=1.477914
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s
420,1,85.958,95.500,95.500,0.38559,0.00000,0.00000,1.061329,ALIVE,6.584717,3.146
421,1,85.979,95.500,95.500,0.40344,0.00000,0.00000,1.078154,ALIVE,6.584717,3.154
422,1,86.000,95.500,95.500,0.42114,0.00000,0.00000,1.094644,ALIVE,6.584717,3.161
423,1,86.022,95.500,95.500,0.43915,0.00000,0.00000,1.110363,ALIVE,6.584717,3.168
424,1,86.044,95.500,95.500,0.45792,0.00000,0.00000,1.124853,ALIVE,6.584717,3.175
425,1,86.068,95.500,95.500,0.47729,0.00000,0.00000,1.137650,ALIVE,6.584717,3.182
426,1,86.093,95.500,95.500,0.49774,0.00000,0.00000,1.148298,ALIVE,6.584717,3.190
427,1,86.119,95.500,95.500,0.51910,0.00000,0.00000,1.156363,ALIVE,6.584717,3.197
428,1,86.146,95.500,95.500,0.54169,0.00000,0.00000,1.161453,ALIVE,6.584717,3.204
429,1,86.174,95.500,95.500,0.56488,0.00000,0.00000,1.163234,ALIVE,6.584717,3.211
430,1,86.204,95.500,95.500,0.58899,0.00000,0.00000,1.161439,ALIVE,6.584717,3.219
431,1,86.235,95.500,95.500,0.61340,0.00000,0.00000,1.155885,ALIVE,6.584717,3.226
432,1,86.837,95.500,95.500,12.05292,0.00000,0.00000,1.172932,ALIVE,6.584717,3.233
433,1,86.866,95.500,95.500,0.56686,0.00000,0.00000,1.199391,ALIVE,6.584717,3.240
434,1,86.895,95.500,95.500,0.58823,0.00000,0.00000,1.224387,ALIVE,6.584717,3.247
435,1,86.925,95.500,95.500,0.60837,0.00000,0.00000,1.247404,ALIVE,6.584717,3.255
436,1,86.957,95.500,95.500,0.62759,0.00000,0.00000,1.267922,ALIVE,6.584717,3.262
437,1,86.989,95.500,95.500,0.64636,0.00000,0.00000,1.285431,ALIVE,6.584717,3.268
438,1,87.022,95.500,95.500,0.66437,0.00000,0.00000,1.299448,ALIVE,6.584717,3.275
439,1,87.056,95.500,95.500,0.68237,0.00000,0.00000,1.309529,ALIVE,6.584717,3.282
440,1,87.091,95.500,95.500,0.69977,0.00000,0.00000,1.315291,ALIVE,6.584717,3.289
441,1,87.127,95.500,95.500,0.71701,0.00000,0.00000,1.316423,ALIVE,6.584717,3.297
442,1,87.164,95.500,95.500,0.73364,0.00000,0.00000,1.312703,ALIVE,6.584717,3.304
443,1,87.201,95.500,95.500,0.74997,0.00000,0.00000,1.304008,ALIVE,6.584717,3.311
444,1,87.240,95.500,95.500,0.76508,0.00000,0.00000,1.290326,ALIVE,6.584717,3.317
445,1,87.782,95.500,95.500,10.83817,0.00000,0.00000,1.293820,ALIVE,6.584717,3.324
446,1,87.818,95.500,95.500,0.72464,0.00000,0.00000,1.323954,ALIVE,6.584717,3.331
447,1,87.855,95.500,95.500,0.73959,0.00000,0.00000,1.351170,ALIVE,6.584717,3.338
448,1,87.892,95.500,95.500,0.75241,0.00000,0.00000,1.374935,ALIVE,6.584717,3.345
449,1,87.931,95.500,95.500,0.76401,0.00000,0.00000,1.394735,ALIVE,6.584717,3.353
450,1,87.969,95.500,95.500,0.77438,0.00000,0.00000,1.410094,ALIVE,6.584717,3.360
451,1,88.009,95.500,95.500,0.78369,0.00000,0.00000,1.420589,ALIVE,6.584717,3.367
452,1,88.048,95.500,95.500,0.79208,0.00000,0.00000,1.425861,ALIVE,6.584717,3.374
453,1,88.088,95.500,95.500,0.79987,0.00000,0.00000,1.425639,ALIVE,6.584717,3.381
454,1,88.129,95.500,95.500,0.80673,0.00000,0.00000,1.419746,ALIVE,6.584717,3.388
455,1,88.169,95.500,95.500,0.81284,0.00000,0.00000,1.408116,ALIVE,6.584717,3.395
456,1,88.210,95.500,95.500,0.81802,0.00000,0.00000,1.390798,ALIVE,6.584717,3.402
457,1,88.251,95.500,95.500,0.82184,0.00000,0.00000,1.367971,ALIVE,6.584717,3.408
458,1,88.763,95.500,95.500,10.22842,0.00000,0.00000,1.357504,ALIVE,6.584717,3.416
459,1,88.803,95.500,95.500,0.81711,0.00000,0.00000,1.384713,ALIVE,6.584717,3.423
460,1,88.844,95.500,95.500,0.81955,0.00000,0.00000,1.408056,ALIVE,6.584717,3.430
461,1,88.885,95.500,95.500,0.82001,0.00000,0.00000,1.427092,ALIVE,6.584717,3.437
462,1,88.926,95.500,95.500,0.81879,0.00000,0.00000,1.441414,ALIVE,6.584717,3.444
463,1,88.967,95.500,95.500,0.81665,0.00000,0.00000,1.450671,ALIVE,6.584717,3.451
464,1,89.008,95.500,95.500,0.81345,0.00000,0.00000,1.454578,ALIVE,6.584717,3.458
465,1,89.048,95.500,95.500,0.80978,0.00000,0.00000,1.452927,ALIVE,6.584717,3.465
466,1,89.089,95.500,95.500,0.80566,0.00000,0.00000,1.445601,ALIVE,6.584717,3.472
467,1,89.129,95.500,95.500,0.80124,0.00000,0.00000,1.432585,ALIVE,6.584717,3.480
468,1,89.168,95.500,95.500,0.79605,0.00000,0.00000,1.413975,ALIVE,6.584717,3.487
469,1,89.208,95.500,95.500,0.79041,0.00000,0.00000,1.389981,ALIVE,6.584717,3.495
470,1,89.247,95.500,95.500,0.78369,0.00000,0.00000,1.360932,ALIVE,6.584717,3.502
471,1,89.768,95.500,95.500,10.42480,0.00000,0.00000,1.335054,ALIVE,6.584717,3.509
472,1,89.810,95.500,95.500,0.82428,0.00000,0.00000,1.354762,ALIVE,6.584717,3.517
473,1,89.850,95.500,95.500,0.81192,0.00000,0.00000,1.370476,ALIVE,6.584717,3.525
474,1,89.890,95.500,95.500,0.79788,0.00000,0.00000,1.381914,ALIVE,6.584717,3.533
475,1,89.929,95.500,95.500,0.78278,0.00000,0.00000,1.388840,ALIVE,6.584717,3.541
476,1,89.968,95.500,95.500,0.76706,0.00000,0.00000,1.391071,ALIVE,6.584717,3.548
477,1,90.005,95.500,95.500,0.75134,0.00000,0.00000,1.388484,ALIVE,6.584717,3.555
478,1,90.042,95.500,95.500,0.73578,0.00000,0.00000,1.381034,ALIVE,6.584717,3.563
479,1,90.078,95.500,95.500,0.72067,0.00000,0.00000,1.368755,ALIVE,6.584717,3.570
480,1,90.113,95.500,95.500,0.70602,0.00000,0.00000,1.351766,ALIVE,6.584717,3.577
481,1,90.148,95.500,95.500,0.69168,0.00000,0.00000,1.330284,ALIVE,6.584717,3.584
482,1,90.182,95.500,95.500,0.67749,0.00000,0.00000,1.304614,ALIVE,6.584717,3.591
483,1,90.215,95.500,95.500,0.66345,0.00000,0.00000,1.275158,ALIVE,6.584717,3.599
484,1,90.247,95.500,95.500,0.64850,0.00000,0.00000,1.242402,ALIVE,6.584717,3.606
485,1,90.819,95.500,95.500,11.43951,0.00000,0.00000,1.248962,ALIVE,6.584717,3.614
486,1,90.855,95.500,95.500,0.71030,0.00000,0.00000,1.257235,ALIVE,6.584717,3.621
487,1,90.889,95.500,95.500,0.68420,0.00000,0.00000,1.262037,ALIVE,6.584717,3.629
488,1,90.922,95.500,95.500,0.65781,0.00000,0.00000,1.263283,ALIVE,6.584717,3.636
489,1,90.954,95.500,95.500,0.63217,0.00000,0.00000,1.260936,ALIVE,6.584717,3.643
490,1,90.984,95.500,95.500,0.60730,0.00000,0.00000,1.255008,ALIVE,6.584717,3.651
491,1,91.013,95.500,95.500,0.58380,0.00000,0.00000,1.245572,ALIVE,6.584717,3.658
492,1,91.041,95.500,95.500,0.56229,0.00000,0.00000,1.232762,ALIVE,6.584717,3.665
493,1,91.068,95.500,95.500,0.54214,0.00000,0.00000,1.216775,ALIVE,6.584717,3.673
494,1,91.095,95.500,95.500,0.52383,0.00000,0.00000,1.197877,ALIVE,6.584717,3.680
495,1,91.120,95.500,95.500,0.50674,0.00000,0.00000,1.176398,ALIVE,6.584717,3.687
496,1,91.144,95.500,95.500,0.49088,0.00000,0.00000,1.152728,ALIVE,6.584717,3.694
497,1,91.168,95.500,95.500,0.47562,0.00000,0.00000,1.127306,ALIVE,6.584717,3.701
498,1,91.807,95.500,95.500,12.76840,0.00000,0.00000,1.105686,ALIVE,6.584717,3.708
499,1,91.833,95.500,95.500,0.52597,0.00000,0.00000,1.109821,ALIVE,6.584717,3.715
500,1,91.858,95.500,95.500,0.49515,0.00000,0.00000,1.111677,ALIVE,6.488169,3.723
501,1,91.881,95.500,95.500,0.46555,0.00000,0.00000,1.111278,ALIVE,6.488169,3.730
502,1,91.903,95.500,95.500,0.43823,0.00000,0.00000,1.108677,ALIVE,6.488169,3.737
503,1,91.924,95.500,95.500,0.41336,0.00000,0.00000,1.103970,ALIVE,6.488169,3.744
504,1,91.943,95.500,95.500,0.39124,0.00000,0.00000,1.097293,ALIVE,6.488169,3.751
505,1,91.962,95.500,95.500,0.37247,0.00000,0.00000,1.088824,ALIVE,6.488169,3.758
506,1,91.980,95.500,95.500,0.35629,0.00000,0.00000,1.078782,ALIVE,6.488169,3.765
507,1,91.997,95.500,95.500,0.34332,0.00000,0.00000,1.067425,ALIVE,6.488169,3.772
508,1,92.013,95.500,95.500,0.33279,0.00000,0.00000,1.055046,ALIVE,6.488169,3.779
509,1,92.030,95.500,95.500,0.32425,0.00000,0.00000,1.041964,ALIVE,6.488169,3.786
510,1,92.045,95.500,95.500,0.31769,0.00000,0.00000,1.028519,ALIVE,6.488169,3.794
511,1,92.061,95.500,95.500,0.31189,0.00000,0.00000,1.015057,ALIVE,6.488169,3.801
512,1,92.076,95.500,95.500,0.30670,0.00000,0.00000,1.001922,ALIVE,6.488169,3.808
513,1,92.091,95.500,95.500,0.30151,0.00000,0.00000,0.989442,ALIVE,6.488169,3.815
514,1,92.106,95.500,95.500,0.29602,0.00000,0.00000,0.977919,ALIVE,6.488169,3.822
515,1,92.799,95.500,95.500,13.86337,0.00000,0.00000,0.972614,ALIVE,6.488169,3.829
516,1,92.811,95.500,95.500,0.23270,0.00000,0.00000,0.973437,ALIVE,6.488169,3.836
517,1,92.822,95.500,95.500,0.22446,0.00000,0.00000,0.973708,ALIVE,6.488169,3.843
518,1,92.833,95.500,95.500,0.22003,0.00000,0.00000,0.973606,ALIVE,6.488169,3.850
519,1,92.844,95.500,95.500,0.21957,0.00000,0.00000,0.973327,ALIVE,6.488169,3.857
520,1,92.855,95.500,95.500,0.22217,0.00000,0.00000,0.973080,ALIVE,6.488169,3.864
521,1,92.867,95.500,95.500,0.22797,0.00000,0.00000,0.973077,ALIVE,6.488169,3.871
522,1,92.879,95.500,95.500,0.23590,0.00000,0.00000,0.973530,ALIVE,6.488169,3.878
523,1,92.891,95.500,95.500,0.24567,0.00000,0.00000,0.974638,ALIVE,6.488169,3.884
524,1,92.904,95.500,95.500,0.25650,0.00000,0.00000,0.976583,ALIVE,6.488169,3.891
525,1,92.917,95.500,95.500,0.26840,0.00000,0.00000,0.979517,ALIVE,6.488169,3.898
526,1,92.931,95.500,95.500,0.28030,0.00000,0.00000,0.983552,ALIVE,6.488169,3.905
527,1,92.946,95.500,95.500,0.29205,0.00000,0.00000,0.988759,ALIVE,6.488169,3.912
528,1,92.961,95.500,95.500,0.30350,0.00000,0.00000,0.995154,ALIVE,6.488169,3.919
529,1,92.977,95.500,95.500,0.31448,0.00000,0.00000,1.002696,ALIVE,6.488169,3.926
530,1,92.993,95.500,95.500,0.32486,0.00000,0.00000,1.011284,ALIVE,6.488169,3.933
531,1,93.010,95.500,95.500,0.33508,0.00000,0.00000,1.020756,ALIVE,6.488169,3.940
532,1,93.027,95.500,95.500,0.34500,0.00000,0.00000,1.030890,ALIVE,6.488169,3.947
533,1,93.045,95.500,95.500,0.35522,0.00000,0.00000,1.041409,ALIVE,6.488169,3.954
534,1,93.063,95.500,95.500,0.36591,0.00000,0.00000,1.051985,ALIVE,6.488169,3.961
535,1,93.082,95.500,95.500,0.37750,0.00000,0.00000,1.062254,ALIVE,6.488169,3.968
536,1,93.101,95.500,95.500,0.39062,0.00000,0.00000,1.071820,ALIVE,6.488169,3.976
537,1,93.122,95.500,95.500,0.40512,0.00000,0.00000,1.080274,ALIVE,6.488169,3.983
538,1,93.143,95.500,95.500,0.42175,0.00000,0.00000,1.087207,ALIVE,6.488169,3.990
539,1,93.165,95.500,95.500,0.44037,0.00000,0.00000,1.092222,ALIVE,6.488169,3.997
540,1,93.188,95.500,95.500,0.46097,0.00000,0.00000,1.094955,ALIVE,6.488169,4.004
541,1,93.212,95.500,95.500,0.48340,0.00000,0.00000,1.095086,ALIVE,6.488169,4.011
542,1,93.237,95.500,95.500,0.50766,0.00000,0.00000,1.092354,ALIVE,6.488169,4.018
543,1,93.870,95.500,95.500,12.65244,0.00000,0.00000,1.113220,ALIVE,6.488169,4.025
544,1,93.894,95.500,95.500,0.48340,0.00000,0.00000,1.134844,ALIVE,6.488169,4.032
545,1,93.919,95.500,95.500,0.50262,0.00000,0.00000,1.155850,ALIVE,6.488169,4.039
546,1,93.945,95.500,95.500,0.52139,0.00000,0.00000,1.175805,ALIVE,6.488169,4.046
547,1,93.972,95.500,95.500,0.53955,0.00000,0.00000,1.194254,ALIVE,6.488169,4.053
548,1,94.000,95.500,95.500,0.55786,0.00000,0.00000,1.210735,ALIVE,6.488169,4.060
549,1,94.029,95.500,95.500,0.57602,0.00000,0.00000,1.224786,ALIVE,6.488169,4.067
550,1,94.059,95.500,95.500,0.59433,0.00000,0.00000,1.235967,ALIVE,6.488169,4.074
551,1,94.089,95.500,95.500,0.61310,0.00000,0.00000,1.243870,ALIVE,6.488169,4.081
552,1,94.121,95.500,95.500,0.63217,0.00000,0.00000,1.248136,ALIVE,6.488169,4.088
553,1,94.153,95.500,95.500,0.65125,0.00000,0.00000,1.248470,ALIVE,6.488169,4.095
554,1,94.187,95.500,95.500,0.67078,0.00000,0.00000,1.244655,ALIVE,6.488169,4.102
555,1,94.222,95.500,95.500,0.68985,0.00000,0.00000,1.236561,ALIVE,6.488169,4.109
556,1,94.790,95.500,95.500,11.37680,0.00000,0.00000,1.227834,ALIVE,6.488169,4.116
557,1,94.823,95.500,95.500,0.64392,0.00000,0.00000,1.256662,ALIVE,6.488169,4.123
558,1,94.856,95.500,95.500,0.66193,0.00000,0.00000,1.283492,ALIVE,6.488169,4.130
559,1,94.890,95.500,95.500,0.67871,0.00000,0.00000,1.307815,ALIVE,6.488169,4.137
560,1,94.924,95.500,95.500,0.69382,0.00000,0.00000,1.329123,ALIVE,6.488169,4.145
561,1,94.960,95.500,95.500,0.70847,0.00000,0.00000,1.346927,ALIVE,6.488169,4.152
562,1,94.996,95.500,95.500,0.72205,0.00000,0.00000,1.360771,ALIVE,6.488169,4.159
563,1,95.033,95.500,95.500,0.73486,0.00000,0.00000,1.370244,ALIVE,6.488169,4.166
564,1,95.070,95.500,95.500,0.74707,0.00000,0.00000,1.375000,ALIVE,6.488169,4.173
565,1,95.108,95.500,95.500,0.75882,0.00000,0.00000,1.374766,ALIVE,6.488169,4.180
566,1,95.146,95.500,95.500,0.76981,0.00000,0.00000,1.369362,ALIVE,6.488169,4.187
567,1,95.185,95.500,95.500,0.78003,0.00000,0.00000,1.358709,ALIVE,6.488169,4.194
568,1,95.225,95.500,95.500,0.78903,0.00000,0.00000,1.342836,ALIVE,6.488169,4.201
569,1,95.265,95.500,95.500,0.79666,0.00000,0.00000,1.321890,ALIVE,6.488169,4.208
570,1,95.788,95.500,95.500,10.47440,0.00000,0.00000,1.340523,ALIVE,6.488169,4.215
571,1,95.827,95.500,95.500,0.77240,0.00000,0.00000,1.367083,ALIVE,6.488169,4.223
572,1,95.866,95.500,95.500,0.77957,0.00000,0.00000,1.390028,ALIVE,6.488169,4.229
573,1,95.905,95.500,95.500,0.78522,0.00000,0.00000,1.408900,ALIVE,6.488169,4.237
574,1,95.945,95.500,95.500,0.78934,0.00000,0.00000,1.423281,ALIVE,6.488169,4.244
575,1,95.984,95.500,95.500,0.79285,0.00000,0.00000,1.432802,ALIVE,6.488169,4.250
576,1,96.024,95.500,95.500,0.79498,0.00000,0.00000,1.437159,ALIVE,6.488169,4.257
577,1,96.064,95.500,95.500,0.79666,0.00000,0.00000,1.436127,ALIVE,6.488169,4.264
578,1,96.104,95.500,95.500,0.79758,0.00000,0.00000,1.429570,ALIVE,6.488169,4.272
579,1,96.144,95.500,95.500,0.79773,0.00000,0.00000,1.417453,ALIVE,6.488169,4.279
580,1,96.183,95.500,95.500,0.79697,0.00000,0.00000,1.399850,ALIVE,6.488169,4.286
581,1,96.223,95.500,95.500,0.79514,0.00000,0.00000,1.376952,ALIVE,6.488169,4.293
582,1,96.263,95.500,95.500,0.79193,0.00000,0.00000,1.349062,ALIVE,6.488169,4.300
583,1,96.781,95.500,95.500,10.35599,0.00000,0.00000,1.348789,ALIVE,6.488169,4.307
584,1,96.821,95.500,95.500,0.80826,0.00000,0.00000,1.369889,ALIVE,6.488169,4.314
585,1,96.861,95.500,95.500,0.80246,0.00000,0.00000,1.386979,ALIVE,6.488169,4.321
586,1,96.901,95.500,95.500,0.79483,0.00000,0.00000,1.399738,ALIVE,6.488169,4.328
587,1,96.940,95.500,95.500,0.78629,0.00000,0.00000,1.407890,ALIVE,6.488169,4.335
588,1,96.979,95.500,95.500,0.77698,0.00000,0.00000,1.411216,ALIVE,6.488169,4.343
589,1,97.017,95.500,95.500,0.76736,0.00000,0.00000,1.409564,ALIVE,6.488169,4.350
590,1,97.055,95.500,95.500,0.75729,0.00000,0.00000,1.402858,ALIVE,6.488169,4.357
591,1,97.093,95.500,95.500,0.74707,0.00000,0.00000,1.391107,ALIVE,6.488169,4.364
592,1,97.130,95.500,95.500,0.73700,0.00000,0.00000,1.374414,ALIVE,6.488169,4.371
593,1,97.166,95.500,95.500,0.72647,0.00000,0.00000,1.352978,ALIVE,6.488169,4.378
594,1,97.202,95.500,95.500,0.71548,0.00000,0.00000,1.327096,ALIVE,6.488169,4.385
595,1,97.237,95.500,95.500,0.70389,0.00000,0.00000,1.297163,ALIVE,6.488169,4.392
596,1,97.786,95.500,95.500,10.98770,0.00000,0.00000,1.277440,ALIVE,6.488169,4.399
597,1,97.824,95.500,95.500,0.75760,0.00000,0.00000,1.291078,ALIVE,6.488169,4.406
598,1,97.861,95.500,95.500,0.73853,0.00000,0.00000,1.301113,ALIVE,6.488169,4.413
599,1,97.897,95.500,95.500,0.71854,0.00000,0.00000,1.307383,ALIVE,6.488169,4.420
600,1,97.932,95.500,95.500,0.69809,0.00000,0.00000,1.309766,ALIVE,6.559255,4.428
601,1,97.966,95.500,95.500,0.67749,0.00000,0.00000,1.308195,ALIVE,6.559255,4.434
602,1,97.999,95.500,95.500,0.65765,0.00000,0.00000,1.302654,ALIVE,6.559255,4.441
603,1,98.031,95.500,95.500,0.63828,0.00000,0.00000,1.293194,ALIVE,6.559255,4.448
604,1,98.062,95.500,95.500,0.62012,0.00000,0.00000,1.279930,ALIVE,6.559255,4.455
605,1,98.092,95.500,95.500,0.60303,0.00000,0.00000,1.263053,ALIVE,6.559255,4.462
606,1,98.121,95.500,95.500,0.58655,0.00000,0.00000,1.242823,ALIVE,6.559255,4.469
607,1,98.150,95.500,95.500,0.57083,0.00000,0.00000,1.219572,ALIVE,6.559255,4.476
608,1,98.177,95.500,95.500,0.55557,0.00000,0.00000,1.193699,ALIVE,6.559255,4.483
609,1,98.204,95.500,95.500,0.54001,0.00000,0.00000,1.165664,ALIVE,6.559255,4.490
610,1,98.815,95.500,95.500,12.21664,0.00000,0.00000,1.161479,ALIVE,6.559255,4.497
611,1,98.845,95.500,95.500,0.59219,0.00000,0.00000,1.166649,ALIVE,6.559255,4.504
612,1,98.873,95.500,95.500,0.56473,0.00000,0.00000,1.169146,ALIVE,6.559255,4.511
613,1,98.900,95.500,95.500,0.53787,0.00000,0.00000,1.168964,ALIVE,6.559255,4.519
614,1,98.925,95.500,95.500,0.51239,0.00000,0.00000,1.166140,ALIVE,6.559255,4.526
615,1,98.950,95.500,95.500,0.48874,0.00000,0.00000,1.160749,ALIVE,6.559255,4.533
616,1,98.973,95.500,95.500,0.46722,0.00000,0.00000,1.152912,ALIVE,6.559255,4.539
617,1,98.996,95.500,95.500,0.44785,0.00000,0.00000,1.142800,ALIVE,6.559255,4.546
618,1,99.017,95.500,95.500,0.43106,0.00000,0.00000,1.130626,ALIVE,6.559255,4.554
619,1,99.038,95.500,95.500,0.41611,0.00000,0.00000,1.116652,ALIVE,6.559255,4.563
620,1,99.058,95.500,95.500,0.40344,0.00000,0.00000,1.101180,ALIVE,6.559255,4.572
621,1,99.078,95.500,95.500,0.39185,0.00000,0.00000,1.084545,ALIVE,6.559255,4.580
622,1,99.097,95.500,95.500,0.38162,0.00000,0.00000,1.067113,ALIVE,6.559255,4.588
623,1,99.115,95.500,95.500,0.37186,0.00000,0.00000,1.049262,ALIVE,6.559255,4.596
624,1,99.134,95.500,95.500,0.36209,0.00000,0.00000,1.031379,ALIVE,6.559255,4.604
625,1,99.807,95.500,95.500,13.47198,0.00000,0.00000,1.025543,ALIVE,6.559255,4.611
626,1,99.824,95.500,95.500,0.34561,0.00000,0.00000,1.027023,ALIVE,6.559255,4.619
627,1,99.841,95.500,95.500,0.32578,0.00000,0.00000,1.027231,ALIVE,6.559255,4.626
628,1,99.856,95.500,95.500,0.30945,0.00000,0.00000,1.026287,ALIVE,6.559255,4.634
629,1,99.871,95.500,95.500,0.29648,0.00000,0.00000,1.024337,ALIVE,6.559255,4.641
630,1,99.885,95.500,95.500,0.28671,0.00000,0.00000,1.021553,ALIVE,6.559255,4.649
631,1,99.899,95.500,95.500,0.28061,0.00000,0.00000,1.018131,ALIVE,6.559255,4.657
632,1,99.913,95.500,95.500,0.27710,0.00000,0.00000,1.014283,ALIVE,6.559255,4.665
633,1,99.927,95.500,95.500,0.27649,0.00000,0.00000,1.010238,ALIVE,6.559255,4.672
634,1,99.941,95.500,95.500,0.27786,0.00000,0.00000,1.006227,ALIVE,6.559255,4.679
635,1,99.955,95.500,95.500,0.28091,0.00000,0.00000,1.002481,ALIVE,6.559255,4.687
636,1,99.969,95.500,95.500,0.28519,0.00000,0.00000,0.999219,ALIVE,6.559255,4.694
637,1,99.984,95.500,95.500,0.29007,0.00000,0.00000,0.996638,ALIVE,6.559255,4.701
638,1,99.999,95.500,95.500,0.29510,0.00000,0.00000,0.994906,ALIVE,6.559255,4.708
639,1,100.014,95.500,95.500,0.29999,0.00000,0.00000,0.994153,ALIVE,6.559255,4.716
640,1,100.029,95.500,95.500,0.30426,0.00000,0.00000,0.994462,ALIVE,6.559255,4.723
641,1,100.044,95.500,95.500,0.30823,0.00000,0.00000,0.995861,ALIVE,6.559255,4.731
642,1,100.060,95.500,95.500,0.31174,0.00000,0.00000,0.998322,ALIVE,6.559255,4.738
643,1,100.076,95.500,95.500,0.31479,0.00000,0.00000,1.001757,ALIVE,6.559255,4.745
644,1,100.091,95.500,95.500,0.31769,0.00000,0.00000,1.006016,ALIVE,6.559255,4.753
645,1,100.107,95.500,95.500,0.32104,0.00000,0.00000,1.010894,ALIVE,6.559255,4.760
646,1,100.124,95.500,95.500,0.32516,0.00000,0.00000,1.016132,ALIVE,6.559255,4.767
647,1,100.140,95.500,95.500,0.33051,0.00000,0.00000,1.021427,ALIVE,6.559255,4.774
648,1,100.157,95.500,95.500,0.33752,0.00000,0.00000,1.026443,ALIVE,6.559255,4.781
649,1,100.174,95.500,95.500,0.34683,0.00000,0.00000,1.030820,ALIVE,6.559255,4.789
650,1,100.192,95.500,95.500,0.35828,0.00000,0.00000,1.034193,ALIVE,6.559255,4.796
651,1,100.211,95.500,95.500,0.37277,0.00000,0.00000,1.036200,ALIVE,6.559255,4.803
652,1,100.867,95.500,95.500,13.12286,0.00000,0.00000,1.039006,ALIVE,6.559255,4.810
653,1,100.886,95.500,95.500,0.38422,0.00000,0.00000,1.054329,ALIVE,6.559255,4.818
654,1,100.906,95.500,95.500,0.40176,0.00000,0.00000,1.070154,ALIVE,6.559255,4.825
655,1,100.927,95.500,95.500,0.41885,0.00000,0.00000,1.086240,ALIVE,6.559255,4.832
656,1,100.949,95.500,95.500,0.43488,0.00000,0.00000,1.102298,ALIVE,6.559255,4.840
657,1,100.972,95.500,95.500,0.45044,0.00000,0.00000,1.118001,ALIVE,6.559255,4.848
658,1,100.995,95.500,95.500,0.46585,0.00000,0.00000,1.132983,ALIVE,6.559255,4.855
659,1,101.019,95.500,95.500,0.48126,0.00000,0.00000,1.146856,ALIVE,6.559255,4.862
660,1,101.044,95.500,95.500,0.49683,0.00000,0.00000,1.159215,ALIVE,6.559255,4.870
661,1,101.070,95.500,95.500,0.51315,0.00000,0.00000,1.169655,ALIVE,6.559255,4.877
662,1,101.096,95.500,95.500,0.53009,0.00000,0.00000,1.177783,ALIVE,6.559255,4.884
663,1,101.123,95.500,95.500,0.54794,0.00000,0.00000,1.183232,ALIVE,6.559255,4.892
664,1,101.152,95.500,95.500,0.56671,0.00000,0.00000,1.185676,ALIVE,6.559255,4.899
665,1,101.181,95.500,95.500,0.58624,0.00000,0.00000,1.184840,ALIVE,6.559255,4.906
666,1,101.211,95.500,95.500,0.60654,0.00000,0.00000,1.180518,ALIVE,6.559255,4.913
667,1,101.243,95.500,95.500,0.62714,0.00000,0.00000,1.172579,ALIVE,6.559255,4.920
668,1,101.834,95.500,95.500,11.83182,0.00000,0.00000,1.196270,ALIVE,6.559255,4.927
669,1,101.864,95.500,95.500,0.58899,0.00000,0.00000,1.220940,ALIVE,6.559255,4.934
670,1,101.894,95.500,95.500,0.60715,0.00000,0.00000,1.243940,ALIVE,6.559255,4.941
671,1,101.925,95.500,95.500,0.62393,0.00000,0.00000,1.264806,ALIVE,6.559255,4.948
672,1,101.957,95.500,95.500,0.64011,0.00000,0.00000,1.283076,ALIVE,6.559255,4.955
673,1,101.990,95.500,95.500,0.65567,0.00000,0.00000,1.298301,ALIVE,6.559255,4.963
674,1,102.024,95.500,95.500,0.67078,0.00000,0.00000,1.310057,ALIVE,6.559255,4.970
675,1,102.058,95.500,95.500,0.68558,0.00000,0.00000,1.317964,ALIVE,6.559255,4.977
