# producer=CAELIX
# when=2026-02-24T20:18:48
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847 --n 512 --traffic-mode diffuse --traffic-iters 200 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_201847
# experiment=00G_heavy_walker_diffuse_baseline
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=diffuse
# traffic_c2=0.25
# traffic_gamma=0.1
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847/_csv/00G_heavy_walker_diffuse_baseline_n512_20260224_201847.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,28.0,284.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900334358215332,136.16698666661978,395.791676312685,3000.000209415074,-0.08654155717431952,-0.4880542563063121,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,29.0,285.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900447845458984,136.21206803619862,396.0359372794628,3100.0002110110013,-0.08381414566372816,-0.4881631620003337,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,30.0,286.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900542259216309,136.2501916438341,396.2427462339401,3200.000227156152,-0.081247667541937,-0.48825540414919627,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,31.0,287.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900623321533203,136.28247495368123,396.41804748773575,3300.0002878842993,-0.07882895449710185,-0.4883336163100198,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,32.0,288.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900690078735352,136.30982932075858,396.56676626205444,3400.00029722076,-0.07654615123240899,-0.488400014372276,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,33.0,289.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900747299194336,136.3330359943211,396.6930923163891,3500.0003126649617,-0.07438858087524718,-0.48845646112548363,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,34.0,290.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900795936584473,136.3527546003461,396.80049043893814,3600.000331124036,-0.0723465866341384,-0.48850445582376795,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,35.0,291.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900836944580078,136.36951481550932,396.8918885588646,3700.0003248374437,-0.07041144618137325,-0.48854534023055135,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,36.0,292.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900872230529785,136.38377952203155,396.969729244709,3800.0002939839487,-0.06857524462175163,-0.4885801732611136,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,37.0,293.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900900840759277,136.39593182876706,397.0360831916332,3900.0003331584253,-0.0668308023327234,-0.4886098772172455,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
