# producer=CAELIX
# when=2026-02-12T10:45:42
# cwd=
# python=
# command= /core.py --out _Output/05_calibration/05A_isotropy_sigma_sweep/20260212_104540 --isotropy --iso-sweep --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --iso-R 128 --iso-steps 512 --iso-amp 50 --iso-sigma-start 1.0 --iso-sigma-stop 8.0 --iso-sigma-steps 64
# run_id=20260212_104540
# experiment=05A_isotropy_sigma_sweep
# artefact=isotropy_sigma_sweep
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# iso_R=128
# iso_steps=512
# iso_sigma=3.5
# iso_sweep=1
# iso_sigma_start=1.0
# iso_sigma_stop=8.0
# iso_sigma_steps=64
# iso_amp=50.0
# isotropy_R=128
# isotropy_steps=512
# isotropy_amp=50
# isotropy_sigmas=1.0,1.1111111111111112,1.2222222222222223,1.3333333333333333,1.4444444444444444,1.5555555555555556,1.6666666666666665,1.7777777777777777,1.8888888888888888,2.0,2.111111111111111,2.2222222222222223,2.333333333333333,2.4444444444444446,2.5555555555555554,2.6666666666666665,2.7777777777777777,2.888888888888889,3.0,3.111111111111111,3.2222222222222223,3.333333333333333,3.444444444444444,3.5555555555555554,3.6666666666666665,3.7777777777777777,3.888888888888889,4.0,4.111111111111111,4.222222222222221,4.333333333333333,4.444444444444445,4.555555555555555,4.666666666666666,4.777777777777778,4.888888888888889,5.0,5.111111111111111,5.222222222222222,5.333333333333333,5.444444444444445,5.555555555555555,5.666666666666666,5.777777777777778,5.888888888888888,6.0,6.111111111111111,6.222222222222222,6.333333333333333,6.444444444444444,6.555555555555555,6.666666666666666,6.777777777777778,6.888888888888888,7.0,7.111111111111111,7.222222222222221,7.333333333333333,7.444444444444444,7.555555555555555,7.666666666666666,7.777777777777778,7.888888888888888,8.0
# isotropy_detectors=26
# isotropy_tail_window=20
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1
# traffic_decay=0
# traffic_inject=1
# c_theory=0.556776436283
# c_axis_mean=0.5506869716
sigma,detector,dx,dy,dz,x,y,z,dist,dist_over_R,kind,ux,uy,uz,t_peak,t_peak_f,valid_peak,arrival_frac,tail_len,c_eff,c_eff_int,ratio_vs_axis_mean,delta_c,delta_c_frac,ratio_int_vs_axis_mean,peak_I,peak_phi,peak_I_r2,peak_I_r2_ratio,delta_Ir2_frac,tail_I_mean,tail_I_std,snr_peak_over_tail_mean,snr_peak_over_tail_std
4.555555555555555,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,230,229.72246781100947,True,0.44867669494337786,282.27753218899056,0.5571940838860586,0.5565217391304348,1.0,0.0,0.0,0.9987933383087367,41.42252428473167,6.436033272500358,678666.6378810437,1.0,0.0,1.1281445687582917e-05,6.113120759295778e-08,3671739.015711786,677600294.7715936
4.555555555555555,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,230,229.72246781100947,True,0.44867669494337786,282.27753218899056,0.5571940838860586,0.5565217391304348,1.0,0.0,0.0,0.9987933383087367,41.42252428473167,6.436033272500358,678666.6378810437,1.0,0.0,1.1281445687582917e-05,6.113120759295778e-08,3671739.015711786,677600294.7715936
4.555555555555555,axis_z,0,0,128,256,256,384,128.0,1.0,axis,0.0,0.0,1.0,230,229.72246781100947,True,0.44867669494337786,282.27753218899056,0.5571940838860586,0.5565217391304348,1.0,0.0,0.0,0.9987933383087367,41.42252428473167,6.436033272500358,678666.6378810437,1.0,0.0,1.1281445687582917e-05,6.113120759295778e-08,3671739.015711786,677600294.7715936
4.555555555555555,axis_nx,-128,0,0,128,256,256,128.0,1.0,axis,-1.0,0.0,0.0,230,229.72246781100947,True,0.44867669494337786,282.27753218899056,0.5571940838860586,0.5565217391304348,1.0,0.0,0.0,0.9987933383087367,41.42252428473167,6.436033272500358,678666.6378810437,1.0,0.0,1.1281445687582917e-05,6.113120759295778e-08,3671739.015711786,677600294.7715936
4.555555555555555,axis_ny,0,-128,0,256,128,256,128.0,1.0,axis,0.0,-1.0,0.0,230,229.72246781100947,True,0.44867669494337786,282.27753218899056,0.5571940838860586,0.5565217391304348,1.0,0.0,0.0,0.9987933383087367,41.42252428473167,6.436033272500358,678666.6378810437,1.0,0.0,1.1281445687582917e-05,6.113120759295778e-08,3671739.015711786,677600294.7715936
4.555555555555555,axis_nz,0,0,-128,256,256,128,128.0,1.0,axis,0.0,0.0,-1.0,230,229.72246781100947,True,0.44867669494337786,282.27753218899056,0.5571940838860586,0.5565217391304348,1.0,0.0,0.0,0.9987933383087367,41.42252428473167,6.436033272500358,678666.6378810437,1.0,0.0,1.1281445687582917e-05,6.113120759295778e-08,3671739.015711786,677600294.7715936
4.555555555555555,diag_xy_mm,-91,-91,0,165,165,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,-0.7071067811865476,0.0,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xy_mp,-91,91,0,165,347,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,0.7071067811865476,0.0,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xy_pm,91,-91,0,347,165,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,-0.7071067811865476,0.0,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xy_pp,91,91,0,347,347,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,0.7071067811865476,0.0,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xz_mm,-91,0,-91,165,256,165,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,-0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xz_mp,-91,0,91,165,256,347,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xz_pm,91,0,-91,347,256,165,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,-0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xz_pp,91,0,91,347,256,347,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_yz_mm,0,-91,-91,256,165,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,-0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_yz_mp,0,-91,91,256,165,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_yz_pm,0,91,-91,256,347,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,-0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_yz_pp,0,91,91,256,347,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,0.7071067811865476,230,230.31994900550166,True,0.4498436504013704,281.68005099449834,0.558759389847197,0.5595366703302245,1.0028092652208749,0.0015653059611383524,0.002809265220874879,1.00420425577355,42.0223823752551,6.4824673061462565,695974.6968989748,1.0255030349981118,0.025503034998111795,1.128151077929465e-05,6.151835180606748e-08,3724889.6178320586,683086934.8991642
4.555555555555555,diag_xyz_mmm,-74,-74,-74,182,182,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_mmp,-74,-74,74,182,182,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_mpm,-74,74,-74,182,330,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_mpp,-74,74,74,182,330,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_pmm,74,-74,-74,330,182,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_pmp,74,-74,74,330,182,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_ppm,74,74,-74,330,330,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.555555555555555,diag_xyz_ppp,74,74,74,330,330,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.15353932324516,True,0.4475655064907132,282.8464606767549,0.5593269915822561,0.5597020076860129,1.0038279439029967,0.0021329076961974502,0.0038279439029966777,1.0045009878469333,42.70435574723881,6.534856979861059,701547.1562156393,1.033713928249124,0.03371392824912389,1.1281796767851362e-05,6.125689852131044e-08,3785244.196999653,697135453.7706891
4.666666666666666,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,230,229.68047162141266,True,0.4485946711355716,282.31952837858734,0.5572959646782039,0.5565217391304348,1.0,0.0,0.0,0.9986107461800551,45.68394124701162,6.758989661703265,748485.6933910383,1.0000000000000002,2.220446049250313e-16,1.3036530912105286e-05,7.031029408741796e-08,3504301.9922264013,649747548.9181144
4.666666666666666,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,230,229.68047162141266,True,0.4485946711355716,282.31952837858734,0.5572959646782039,0.5565217391304348,1.0,0.0,0.0,0.9986107461800551,45.68394124701162,6.758989661703265,748485.6933910383,1.0000000000000002,2.220446049250313e-16,1.3036530912105286e-05,7.031029408741796e-08,3504301.9922264013,649747548.9181144
4.666666666666666,axis_z,0,0,128,256,256,384,128.0,1.0,axis,0.0,0.0,1.0,230,229.68047162141266,True,0.4485946711355716,282.31952837858734,0.5572959646782039,0.5565217391304348,1.0,0.0,0.0,0.9986107461800551,45.68394124701162,6.758989661703265,748485.6933910383,1.0000000000000002,2.220446049250313e-16,1.3036530912105286e-05,7.031029408741796e-08,3504301.9922264013,649747548.9181144
4.666666666666666,axis_nx,-128,0,0,128,256,256,128.0,1.0,axis,-1.0,0.0,0.0,230,229.68047162141266,True,0.4485946711355716,282.31952837858734,0.5572959646782039,0.5565217391304348,1.0,0.0,0.0,0.9986107461800551,45.68394124701162,6.758989661703265,748485.6933910383,1.0000000000000002,2.220446049250313e-16,1.3036530912105286e-05,7.031029408741796e-08,3504301.9922264013,649747548.9181144
4.666666666666666,axis_ny,0,-128,0,256,128,256,128.0,1.0,axis,0.0,-1.0,0.0,230,229.68047162141266,True,0.4485946711355716,282.31952837858734,0.5572959646782039,0.5565217391304348,1.0,0.0,0.0,0.9986107461800551,45.68394124701162,6.758989661703265,748485.6933910383,1.0000000000000002,2.220446049250313e-16,1.3036530912105286e-05,7.031029408741796e-08,3504301.9922264013,649747548.9181144
4.666666666666666,axis_nz,0,0,-128,256,256,128,128.0,1.0,axis,0.0,0.0,-1.0,230,229.68047162141266,True,0.4485946711355716,282.31952837858734,0.5572959646782039,0.5565217391304348,1.0,0.0,0.0,0.9986107461800551,45.68394124701162,6.758989661703265,748485.6933910383,1.0000000000000002,2.220446049250313e-16,1.3036530912105286e-05,7.031029408741796e-08,3504301.9922264013,649747548.9181144
4.666666666666666,diag_xy_mm,-91,-91,0,165,165,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,-0.7071067811865476,0.0,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xy_mp,-91,91,0,165,347,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,0.7071067811865476,0.0,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xy_pm,91,-91,0,347,165,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,-0.7071067811865476,0.0,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xy_pp,91,91,0,347,347,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,0.7071067811865476,0.0,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xz_mm,-91,0,-91,165,256,165,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,-0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xz_mp,-91,0,91,165,256,347,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xz_pm,91,0,-91,347,256,165,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,-0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xz_pp,91,0,91,347,256,347,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_yz_mm,0,-91,-91,256,165,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,-0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_yz_mp,0,-91,91,256,165,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_yz_pm,0,91,-91,256,347,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,-0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_yz_pp,0,91,91,256,347,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,0.7071067811865476,230,230.30568797075207,True,0.44981579681787515,281.69431202924795,0.5587939894575908,0.5595366703302245,1.0026880237330482,0.001498024779386986,0.002688023733048217,1.0040206744603193,46.25883000374865,6.801384418171689,766138.742522085,1.023585018774466,0.02358501877446595,1.3036282570408331e-05,6.996326154931267e-08,3548467.8821517522,661187442.94309
4.666666666666666,diag_xyz_mmm,-74,-74,-74,182,182,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_mmp,-74,-74,74,182,182,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_mpm,-74,74,-74,182,330,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_mpp,-74,74,74,182,330,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_pmm,74,-74,-74,330,182,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,-0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_pmp,74,-74,74,330,182,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_ppm,74,74,-74,330,330,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,-0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.666666666666666,diag_xyz_ppp,74,74,74,330,330,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,0.5773502691896257,229,229.15047614086794,True,0.4475595237126327,282.8495238591321,0.559334468418493,0.5597020076860129,1.0036578476599345,0.0020385037402891326,0.003657847659934488,1.0043173522873046,46.99042935761918,6.854956554028565,771958.773486968,1.031360759869149,0.03136075986914899,1.3035749811310827e-05,7.163814653937196e-08,3604735.4419802255,655941444.9924871
4.777777777777778,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,230,229.6407131991244,True,0.44851701796703985,282.35928680087557,0.5573924510894963,0.5565217391304348,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,0.9984378834744537,50.260348669794894,7.089453340688187,823465.5526059195,1.0,0.0,1.5013081770463727e-05,8.098560058764973e-08,3347770.2605121057,620608457.615854
4.777777777777778,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,230,229.6407131991244,True,0.44851701796703985,282.35928680087557,0.5573924510894963,0.5565217391304348,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,0.9984378834744537,50.260348669794894,7.089453340688187,823465.5526059195,1.0,0.0,1.5013081770463727e-05,8.098560058764973e-08,3347770.2605121057,620608457.615854
