# producer=CAELIX
# when=2026-02-13T00:14:54
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06A_oscillator_phase_drift_lensing/20260213_001453 --oscillator --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --osc-mass-iters 220512 --osc-mass-inject 2.0 --osc-steps 4000 --osc-burn 800 --osc-warm 400 --osc-sample-every 1 --osc-omega 0.15 --osc-amp 25.0 --osc-r-near 16 --osc-r-far 160 --osc-lens --osc-ray-count 128 --osc-ray-step 0.75 --osc-ray-max 640
# run_id=20260213_001453
# experiment=06A_oscillator_phase_drift_lensing
# artefact=oscillator_phase_drift
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# mass_iters=220512
# mass_inject=2.0
# mass_amp=1.0
# mass_boundary=zero
# mass_sponge_width=0
# mass_sponge_strength=0.0
# axis=x
# r_near=16
# r_far=160
# omega=0.15
# drive_amp=25.0
# steps=4000
# burn=800
# warm=400
# demod_window=256
# series_every=1
# artefact=oscillator_phase_series
t,phi_near_ac,phi_far_ac
1695,2.779566526412964,3.167290449142456
1696,-0.2931063175201416,0.11178664863109589
1697,-3.368072986602783,-2.948019027709961
1698,-6.3750786781311035,-5.941897869110107
1699,-9.246966361999512,-8.802908897399902
1700,-11.921390533447266,-11.466512680053711
1701,-14.340391159057617,-13.872479438781738
1702,-16.446983337402344,-15.966205596923828
1703,-18.190996170043945,-17.701366424560547
1704,-19.53430938720703,-19.04144287109375
1705,-20.449790954589844,-19.954296112060547
1706,-20.918590545654297,-20.41817283630371
1707,-20.926151275634766,-20.423643112182617
1708,-20.47016716003418,-19.970102310180664
1709,-19.564783096313477,-19.06922721862793
1710,-18.230545043945312,-17.74103355407715
1711,-16.496553421020508,-16.014415740966797
1712,-14.401261329650879,-13.928853988647461
1713,-11.990641593933105,-11.529915809631348
1714,-9.322486877441406,-8.872604370117188
1715,-6.454528331756592,-6.017244815826416
1716,-3.4469029903411865,-3.025426149368286
1717,-0.3736395537853241,0.03405359759926796
1718,2.694927930831909,3.0912532806396484
1719,5.695648670196533,6.078708171844482
1720,8.562211990356445,8.928897857666016
1721,11.22701644897461,11.578822135925293
1722,13.62590217590332,13.969215393066406
1723,15.709376335144043,16.045392990112305
1724,17.434091567993164,17.76059913635254
1725,18.756261825561523,19.075525283813477
1726,19.648122787475586,19.961660385131836
1727,20.090179443359375,20.400699615478516
1728,20.06890106201172,20.381637573242188
1729,19.587854385375977,19.90347671508789
1730,18.6588077545166,18.977672576904297
1731,17.30191421508789,17.62588119506836
1732,15.547186851501465,15.87763786315918
1733,13.43166732788086,13.772378921508789
1734,11.004764556884766,11.357585906982422
1735,8.322648048400879,8.687235832214355
1736,5.444924354553223,5.822078704833984
1737,2.436084747314453,2.8259284496307373
1738,-0.6394214034080505,-0.23423945903778076
1739,-3.7115252017974854,-3.2898366451263428
1740,-6.7061767578125,-6.272670269012451
1741,-9.559147834777832,-9.114145278930664
1742,-12.20905876159668,-11.750185012817383
1743,-14.59402084350586,-14.123586654663086
1744,-16.661102294921875,-16.180980682373047
1745,-18.36297035217285,-17.87425422668457
1746,-19.6613712310791,-19.16619873046875
1747,-20.527896881103516,-20.02934455871582
1748,-20.941822052001953,-20.442615509033203
1749,-20.89750862121582,-20.39592170715332
1750,-20.39377212524414,-19.8914737701416
1751,-19.437824249267578,-18.94139289855957
1752,-18.056537628173828,-17.566492080688477
1753,-16.280353546142578,-15.79709243774414
1754,-14.146581649780273,-13.6737060546875
1755,-11.70516300201416,-11.242844581604004
1756,-9.010712623596191,-8.558523178100586
1757,-6.123795509338379,-5.683120250701904
1758,-3.107046365737915,-2.6812667846679688
1759,-0.029518425464630127,0.38123366236686707
1760,3.035848617553711,3.4351489543914795
1761,6.024637222290039,6.41122579574585
1762,8.870244026184082,9.24434757232666
1763,11.506195068359375,11.86916732788086
1764,13.875614166259766,14.22542953491211
1765,15.922783851623535,16.263607025146484
1766,17.60066795349121,17.93690299987793
1767,18.875438690185547,19.206470489501953
1768,19.718774795532227,20.043893814086914
1769,20.110427856445312,20.43059539794922
1770,20.037813186645508,20.360675811767578
1771,19.503192901611328,19.833049774169922
1772,18.525634765625,18.858501434326172
1773,17.124326705932617,17.460681915283203
1774,15.325533866882324,15.669229507446289
1775,13.172298431396484,13.526859283447266
1776,10.71445369720459,11.08195972442627
1777,8.007728576660156,8.386942863464355
1778,5.112311840057373,5.502142429351807
1779,2.091200590133667,2.4913761615753174
1780,-0.9874227046966553,-0.5746626853942871
1781,-4.053003787994385,-3.6260154247283936
1782,-7.034549713134766,-6.597266674041748
1783,-9.868206977844238,-9.42109489440918
1784,-12.493602752685547,-12.03250789642334
1785,-14.845190048217773,-14.372740745544434
1786,-16.870502471923828,-16.390356063842773
1787,-18.53023910522461,-18.039470672607422
1788,-19.782907485961914,-19.282257080078125
1789,-20.599061965942383,-20.093353271484375
1790,-20.963407516479492,-20.45492172241211
1791,-20.86652946472168,-20.357425689697266
1792,-20.310565948486328,-19.803077697753906
1793,-19.307958602905273,-18.80462646484375
1794,-17.88265609741211,-17.383630752563477
1795,-16.065696716308594,-15.571061134338379
1796,-13.89396858215332,-13.409228324890137
1797,-11.421608924865723,-10.945980072021484
1798,-8.706721305847168,-8.235921859741211
1799,-5.803468704223633,-5.343158721923828
1800,-2.775529146194458,-2.3312981128692627
1801,0.304025262594223,0.7346404790878296
1802,3.362964391708374,3.7852365970611572
1803,6.33811092376709,6.751059532165527
1804,9.16525936126709,9.563558578491211
1805,11.775615692138672,12.162091255187988
1806,14.110899925231934,14.489995002746582
1807,16.11945915222168,16.491422653198242
1808,17.75590705871582,18.121246337890625
1809,18.986310958862305,19.343095779418945
1810,19.780166625976562,20.1309871673584
1811,20.117759704589844,20.468935012817383
1812,19.995298385620117,20.346437454223633
1813,19.415184020996094,19.767044067382812
1814,18.38881492614746,18.744604110717773
1815,16.940046310424805,17.29991912841797
1816,15.101308822631836,15.466293334960938
1817,12.913721084594727,13.286118507385254
1818,10.425732612609863,10.808545112609863
1819,7.694067478179932,8.087634086608887
1820,4.782106399536133,5.1845383644104
1821,1.7514909505844116,2.1661040782928467
1822,-1.330975890159607,-0.9006657004356384
1823,-4.390113830566406,-3.9468894004821777
1824,-7.357474327087402,-6.904839992523193
1825,-10.1725435256958,-9.707413673400879
1826,-12.772068977355957,-12.290447235107422
1827,-15.091153144836426,-14.59756088256836
1828,-17.078248977661133,-16.576339721679688
1829,-18.695127487182617,-18.183422088623047
1830,-19.90284538269043,-19.38363265991211
1831,-20.671401977539062,-20.14823341369629
1832,-20.98584747314453,-20.460163116455078
1833,-20.838289260864258,-20.311382293701172
1834,-20.232473373413086,-19.706178665161133
1835,-19.18314552307129,-18.659263610839844
1836,-17.71317481994629,-17.193265914916992
1837,-15.854218482971191,-15.342296600341797
1838,-13.646986961364746,-13.145910263061523
1839,-11.144858360290527,-10.651920318603516
1840,-8.4044771194458,-7.918172836303711
1841,-5.482193470001221,-5.006805896759033
1842,-2.4446840286254883,-1.9835114479064941
1843,0.6361480951309204,1.085023283958435
1844,3.691209077835083,4.1298346519470215
1845,6.654409408569336,7.082385063171387
1846,9.461285591125488,9.87763500213623
1847,12.046097755432129,12.450803756713867
1848,14.348115921020508,14.742939949035645
1849,16.317577362060547,16.70427703857422
1850,17.912822723388672,18.290935516357422
1851,19.097558975219727,19.465970993041992
1852,19.8415584564209,20.204195022583008
1853,20.12838363647461,20.491121292114258
1854,19.95567512512207,20.317598342895508
1855,19.326108932495117,19.685773849487305
1856,18.250463485717773,18.611888885498047
1857,16.754369735717773,17.121013641357422
1858,14.873884201049805,15.24683952331543
1859,12.649230003356934,13.030096054077148
1860,10.12883472442627,10.519838333129883
1861,7.372527122497559,7.7726640701293945
1862,4.442250728607178,4.849571704864502
1863,1.399766445159912,1.818540334701538
1864,-1.6856554746627808,-1.2521030902862549
1865,-4.7402520179748535,-4.2962565422058105
1866,-7.696684837341309,-7.2441020011901855
1867,-10.49349308013916,-10.028045654296875
1868,-13.066102981567383,-12.5868501663208
1869,-15.352261543273926,-14.864163398742676
1870,-17.30303382873535,-16.807998657226562
1871,-18.877700805664062,-18.37238121032715
1872,-20.038074493408203,-19.52440071105957
1873,-20.756715774536133,-20.24030876159668
1874,-21.020057678222656,-20.501567840576172
1875,-20.82186508178711,-20.302671432495117
1876,-20.165307998657227,-19.64832305908203
1877,-19.065401077270508,-18.55155372619629
1878,-17.54720687866211,-17.038013458251953
1879,-15.645858764648438,-15.14218521118164
1880,-13.402689933776855,-12.907267570495605
1881,-10.86762809753418,-10.383172988891602
1882,-8.09964370727539,-7.624297142028809
1883,-5.159779071807861,-4.69472074508667
1884,-2.11344051361084,-1.6614201068878174
1885,0.9698201417922974,1.409293293952942
1886,4.020573616027832,4.4472479820251465
1887,6.970637321472168,7.384942054748535
1888,9.755233764648438,10.1574068069458
1889,12.311518669128418,12.701078414916992
1890,14.579510688781738,14.959755897521973
1891,16.508981704711914,16.88313865661621
1892,18.059900283813477,18.427227020263672
1893,19.196086883544922,19.55673599243164
1894,19.88927459716797,20.247234344482422
1895,20.125804901123047,20.484176635742188
1896,19.901107788085938,20.260009765625
1897,19.21938133239746,19.58057403564453
1898,18.09596061706543,18.46179962158203
1899,16.555973052978516,16.92673110961914
1900,14.635095596313477,15.01210880279541
1901,12.375163078308105,12.76095962524414
1902,9.825793266296387,10.222867965698242
1903,7.047056198120117,7.45647668838501
1904,4.1009931564331055,4.520933151245117
1905,1.0511817932128906,1.4820873737335205
1906,-2.032705783843994,-1.5881922245025635
1907,-5.080151557922363,-4.623408317565918
1908,-8.024026870727539,-7.556613445281982
1909,-10.79833698272705,-10.319244384765625
1910,-13.339964866638184,-12.85109806060791
1911,-15.591689109802246,-15.096019744873047
1912,-17.503173828125,-16.999780654907227
1913,-19.03264808654785,-18.520353317260742
1914,-20.144031524658203,-19.625707626342773
1915,-20.811054229736328,-20.29136848449707
1916,-21.022083282470703,-20.50303077697754
1917,-20.7718505859375,-20.253076553344727
1918,-20.06386375427246,-19.546993255615234
1919,-18.915294647216797,-18.403705596923828
1920,-17.35195541381836,-16.847257614135742
1921,-15.410080909729004,-14.912235260009766
1922,-13.133292198181152,-12.643552780151367
1923,-10.570337295532227,-10.089924812316895
1924,-7.780274391174316,-7.308115482330322
1925,-4.8263139724731445,-4.364419460296631
1926,-1.7735042572021484,-1.3247456550598145
1927,1.308144211769104,1.7460318803787231
1928,4.350042343139648,4.777340888977051
1929,7.285556316375732,7.700615882873535
1930,10.04784870147705,10.451553344726562
1931,12.57405948638916,12.966975212097168
1932,14.807016372680664,15.19121265411377
1933,16.697237014770508,17.074790954589844
1934,18.20376968383789,18.574424743652344
1935,19.29155921936035,19.656404495239258
1936,19.934677124023438,20.29640769958496
1937,20.11985206604004,20.480981826782227
1938,19.84283447265625,20.205120086669922
1939,19.109342575073242,19.47539520263672
1940,17.93706703186035,18.309457778930664
1941,16.351364135742188,16.73058319091797
1942,14.387621879577637,14.775236129760742
1943,12.09163761138916,12.49009895324707
1944,9.513696670532227,9.924092292785645
1945,6.711604118347168,7.1338210105896
1946,3.749741315841675,4.183037757873535
1947,0.6938989162445068,1.138238787651062
1948,-2.387342929840088,-1.9315766096115112
1949,-5.425236225128174,-4.9568562507629395
1950,-8.352407455444336,-7.871621608734131
1951,-11.101767539978027,-10.610937118530273
1952,-13.61153793334961,-13.110430717468262
1953,-15.82613754272461,-15.314924240112305
1954,-17.695356369018555,-17.175554275512695
1955,-19.178415298461914,-18.650474548339844
1956,-20.24117660522461,-19.70844841003418
1957,-20.857410430908203,-20.322542190551758
1958,-21.015396118164062,-20.479108810424805
1959,-20.71233558654785,-20.176700592041016
1960,-19.954057693481445,-19.42011070251465
1961,-18.757545471191406,-18.2288818359375
1962,-17.148597717285156,-16.629024505615234
1963,-15.165297508239746,-14.654328346252441
1964,-12.852632522583008,-12.350613594055176
1965,-10.260788917541504,-9.769025802612305
1966,-7.449095249176025,-6.9698309898376465
1967,-4.480136871337891,-4.01411247253418
1968,-1.4208693504333496,-0.9658063054084778
1969,1.659067988395691,2.1035549640655518
1970,4.691701412200928,5.126654148101807
1971,7.609090328216553,8.034531593322754
1972,10.34622573852539,10.760124206542969
1973,12.841083526611328,13.244524955749512
1974,15.036731719970703,15.43144416809082
1975,16.8843994140625,17.272552490234375
1976,18.34351348876953,18.726154327392578
1977,19.381980895996094,19.75831413269043
1978,19.974220275878906,20.346473693847656
1979,20.105985641479492,20.477609634399414
1980,19.77596664428711,20.14935874938965
1981,18.99273109436035,19.368040084838867
1982,17.773775100708008,18.15157127380371
1983,16.143733978271484,16.527393341064453
1984,14.140228271484375,14.530726432800293
1985,11.810644149780273,12.208748817443848
1986,9.205512046813965,9.61367416381836
1987,6.38335657119751,6.801793575286865
1988,3.4078407287597656,3.836270570755005
1989,0.34523072838783264,0.7845751643180847
1990,-2.7353081703186035,-2.2846322059631348
1991,-5.764440059661865,-5.303477764129639
1992,-8.673690795898438,-8.201847076416016
1993,-11.399271965026855,-10.913917541503906
1994,-13.880154609680176,-13.381929397583008
1995,-16.057764053344727,-15.549690246582031
1996,-17.884227752685547,-17.367082595825195
1997,-19.320968627929688,-18.795095443725586
1998,-20.33441734313965,-19.801979064941406
1999,-20.900089263916016,-20.36314582824707
2000,-21.005769729614258,-20.467430114746094
2001,-20.65036964416504,-20.114246368408203
2002,-19.84203338623047,-19.30881118774414
2003,-18.598285675048828,-18.068035125732422
2004,-16.947181701660156,-16.421323776245117
2005,-14.925649642944336,-14.407483100891113
2006,-12.57865047454834,-12.070588111877441
2007,-9.959900856018066,-9.460861206054688
2008,-7.128633499145508,-6.6384501457214355
2009,-4.147170066833496,-3.6663661003112793
2010,-1.0815069675445557,-0.6114211082458496
2011,1.9987939596176147,2.456451177597046
2012,5.02294921875,5.469283580780029
2013,7.923684597015381,8.357949256896973
2014,10.637262344360352,11.058834075927734
2015,13.102121353149414,13.511736869812012
2016,15.261768341064453,15.658730506896973
2017,17.067516326904297,17.45536994934082
2018,18.480300903320312,18.8619327545166
2019,19.468521118164062,19.842741012573242
2020,20.00852394104004,20.377437591552734
2021,20.088930130004883,20.456146240234375
2022,19.70844078063965,20.075706481933594
2023,18.875219345092773,19.242359161376953
2024,17.608129501342773,17.976520538330078
2025,15.935805320739746,16.30838394165039
2026,13.895892143249512,14.272394180297852
2027,11.532427787780762,11.916109085083008
2028,8.899023056030273,9.294082641601562
2029,6.057839393615723,6.460953712463379
2030,3.070991039276123,3.4824113845825195
2031,0.002810955047607422,0.4276718199253082
2032,-3.076730251312256,-2.6383261680603027
2033,-6.095457553863525,-5.645669460296631
2034,-8.985296249389648,-8.524293899536133
2035,-11.68478012084961,-11.211786270141602
2036,-14.133125305175781,-13.649293899536133
2037,-16.273271560668945,-15.78089714050293
2038,-18.05764389038086,-17.558191299438477
2039,-19.446395874023438,-18.9414119720459
2040,-20.40834617614746,-19.898958206176758
2041,-20.922130584716797,-20.409982681274414
2042,-20.976945877075195,-20.463747024536133
2043,-20.57020378112793,-20.057836532592773
2044,-19.709274291992188,-19.20119857788086
2045,-18.41608238220215,-17.913501739501953
2046,-16.720216751098633,-16.222917556762695
2047,-14.65780258178711,-14.168780326843262
2048,-12.275031089782715,-11.798490524291992
2049,-9.626700401306152,-9.162062644958496
2050,-6.773066997528076,-6.3183088302612305
2051,-3.775893449783325,-3.334716320037842
2052,-0.7032801508903503,-0.27739417552948
2053,2.3740386962890625,2.7863645553588867
2054,5.389313697814941,5.786623001098633
2055,8.274212837219238,8.655957221984863
2056,10.962850570678711,11.330233573913574
2057,13.395009994506836,13.750283241271973
2058,15.51642894744873,15.860560417175293
2059,17.28058433532715,17.612632751464844
2060,18.645713806152344,18.96978187561035
2061,19.58084487915039,19.9008731842041
2062,20.06709098815918,20.383020401000977
2063,20.093435287475586,20.407079696655273
2064,19.658937454223633,19.973419189453125
2065,18.77267074584961,19.09112548828125
2066,17.45557975769043,17.77989959716797
2067,15.738429069519043,16.069032669067383
2068,13.65792465209961,13.996247291564941
2069,11.260808944702148,11.608959197998047
2070,8.60254192352295,8.961983680725098
2071,5.741707801818848,6.113187313079834
2072,2.741643190383911,3.1263020038604736
2073,-0.3288007974624634,0.07023338228464127
2074,-3.4002721309661865,-2.987142562866211
2075,-6.40466833114624,-5.977415561676025
2076,-9.27475357055664,-8.831964492797852
2077,-11.94484806060791,-11.488242149353027
2078,-14.354588508605957,-13.88768482208252
2079,-16.452730178833008,-15.974542617797852
2080,-18.19209861755371,-17.701662063598633
2081,-19.53082275390625,-19.031145095825195
2082,-20.43934440612793,-19.934223175048828
2083,-20.898862838745117,-20.390762329101562
2084,-20.899803161621094,-20.389066696166992
2085,-20.44036102294922,-19.92931365966797
2086,-19.529170989990234,-19.02143669128418
2087,-18.188203811645508,-17.684682846069336
2088,-16.448078155517578,-15.950807571411133
2089,-14.347887992858887,-13.859525680541992
2090,-11.935328483581543,-11.45598030090332
2091,-9.26380729675293,-8.794554710388184
2092,-6.392405986785889,-5.9363017082214355
2093,-3.3862619400024414,-2.9442334175109863
2094,-0.3143014907836914,0.11448641866445541
2095,2.7550747394561768,3.170889139175415
2096,5.754670143127441,6.157838344573975
2097,8.617474555969238,9.007914543151855
2098,11.277961730957031,11.656002044677734
2099,13.676494598388672,14.041872024536133
2100,15.759657859802246,16.111888885498047
2101,17.478607177734375,17.820079803466797
2102,18.79581069946289,19.1272029876709
2103,19.683279037475586,20.00461196899414
2104,20.11911964416504,20.433439254760742
2105,20.09296417236328,20.402938842773438
2106,19.605445861816406,19.913658142089844
2107,18.66922378540039,18.977622985839844
2108,17.305784225463867,17.616769790649414
2109,15.543695449829102,15.860289573669434
2110,13.424063682556152,13.747604370117188
2111,10.994187355041504,11.326967239379883
2112,8.307838439941406,8.650628089904785
2113,5.427263259887695,5.7807512283325195
2114,2.416740894317627,2.7834599018096924
2115,-0.6563576459884644,-0.2774171531200409
2116,-3.7243800163269043,-3.3325202465057373
2117,-6.718786716461182,-6.3111138343811035
2118,-9.5700044631958,-9.147246360778809
2119,-12.215914726257324,-11.778684616088867
2120,-14.598570823669434,-14.146974563598633
2121,-16.663211822509766,-16.197298049926758
2122,-18.36294174194336,-17.882888793945312
2123,-19.658977508544922,-19.166812896728516
2124,-20.522701263427734,-20.019697189331055
2125,-20.93372344970703,-20.42364501953125
2126,-20.88161277770996,-20.37055015563965
2127,-20.369272232055664,-19.858247756958008
2128,-19.40797996520996,-18.898290634155273
2129,-18.018009185791016,-17.514785766601562
2130,-16.232341766357422,-15.738151550292969
2131,-14.092862129211426,-13.607973098754883
2132,-11.647249221801758,-11.171000480651855
2133,-8.949790954589844,-8.481905937194824
2134,-6.060586452484131,-5.603029727935791
2135,-3.044612407684326,-2.599191904067993
2136,0.030303090810775757,0.4622334837913513
2137,3.0959012508392334,3.514521837234497
2138,6.083442687988281,6.48961877822876
2139,8.927087783813477,9.31886100769043
2140,11.563366889953613,11.938570976257324
2141,13.930818557739258,14.288619995117188
2142,15.976618766784668,16.318241119384766
2143,17.65471839904785,17.982540130615234
2144,18.927059173583984,19.241561889648438
2145,19.766218185424805,20.06988525390625
2146,20.151514053344727,20.44871711730957
2147,20.073684692382812,20.367605209350586
2148,19.535114288330078,19.828384399414062
2149,18.54866600036621,18.84308433532715
2150,17.138214111328125,17.436847686767578
2151,15.334251403808594,15.63833999633789
2152,13.177671432495117,13.48614501953125
2153,10.717180252075195,11.032550811767578
2154,8.00634479522705,8.330805778503418
2155,5.107626914978027,5.44173526763916
2156,2.086015462875366,2.430647373199463
2157,-0.9923409223556519,-0.6373149156570435
2158,-4.058815956115723,-3.691823959350586
2159,-7.045001983642578,-6.662441730499268
2160,-9.882495880126953,-9.480997085571289
2161,-12.506593704223633,-12.086856842041016
2162,-14.8580322265625,-14.423761367797852
2163,-16.884105682373047,-16.435447692871094
2164,-18.540874481201172,-18.077077865600586
2165,-19.79039192199707,-19.314855575561523
2166,-20.602182388305664,-20.121145248413086
2167,-20.958871841430664,-20.474864959716797
2168,-20.854679107666016,-20.366626739501953
2169,-20.29231834411621,-19.80270004272461
2170,-19.284467697143555,-18.7963924407959
2171,-17.85242462158203,-17.367795944213867
2172,-16.027315139770508,-15.547050476074219
2173,-13.851268768310547,-13.376115798950195
2174,-11.373754501342773,-10.908326148986816
2175,-8.651122093200684,-8.19714641571045
2176,-5.742417812347412,-5.2995285987854
2177,-2.711191415786743,-2.2827420234680176
2178,0.3716341555118561,0.7826544642448425
2179,3.4360861778259277,3.828817367553711
2180,6.413471221923828,6.791086673736572
2181,9.237821578979492,9.602202415466309
2182,11.846954345703125,12.19601821899414
2183,14.18044662475586,14.515814781188965
2184,16.186077117919922,16.51157569885254
2185,17.818605422973633,18.136709213256836
2186,19.041614532470703,19.351469039916992
2187,19.830175399780273,20.130290985107422
2188,20.165185928344727,20.458696365356445
2189,20.037425994873047,20.327953338623047
2190,19.449935913085938,19.738611221313477
2191,18.41693878173828,18.703847885131836
2192,16.96239471435547,17.250362396240234
2193,15.117093086242676,15.410656929016113
2194,12.922386169433594,13.223544120788574
2195,10.42833137512207,10.739959716796875
2196,7.690446376800537,8.015539169311523
2197,4.771739959716797,5.111457824707031
2198,1.738629698753357,2.0939595699310303
2199,-1.3428372144699097,-0.9713794589042664
2200,-4.403992176055908,-4.01638126373291
2201,-7.374487400054932,-6.971952438354492
2202,-10.187889099121094,-9.77084732055664
2203,-12.782183647155762,-12.350515365600586
2204,-15.099146842956543,-14.654105186462402
2205,-17.08588218688965,-16.627897262573242
2206,-18.698274612426758,-18.227663040161133
2207,-19.900657653808594,-19.419178009033203
2208,-20.663175582885742,-20.17365837097168
2209,-20.969491958618164,-20.473485946655273
2210,-20.815298080444336,-20.314756393432617
2211,-20.202259063720703,-19.70135498046875
2212,-19.1444149017334,-18.645132064819336
2213,-17.666337966918945,-17.170515060424805
2214,-15.800966262817383,-15.311298370361328
2215,-13.589471817016602,-13.107766151428223
2216,-11.080866813659668,-10.608809471130371
2217,-8.333882331848145,-7.87213134765625
2218,-5.408910751342773,-4.960275173187256
2219,-2.369964122772217,-1.9363751411437988
2220,0.7129353284835815,1.1319682598114014
2221,3.7713000774383545,4.1733245849609375
2222,6.7354044914245605,7.119776248931885
2223,9.537524223327637,9.906903266906738
2224,12.116061210632324,12.473478317260742
2225,14.414413452148438,14.761388778686523
2226,16.382055282592773,16.717092514038086
2227,17.972305297851562,18.296279907226562
2228,19.14824676513672,19.46421241760254
2229,19.885334014892578,20.195085525512695
2230,20.167810440063477,20.471527099609375
2231,19.989912033081055,20.286521911621094
2232,19.353282928466797,19.645645141601562
2233,18.269948959350586,18.564985275268555
2234,16.76656150817871,17.068653106689453
2235,14.879873275756836,15.188424110412598
2236,12.652148246765137,12.967784881591797
2237,10.13055419921875,10.458179473876953
2238,7.370600700378418,7.712740898132324
2239,4.435300350189209,4.791463375091553
2240,1.3912692070007324,1.761501431465149
2241,-1.692617416381836,-1.3067923784255981
2242,-4.747618198394775,-4.344948768615723
2243,-7.707250118255615,-7.28757905960083
2244,-10.505617141723633,-10.065713882446289
2245,-13.076057434082031,-12.61499309539795
2246,-15.358898162841797,-14.881013870239258
2247,-17.3060359954834,-16.813518524169922
2248,-18.875930786132812,-18.36997413635254
2249,-20.032026290893555,-19.514713287353516
2250,-20.745771408081055,-20.22015953063965
2251,-21.00221824645996,-20.471214294433594
2252,-20.797271728515625,-20.262170791625977
2253,-20.13428497314453,-19.598398208618164
2254,-19.02907943725586,-18.494550704956055
2255,-17.50582504272461,-16.97330093383789
2256,-15.59689998626709,-15.069781303405762
2257,-13.346773147583008,-12.827991485595703
2258,-10.808073043823242,-10.298851013183594
2259,-8.038595199584961,-7.540203094482422
2260,-5.097613334655762,-4.612264633178711
2261,-2.0513412952423096,-1.579423427581787
2262,1.0286246538162231,1.4876370429992676
2263,4.075991153717041,4.519411087036133
2264,7.023241996765137,7.450688362121582
2265,9.802553176879883,10.216560363769531
2266,12.352608680725098,12.753618240356445
2267,14.616991996765137,15.003290176391602
2268,16.544103622436523,16.915225982666016
2269,18.088111877441406,18.44752311706543
2270,19.216445922851562,19.565332412719727
2271,19.905763626098633,20.243967056274414
2272,20.136451721191406,20.467458724975586
2273,19.90401268005371,20.22985076904297
2274,19.21652603149414,19.538219451904297
2275,18.087799072265625,18.4083309173584
2276,16.54164695739746,16.8656005859375
2277,14.614191055297852,14.94542407989502
2278,12.3504056930542,12.690131187438965
2279,9.798694610595703,10.148536682128906
2280,7.015917778015137,7.377572059631348
2281,4.067654132843018,4.4419074058532715
2282,1.018687129020691,1.4065245389938354
2283,-2.064427614212036,-1.661470651626587
2284,-5.110499382019043,-4.6915507316589355
2285,-8.050511360168457,-7.616572856903076
2286,-10.820923805236816,-10.370817184448242
2287,-13.360814094543457,-12.891646385192871
2288,-15.61119556427002,-15.122559547424316
2289,-17.519916534423828,-17.014867782592773
2290,-19.044675827026367,-18.526887893676758
2291,-20.15163230895996,-19.620479583740234
2292,-20.81615447998047,-20.271732330322266
2293,-21.023231506347656,-20.470054626464844
2294,-20.766416549682617,-20.209487915039062
2295,-20.05171012878418,-19.49414825439453
2296,-18.897722244262695,-18.339879989624023
2297,-17.3316650390625,-16.775163650512695
2298,-15.388519287109375,-14.835505485534668
2299,-13.109416961669922,-12.561380386352539
2300,-10.544039726257324,-10.004843711853027
2301,-7.751646518707275,-7.223485946655273
2302,-4.797077178955078,-4.280033111572266
2303,-1.7459754943847656,-1.2410355806350708
2304,1.3380130529403687,1.8276690244674683
2305,4.385788440704346,4.85547399520874
2306,7.323888301849365,7.772664546966553
2307,10.08527660369873,10.514881134033203
2308,12.609736442565918,13.021162986755371
2309,14.841872215270996,15.236078262329102
2310,16.730913162231445,17.108875274658203
2311,18.233793258666992,18.597476959228516
2312,19.315908432006836,19.669267654418945
2313,19.951618194580078,20.298471450805664
2314,20.13024139404297,20.471256256103516
2315,19.85091209411621,20.185495376586914
2316,19.117055892944336,19.447072982788086
2317,17.941804885864258,18.2712345123291
2318,16.353229522705078,16.685026168823242
2319,14.390022277832031,14.725530624389648
2320,12.093724250793457,12.434858322143555
2321,9.514004707336426,9.863043785095215
2322,6.710077285766602,7.070328712463379
2323,3.7446696758270264,4.120425701141357
2324,0.6841447353363037,1.0784387588500977
2325,-2.4011590480804443,-1.9882936477661133
2326,-5.4399847984313965,-5.010786533355713
2327,-8.366909980773926,-7.92008638381958
2328,-11.117613792419434,-10.651297569274902
2329,-13.626541137695312,-13.143348693847656
2330,-15.83796215057373,-15.340436935424805
2331,-17.70466423034668,-17.193790435791016
2332,-19.1845703125,-18.660079956054688
2333,-20.242895126342773,-19.705463409423828
2334,-20.856840133666992,-20.307863235473633
2335,-21.014423370361328,-20.455453872680664
2336,-20.70819091796875,-20.14398765563965
2337,-19.94546127319336,-19.37854766845703
2338,-18.746978759765625,-18.178668975830078
2339,-17.137170791625977,-16.571487426757812
2340,-15.150261878967285,-14.591449737548828
2341,-12.832450866699219,-12.283288955688477
2342,-10.238497734069824,-9.697035789489746
2343,-7.424340724945068,-6.892068386077881
2344,-4.4514875411987305,-3.933154582977295
2345,-1.3908805847167969,-0.8867251873016357
2346,1.6904982328414917,2.177666425704956
2347,4.725825786590576,5.1947021484375
2348,7.644787311553955,8.09686279296875
2349,10.381355285644531,10.815739631652832
2350,12.875749588012695,13.293373107910156
2351,15.073193550109863,15.474509239196777
2352,16.92047882080078,17.30685806274414
2353,18.376163482666016,18.7491512298584
2354,19.41178321838379,19.77036476135254
2355,20.001859664916992,20.34816551208496
2356,20.131210327148438,20.468475341796875
