# producer=CAELIX
# when=2026-02-13T00:14:54
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06A_oscillator_phase_drift_lensing/20260213_001453 --oscillator --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --osc-mass-iters 220512 --osc-mass-inject 2.0 --osc-steps 4000 --osc-burn 800 --osc-warm 400 --osc-sample-every 1 --osc-omega 0.15 --osc-amp 25.0 --osc-r-near 16 --osc-r-far 160 --osc-lens --osc-ray-count 128 --osc-ray-step 0.75 --osc-ray-max 640
# run_id=20260213_001453
# experiment=06A_oscillator_phase_drift_lensing
# artefact=oscillator_lensing
# n=512
# alpha=0.005
# ray_count=128
# ray_span=80.0
# march_steps=640
# ds=0.75
# x0=-200.0
# y0=0.0
# theta0=0.0
ray_i,step,x,y,theta,phi,n
21.0,380.0,85.74995063152477,-53.43374812180113,0.0012115055151901018,0.022581347968786067,1.000112906739844
21.0,400.0,100.74993942672887,-53.41541407949882,0.0012306027049575165,0.015950928639000415,1.000079754643195
21.0,420.0,115.7499279436106,-53.39685361636924,0.001242607571067658,0.01110281645803136,1.0000555140822902
21.0,440.0,130.74991628340803,-53.378150544376865,0.0012501801535879716,0.0076152704060163875,1.00003807635203
21.0,460.0,145.74990451075143,-53.3593574833443,0.0012549576150393438,0.0051434413245796,1.000025717206623
21.0,480.0,160.7498926669645,-53.3405077272574,0.001257961308305176,0.0034172025710249004,1.0000170860128552
21.0,500.0,175.74988077848082,-53.32162243386588,0.0012598368845363015,0.002229329505968247,1.0000111466475299
21.0,520.0,190.74986886218187,-53.30271505966746,0.0012609951934852424,0.0014230658187803402,1.000007115329094
21.0,540.0,205.74985692882166,-53.2837941544357,0.0012616980480088724,0.0008809038912721136,1.0000044045194563
21.0,560.0,220.74984498524725,-53.26486515328651,0.0012621105119967947,0.0005149929195832314,1.000002574964598
21.0,580.0,235.74983303586743,-53.2459315521036,0.0012623335018897566,0.0002589802833102476,1.0000012949014165
21.0,600.0,250.74982108364713,-53.22699570072143,0.0012624236057612417,6.088472901340713e-05,1.000000304423645
21.0,620.0,265.7498091307052,-53.20805927750229,0.0012624289929853588,0.0,1.0
21.0,640.0,279.9997977754027,-53.19006966913065,0.0012624289929853588,0.0,1.0
22.0,0.0,-199.25,-52.283464542995375,3.191165859361863e-08,0.0010484537810057871,1.000005242268905
22.0,20.0,-184.25000000000188,-52.28345796027108,8.736502866054951e-07,0.0016727802499481963,1.0000083639012498
22.0,40.0,-169.25000000002092,-52.28343484179078,2.250331303169984e-06,0.002600541927423842,1.0000130027096372
22.0,60.0,-154.25000000010715,-52.28338490683714,4.470541401375793e-06,0.003963202267720718,1.0000198160113387
22.0,80.0,-139.25000000040313,-52.28329195656815,8.019268800529978e-06,0.005936367988016684,1.0000296818399401
22.0,100.0,-124.25000000129265,-52.28313047005889,1.3662326974691247e-05,0.008752305359226551,1.000043761526796
22.0,120.0,-109.25000000377986,-52.2828601286742,2.2621903900155282e-05,0.012714181683913675,1.0000635709084196
22.0,140.0,-94.25000001046061,-52.28241679462121,3.687834102726308e-05,0.018208723536279458,1.0000910436176813
22.0,160.0,-79.25000002804299,-52.28169738844011,5.969114135232261e-05,0.02570548926228711,1.0001285274463114
22.0,180.0,-64.25000007398816,-52.2805343930213,9.646268611081759e-05,0.03570221282326995,1.0001785110641164
22.0,200.0,-49.25000019405067,-52.278654413768805,0.00015595283899019972,0.04850487704487742,1.0002425243852244
22.0,220.0,-34.25000050666844,-52.275620258659444,0.00025098265306415654,0.06359311944148682,1.0003179655972074
22.0,240.0,-19.250001297826543,-52.27078909235655,0.0003947748940475943,0.07835494974663408,1.0003917747487332
22.0,260.0,-4.250003137537078,-52.263407010413914,0.0005861418374433449,0.08731038923459733,1.000436551946173
22.0,280.0,10.74999321042742,-52.25297818032888,0.0007924197860507488,0.08540125412521597,1.000427006270626
22.0,300.0,25.749987271552584,-52.23965166042967,0.0009677618112991337,0.07382489420501885,1.000369124471025
22.0,320.0,40.749979193988,-52.22409389244146,0.0010919620096504032,0.05848052679223277,1.0002924026339612
22.0,340.0,55.74996949470062,-52.207039205546494,0.0011718147594374554,0.04398947557494903,1.0002199473778748
22.0,360.0,70.74995869630254,-52.18904178636066,0.0012214048579221746,0.03211232153811642,1.0001605616076905
22.0,380.0,85.74994718756574,-52.17046102019415,0.0012520691254402977,0.022988314709178354,1.000114941573546
22.0,400.0,100.74993522684355,-52.15151861007382,0.0012711450906832354,0.01620562887186124,1.0000810281443593
22.0,420.0,115.74992297944362,-52.13235042680603,0.001283095867253019,0.011263102834263697,1.0000563155141713
22.0,440.0,130.7499105502382,-52.11304045591001,0.0012906158717987247,0.007716354855342177,1.0000385817742767
22.0,460.0,145.74989800585274,-52.09364120334632,0.0012953515964428148,0.0052071023956570105,1.0000260355119783
22.0,480.0,160.7498853887376,-52.074185789380635,0.0012983250608492602,0.0034570949950584375,1.0000172854749754
22.0,500.0,175.7498727259793,-52.05469521406468,0.0013001798348270888,0.0022541100028839415,1.0000112705500144
22.0,520.0,190.74986003484526,-52.03518281193874,0.0013013243903586226,0.0014382508243459436,1.0000071912541217
22.0,540.0,205.74984732631827,-52.01565704331432,0.0013020184903117396,0.0008899948406355362,1.0000044499742031
22.0,560.0,220.7498346073843,-51.99612328134711,0.0013024256488925793,0.0005201706565469232,1.0000026008532827
22.0,580.0,235.74982188253716,-51.97658497919733,0.0013026457081742081,0.0002615373198599291,1.0000013076865992
22.0,600.0,250.7498091547974,-51.95704445638222,0.0013027346424665026,6.148087733790786e-05,1.0000003074043866
22.0,620.0,265.74979642632263,-51.937503368875525,0.0013027399751063063,0.0,1.0
22.0,640.0,279.99978433426384,-51.91893932948099,0.0013027399751063063,0.0,1.0
23.0,0.0,-199.25,-51.023622023630026,3.148542094903571e-08,0.0010591125295416812,1.0000052955626477
23.0,20.0,-184.25000000000185,-51.02361552791771,8.621964165005507e-07,0.0016904162122737885,1.0000084520810613
23.0,40.0,-169.25000000002038,-51.023592706819244,2.2217828996578384e-06,0.002629188075455159,1.0000131459403774
23.0,60.0,-154.25000000010448,-51.02354339028881,4.4162770620980944e-06,0.004009210937159475,1.0000200460546858
23.0,80.0,-139.2500000003936,-51.023451530521555,7.92783008122837e-06,0.006009741376129615,1.0000300487068807
23.0,100.0,-124.25000000126397,-51.02329179928353,1.351997577262786e-05,0.008868919991744096,1.0000443445999587
23.0,120.0,-109.25000000370349,-51.023024077439175,2.2416665283338253e-05,0.012899593165900027,1.0000644979658295
23.0,140.0,-94.25000001027769,-51.022584323035915,3.661215000708456e-05,0.018504753355468747,1.0000925237667773
23.0,160.0,-79.25000002765958,-51.02186910469345,5.9415753724127565e-05,0.026181658320798867,1.000130908291604
23.0,180.0,-64.2500000733773,-51.02070916259078,9.637584417259963e-05,0.03647414917455455,1.0001823707458728
23.0,200.0,-49.250000193959806,-51.018825514296,0.00015664211085106644,0.04975706167754001,1.0002487853083877
23.0,220.0,-34.25000051204057,-51.01576584441315,0.00025394499796184097,0.0655753269368215,1.0003278766346841
23.0,240.0,-19.25000133069406,-51.0108531079876,0.00040307343714849974,0.0812460897609119,1.0004062304488046
23.0,260.0,-4.250003269205962,-51.00327753897113,0.0006037581446718487,0.09085750397828209,1.0004542875198914
23.0,280.0,10.74999282838803,-50.992498589297156,0.0008207857841906577,0.08880220762433141,1.0004440110381216
23.0,300.0,25.749986441927547,-50.97867934211959,0.0010040086176787263,0.07641618591833652,1.0003820809295916
23.0,320.0,40.749977751932306,-50.96254246094179,0.0011321835143131061,0.06019529870633951,1.0003009764935318
23.0,340.0,55.74996733762276,-50.94487020783993,0.001213589879517034,0.04505933524636507,1.0002252966762317
23.0,360.0,70.74995576857344,-50.92624158000561,0.0012636618490653299,0.03277089422424226,1.000163854471121
23.0,380.0,85.74994346007276,-50.90702602173755,0.001294411439194975,0.023395467372189668,1.000116977336861
23.0,400.0,100.74993068415108,-50.88744871602239,0.0013134481672605067,0.01645942403022682,1.000082297120151
23.0,420.0,115.7499176131306,-50.86764649706018,0.0013253336803770541,0.011422325797499624,1.0000571116289876
23.0,440.0,130.74990435557527,-50.84770344124297,0.0013327944204211387,0.007816547738086065,1.0000390827386905
23.0,460.0,145.74989098011997,-50.82767188917239,0.0013374843387313293,0.005270089256563679,1.0000263504462827
23.0,480.0,160.74987753034515,-50.80758475630353,0.0013404251901838206,0.003496511305188038,1.000017482556526
23.0,500.0,175.74986403398776,-50.78746286570777,0.0013422577605592114,0.002278567586501795,1.0000113928379326
23.0,520.0,190.74985050869793,-50.76731941794657,0.0013433877379905596,0.0014532249137217477,1.0000072661245687
23.0,540.0,205.74983696568734,-50.74716277818203,0.0013440725697013319,0.0008989520956618139,1.0000044947604783
23.0,560.0,220.74982341207925,-50.72699825349093,0.0013444741208970996,0.0005252699534651139,1.0000026263497672
23.0,580.0,235.74980985245196,-50.70682925168467,0.0013446911032442591,0.00026405555468589115,1.0000013202777733
23.0,600.0,250.7497962898804,-50.686658060222726,0.001344778808975653,6.20679887902319e-05,1.000000310339944
23.0,620.0,265.74978272656017,-50.6664863115798,0.0013447840839533596,0.0,1.0
23.0,640.0,279.999769841398,-50.64732314415929,0.0013447840839533596,0.0,1.0
24.0,0.0,-199.25,-49.76377950428355,3.103399036343442e-08,0.0010696084597917994,1.000005348042299
24.0,20.0,-184.2500000000018,-49.7637731004742,8.500837827909705e-07,0.0017077923502126606,1.000008538961751
24.0,40.0,-169.25000000001984,-49.76375059451303,2.19150437067385e-06,0.002657435760795303,1.000013287178804
24.0,60.0,-154.25000000010178,-49.7637019353586,4.358441773469741e-06,0.0040546276294281085,1.0000202731381471
24.0,80.0,-139.2500000003836,-49.76361124236578,7.829687840691203e-06,0.006082270767775342,1.000030411353839
24.0,100.0,-124.25000000123353,-49.763453403907306,1.3365814353784468e-05,0.00898440646570285,1.0000449220323284
24.0,120.0,-109.25000000362138,-49.763188542367715,2.2190820117239544e-05,0.013083673802405334,1.000065418369012
24.0,140.0,-94.25000001007768,-49.76275278289276,3.631064549122778e-05,0.018799692230893686,1.0000939984611545
24.0,160.0,-79.2500000272261,-49.76204245885262,5.908070860198342e-05,0.026658436021883933,1.0001332921801094
24.0,180.0,-64.25000007262508,-49.76088674053085,9.61923076345402e-05,0.037252583558730054,1.0001862629177936
24.0,200.0,-49.25000019349906,-49.759001226096075,0.00015719124587427503,0.0510327215903557,1.0002551636079517
24.0,220.0,-34.250000516644576,-49.755918227136846,0.0002567738250118618,0.06762235778866013,1.0003381117889434
24.0,240.0,-19.250001363133435,-49.75092448794112,0.0004114791637700188,0.08427757212961215,1.000421387860648
24.0,260.0,-4.2500034066127625,-49.74314892820209,0.0006221778033977854,0.09461523319128969,1.0004730761659564
24.0,280.0,10.74999241771468,-49.73200057495305,0.0008508507105551157,0.09239680820593336,1.0004619840410296
24.0,300.0,25.74998553849042,-49.71765845027568,0.001042466880907436,0.07911973177405374,1.0003955986588702
24.0,320.0,40.74997617522763,-49.70090799571929,0.0011747374932604502,0.061957176642368945,1.000309785883212
24.0,340.0,55.749964977917614,-49.68258331127032,0.001257673421690172,0.046144897867134736,1.0002307244893356
24.0,360.0,70.74995256760417,-49.663289195424085,0.0013081845369044783,0.03343316267404659,1.0001671658133702
24.0,380.0,85.7499393878112,-49.64340512210103,0.0013389882742404831,0.023802424014081516,1.0001190121200705
24.0,400.0,100.74992572483711,-49.62315956732809,0.0013579664237814255,0.016712025174144985,1.0000835601258706
24.0,420.0,115.74991175822157,-49.602690182030614,0.0013697753179480676,0.011580348549924985,1.0000579017427496
24.0,440.0,130.7498976002929,-49.58208104170495,0.001377170070026134,0.007915777908638406,1.000039578889543
24.0,460.0,145.7498833217237,-49.56138426697862,0.0013818102830480585,0.005332385658205149,1.000026661928291
24.0,480.0,160.74986896723544,-49.54063253720736,0.0013847161737052577,0.0035354565726440487,1.0000176772828633
24.0,500.0,175.74985456522091,-49.51984648012217,0.0013865251864686203,0.002302715123557419,1.0000115135756178
24.0,520.0,190.74984013371494,-49.49903915102223,0.0013876398059329187,0.0014680023157657906,1.0000073400115788
24.0,540.0,205.74982568415845,-49.47821881286578,0.0013883149544334597,0.0009077889519195931,1.0000045389447596
24.0,560.0,220.74981122381286,-49.45739070312544,0.0013887106437089256,0.0005302991153224391,1.0000026514955767
24.0,580.0,235.74979675734141,-49.4365581820922,0.0013889244177969823,0.00026653860245197077,1.0000013326930122
24.0,600.0,250.74978228787364,-49.41572350373599,0.001389010845517023,6.264679660635793e-05,1.000000313233983
24.0,620.0,265.74976781764246,-49.39488827600519,0.0013890160605877847,0.0,1.0
24.0,640.0,279.99975407091415,-49.37509480350684,0.0013890160605877847,0.0,1.0
25.0,0.0,-199.25,-48.50393698495145,3.0563416735311625e-08,0.0010799534305358143,1.0000053997671527
25.0,20.0,-184.25000000000173,-48.503930676880856,8.374398960584251e-07,0.0017249275083368642,1.0000086246375417
25.0,40.0,-169.2500000000192,-48.503908500885075,2.1597284749427087e-06,0.002685313562751605,1.0000134265678138
25.0,60.0,-154.25000000009882,-48.50386053292337,4.297559005252051e-06,0.004099485427233737,1.0000204974271363
25.0,80.0,-139.25000000037306,-48.50377107150899,7.725872839402824e-06,0.006153992109747342,1.0000307699605486
25.0,100.0,-124.25000000120156,-48.503615243480766,1.3201442111176144e-05,0.009098796455836227,1.0000454939822792
25.0,120.0,-109.25000000353461,-48.503353451929854,2.1946948771231975e-05,0.013266405268258894,1.0000663320263412
25.0,140.0,-94.25000000986324,-48.50292205377667,3.597782952206784e-05,0.019093368742242836,1.0000954668437112
25.0,160.0,-79.2500000267494,-48.50221725485375,5.869217555759993e-05,0.02713526618190151,1.0001356763309095
25.0,180.0,-64.2500000717479,-48.501066820027376,9.592071932336177e-05,0.03803608311452402,1.0001901804155726
25.0,200.0,-49.2500001927024,-48.49918109733315,0.0001576100195945894,0.05232834006813689,1.0002616417003407
25.0,220.0,-34.25000052052252,-48.49607685987448,0.00025947034831224394,0.06972688607097322,1.000348634430355
25.0,240.0,-19.250001395124087,-48.491002842199975,0.00041996733080170036,0.08743747974187924,1.0004371873987095
25.0,260.0,-4.250003549658032,-48.483021456224634,0.0006413379724248827,0.09856805996578344,1.000492840299829
25.0,280.0,10.749991978018613,-48.471485669234596,0.0008825115746185723,0.09616983310640675,1.000480849165532
25.0,300.0,25.749984559539882,-48.45659237612193,0.001082996109021161,0.08192459710028188,1.0004096229855015
25.0,320.0,40.74997446060485,-48.439196181450484,0.0012194643543163867,0.06376028497546532,1.0003188014248774
25.0,340.0,55.749962410860235,-48.4201866411625,0.0013039013753348308,0.04724364265549752,1.0002362182132776
25.0,360.0,70.74994908736045,-48.40019519876196,0.0013548111590301127,0.03409817413356635,1.000170490870668
25.0,380.0,85.7499349635458,-48.37961129782079,0.0013856397672848133,0.024208792600209122,1.000121043963001
25.0,400.0,100.74992034054213,-48.3586665275927,0.0014045413002625724,0.01696330277700793,1.0000848165138851
25.0,420.0,115.74990540528484,-48.33749921800276,0.0014162628654591405,0.011737113244736773,1.0000586855662237
25.0,440.0,130.7498902739223,-48.316193357980325,0.0014235853713168488,0.00801403115545688,1.0000400701557772
25.0,460.0,145.74987501917917,-48.29480079679536,0.0014281722761733528,0.005393982982818893,1.000026969914914
25.0,480.0,160.74985968692158,-48.27335394753317,0.0014310410910579328,0.0035739229050062655,1.000017869614525
25.0,500.0,175.74984430619855,-48.25187322593973,0.0014328252652699987,0.002326547937765479,1.0000116327396888
25.0,520.0,190.74982889542872,-48.23037153211436,0.0014339237787744197,0.0014825773142347664,1.0000074128865712
25.0,540.0,205.749813466281,-48.208857021087596,0.0014345887749204562,0.000916500623338138,1.0000045825031167
25.0,560.0,220.74979802615468,-48.187334856952816,0.0014349783546632891,0.0005352555780062474,1.00000267627789
25.0,580.0,235.74978257979694,-48.16580835017538,0.0014351887826053653,0.0002689849086019652,1.000001344924543
25.0,600.0,250.74976713039143,-48.14427971972677,0.0014352738824945342,6.321704659197801e-05,1.0000003160852329
25.0,620.0,265.7497516802091,-48.12275054800034,0.001435279035751577,0.0,1.0
25.0,640.0,279.99973700252735,-48.10229782876314,0.001435279035751577,0.0,1.0
26.0,0.0,-199.25,-47.24409446563601,3.007062355695456e-08,0.0010901436248178205,1.0000054507181242
26.0,20.0,-184.2500000000017,-47.24408825795791,8.242083168237692e-07,0.0017418153617578573,1.0000087090768088
26.0,40.0,-169.25000000001867,-47.24406642733274,2.126446431704619e-06,0.0027128060717635056,1.000013564030359
26.0,60.0,-154.2500000000959,-47.24401918450965,4.233592506068439e-06,0.004143765157017764,1.000020718825785
26.0,80.0,-139.25000000036226,-47.24393101952964,7.616408162834267e-06,0.006224871077109959,1.0000311243553857
26.0,100.0,-124.2500000011683,-47.24377731887799,1.3026891581175403e-05,0.009212024686348654,1.0000460601234318
26.0,120.0,-109.25000000344357,-47.243518805577025,2.1685174222449784e-05,0.013447655911882897,1.0000672382795595
26.0,140.0,-94.25000000963527,-47.24309213383748,3.561373310285181e-05,0.01938555525443761,1.0000969277762721
26.0,160.0,-79.25000002623105,-47.242393493734056,5.8249665052030994e-05,0.02761170714327237,1.0001380585357165
26.0,180.0,-64.25000007074692,-47.241249419737755,9.555875853244795e-05,0.038823895342944725,1.0001941194767148
26.0,200.0,-49.25000019156292,-47.239365208206664,0.00015789197107516305,0.05364301201838198,1.000268215060092
26.0,220.0,-34.250000523626,-47.2362419760845,0.00026202065366318273,0.07188914398605173,1.0003594457199303
26.0,240.0,-19.25000142653684,-47.23108862088753,0.00042852704129152044,0.09073132966656089,1.0004536566483329
26.0,260.0,-4.250003698605639,-47.222895375779444,0.0006612863264153111,0.10272972328303562,1.0005136486164152
26.0,280.0,10.749991506383083,-47.21095263675468,0.0009159107519345282,0.10013324904994117,1.0005006662452498
26.0,300.0,25.74998349645068,-47.19547739699462,0.0011257730026881683,0.08483480011232292,1.0004241740005617
26.0,320.0,40.74997259210886,-47.177400660820524,0.0012665369862157048,0.06560468383057326,1.000328023419153
26.0,340.0,55.74995961271617,-47.15767130126093,0.0013524401051374605,0.048354839566160976,1.000241774197831
26.0,360.0,70.74994529626474,-47.13694823034413,0.0014037043161862085,0.03476531537159857,1.000173826576858
26.0,380.0,85.74993014786838,-47.115630763024484,0.0014345271176968435,0.02461419055747321,1.0001230709527873
26.0,400.0,100.74991448404097,-47.09395339804715,0.001453333451228425,0.017213018790088252,1.0000860650939505
26.0,420.0,115.74989849928642,-47.07205499803564,0.0014649568559076775,0.011892503045153113,1.0000594625152257
26.0,440.0,130.74988231362494,-47.05001937630951,0.0014722007549712185,0.008111243137393571,1.0000405562156869
26.0,460.0,145.74986600184752,-47.02789805893249,0.0014767307128796799,0.005454836862174062,1.0000272741843108
26.0,480.0,160.7498496109651,-47.00572316190457,0.0014795603048382091,0.0036118839064347157,1.0000180594195323
26.0,500.0,175.74983317068313,-46.98351487225878,0.0014813183613179978,0.002350045390826991,1.000011750226954
26.0,520.0,190.74981669980383,-46.96128592517877,0.0014823999856179938,0.0014969350614533659,1.0000074846753073
26.0,540.0,205.7498002102226,-46.93904436148517,0.0014830544010884792,0.0009250766027006549,1.0000046253830135
26.0,560.0,220.74978370947503,-46.916795268145904,0.0014834376159393115,0.0005401314355076583,1.0000027006571774
26.0,580.0,235.74976720239152,-46.89454190362656,0.0014836445632155145,0.00027139052796198613,1.0000013569526398
26.0,600.0,250.74975069220915,-46.872286450463946,0.001483728279171387,6.377773206049795e-05,1.0000003188886604
26.0,620.0,265.749734181236,-46.85003046446491,0.001483733368037356,0.0,1.0
26.0,640.0,279.9997184958024,-46.82888727172778,0.001483733368037356,0.0,1.0
27.0,0.0,-199.25,-45.984251946332506,2.9561904787036008e-08,0.0011001705727356624,1.0000055008528637
27.0,20.0,-184.25000000000162,-45.98424584281972,8.104431108827774e-07,0.0017584433843157285,1.0000087922169216
27.0,40.0,-169.25000000001802,-45.984224372260826,2.0917024926857396e-06,0.0027398921974231766,1.0000136994609872
27.0,60.0,-154.25000000009283,-45.98417788791204,4.166565827549785e-06,0.0041874309447021635,1.0000209371547235
27.0,80.0,-139.25000000035106,-45.98409108525689,7.501140330501986e-06,0.006294845059927496,1.0000314742252996
27.0,100.0,-124.25000000113383,-45.98393963260668,1.2841891777130263e-05,0.00932396708393666,1.0000466198354196
27.0,120.0,-109.25000000334833,-45.98368461196361,2.140497792837573e-05,0.013627257774911401,1.0000681362888746
27.0,140.0,-94.25000000939366,-45.98326304213393,3.521740284866056e-05,0.019675950718550463,1.0000983797535927
27.0,160.0,-79.2500000256708,-45.982571214550745,5.7751282242883785e-05,0.028087295356298655,1.0001404364767814
27.0,180.0,-64.25000006961992,-45.9814346245858,9.510182358389831e-05,0.03961533539476875,1.0001980766769738
27.0,200.0,-49.25000019006387,-45.9795537574482,0.00015802619171725234,0.05497620242017278,1.000274881012101
27.0,220.0,-34.25000052588089,-45.97641400238351,0.0002644063497199619,0.07411079715810477,1.0003705539857906
27.0,240.0,-19.2500014571948,-45.971182522165435,0.0004371472524229884,0.0941686856016356,1.000470843428008
27.0,260.0,-4.2500038538078115,-45.96277100263373,0.0006820942102595661,0.10712164186605301,1.0005356082093302
27.0,280.0,10.74999099913066,-45.95039979511469,0.0009512363382509355,0.10430745132256426,1.0005215372566127
27.0,300.0,25.749982338257837,-45.93430840640855,0.001171046070939038,0.08785932457039757,1.000439296622852
27.0,320.0,40.749970549334705,-45.915512574236885,0.0013162034353353229,0.06749253687064255,1.0003374626843533
27.0,340.0,55.7499565530818,-45.89502479558277,0.0014035270240289638,0.049478393911250924,1.0002473919695563
27.0,360.0,70.74994115389444,-45.87353230424128,0.001455093204466493,0.03543401927421225,1.000177170096371
27.0,380.0,85.7499248903992,-45.85144413093991,0.0014858751834623328,0.025018084105648784,1.0001250904205283
27.0,400.0,100.74990809504772,-45.828997440336394,0.0015045652804395668,0.017460749069451286,1.0000873037453473
27.0,420.0,115.74989097007091,-45.806331461476276,0.0015160780155475289,0.01204617247508556,1.0000602308623754
27.0,440.0,130.74987363940033,-45.78352973166923,0.0015232360526820003,0.008207151952627313,1.000041035759763
27.0,460.0,145.74985617989938,-45.760643395977695,0.0015277047345850561,0.005514775541877884,1.0000275738777094
27.0,480.0,160.74983863972108,-45.73770423957683,0.0015304925002727898,0.0036492176972073966,1.000018246088486
27.0,500.0,175.74982104922253,-45.71473220026914,0.0015322229268466573,0.002373137001868933,1.0000118656850094
27.0,520.0,190.74980342758346,-45.69173983539082,0.0015332868050747322,0.0015110372197610375,1.0000075551860987
27.0,540.0,205.74978578692327,-45.66873506436599,0.0015339301267799717,0.0009334969539746383,1.0000046674847698
27.0,560.0,220.74976813491128,-45.6457228927849,0.0015343067045138418,0.0005449183435535353,1.0000027245917178
27.0,580.0,235.74975047646052,-45.622706524498625,0.0015345100247427758,0.00027375235634330305,1.0000013687617817
27.0,600.0,250.74973281486058,-45.59968810399707,0.0015345923046639713,6.432815978070707e-05,1.0000003216407989
27.0,620.0,265.74971515245613,-45.576669159424625,0.0015345973265681375,0.0,1.0
27.0,640.0,279.99969837316246,-45.55480115610419,0.0015345973265681375,0.0,1.0
28.0,0.0,-199.25,-44.72440942704776,2.9028197617354723e-08,0.0011100039366398035,1.0000055500196832
28.0,20.0,-184.25000000000156,-44.72440343265768,7.960223348178935e-07,0.001774756363170626,1.0000088737818158
28.0,40.0,-169.2500000000174,-44.72438233978926,2.0552273683339004e-06,0.0027664863714561786,1.0000138324318573
28.0,60.0,-154.25000000008964,-44.72433665316177,4.095965839111427e-06,0.004230345042366252,1.0000211517252118
28.0,80.0,-139.2500000003394,-44.72425128968308,7.379043574832156e-06,0.00636371316755216,1.0000318185658377
28.0,100.0,-124.2500000010977,-44.72410222618086,1.264468245101507e-05,0.009434336890065061,1.0000471716844503
28.0,120.0,-109.25000000324783,-44.7238509474393,2.1103292087834044e-05,0.013804747271366907,1.0000690237363568
28.0,140.0,-94.25000000913616,-44.723434917862505,3.4783479711974254e-05,0.019963911211096325,1.0000998195560555
28.0,160.0,-79.25000002506198,-44.72275066999404,5.7187126706783e-05,0.028561257416425036,1.000142806287082
28.0,180.0,-64.25000006834571,-44.721622893811116,9.453206076485157e-05,0.04040990080965426,1.0002020495040482
28.0,200.0,-49.25000018813725,-44.71974757817813,0.00015798039415535468,0.0563293915373106,1.0002816469576865
28.0,220.0,-34.25000052708128,-44.716594378357684,0.0002665820773463975,0.07640110664659205,1.0003820055332329
28.0,240.0,-19.250001486692497,-44.711286533931,0.0004458161536315926,0.09777775557773732,1.0004888887778887
28.0,260.0,-4.250004015872179,-44.70264922576982,0.0007039359698521459,0.11179362836272032,1.0005589681418137
28.0,280.0,10.749990449658753,-44.68982335152259,0.00098891176144635,0.10873299086985289,1.0005436649543493
28.0,300.0,25.749981065859117,-44.67307423498855,0.001219343174311667,0.09101304449481075,1.000455065222474
28.0,320.0,40.749968297251826,-44.653512789527326,0.0013689915371245928,0.06942607255192329,1.0003471303627596
28.0,340.0,55.74995317997718,-44.63222017377723,0.001457678392970064,0.050613591538713996,1.0002530679576935
28.0,360.0,70.74993659101636,-44.609912777635316,0.001509488872591177,0.03610348606268444,1.0001805174303133
28.0,380.0,85.74991910450308,-44.58700910985215,0.0015401933743854628,0.025420020565290677,1.0001271001028265
28.0,400.0,100.74990106943028,-44.5637487227352,0.0015587461548384075,0.017706301470917014,1.0000885315073547
28.0,420.0,115.74988269594053,-44.54027103125043,0.0015701363825939552,0.012198085681200663,1.000060990428406
28.0,440.0,130.74986411193618,-44.51665919354443,0.0015772018234344435,0.008301794973647374,1.0000415089748682
28.0,460.0,145.74984539637313,-44.49296391579662,0.0015816053123720586,0.005573852648983206,1.000027869263245
28.0,480.0,160.74982659855618,-44.46921662081854,0.0015843490291537117,0.003685986997370417,1.0000184299349868
28.0,500.0,175.74980774949518,-44.44543697776936,0.001586050551789129,0.0023958624524874975,1.0000119793122624
28.0,520.0,190.74978886874896,-44.421637355693576,0.0015870959354693285,0.0015249084900386758,1.0000076245424503
28.0,540.0,205.74976996866167,-44.397825546506766,0.0015877277295415378,0.0009417756026591174,1.0000047088780133
28.0,560.0,220.74975105703714,-44.37400647066397,0.0015880974328262253,0.0005496232412176267,1.0000027481162062
28.0,580.0,235.74973213887057,-44.35018327522309,0.001588297001541431,0.00027607309680424534,1.000001380365484
28.0,600.0,250.74971321750434,-44.32635806522674,0.001588377798015947,6.486900425419073e-05,1.0000003243450213
28.0,620.0,265.74969429532007,-44.30253234020063,0.0015883827513472153,0.0,1.0
28.0,640.0,279.9996763192356,-44.27989789551174,0.0015883827513472153,0.0,1.0
29.0,0.0,-199.25,-43.464566907778675,2.8473592602355314e-08,0.0011196615317411074,1.0000055983076588
29.0,20.0,-184.25000000000148,-43.46456102678812,7.810416556858495e-07,0.0017907865856657498,1.0000089539329284
29.0,40.0,-169.2500000000167,-43.464540326366745,2.017307901486718e-06,0.002792636938514166,1.0000139631846925
29.0,60.0,-154.25000000008635,-43.464495470316024,4.022373841967014e-06,0.004272573553269638,1.0000213628677663
29.0,80.0,-139.2500000003274,-43.46441160945554,7.25131919404528e-06,0.006431559647295105,1.0000321577982365
29.0,100.0,-124.25000000106047,-43.464265052812294,1.2437229219497832e-05,0.00954322913547289,1.0000477161456773
29.0,120.0,-109.25000000314373,-43.46401772770952,2.078332070145192e-05,0.01398022642395258,1.0000699011321197
29.0,140.0,-94.25000000886666,-43.463607613987506,3.431710930463663e-05,0.020249467358343418,1.0001012473367916
29.0,160.0,-79.25000002441416,-43.4629316119794,5.65655109822993e-05,0.029033281962286925,1.0001451664098113
29.0,180.0,-64.25000006694802,-43.461813823292715,9.386183473134855e-05,0.041206259409011375,1.000206031297045
