# producer=CAELIX
# when=2026-02-24T18:09:29
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00B_heavy_walker_warmstart/20260224_180928 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 200
# run_id=20260224_180928
# experiment=00B_heavy_walker_warmstart
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=200
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00B_heavy_walker_warmstart/20260224_180928/_csv/00B_heavy_walker_warmstart_n512_20260224_180928.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,33.0,289.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814035952091217,44.96606235019863,44.99780595675111,48232.19146075791,-6.581414941161963e-07,-0.00035284839513764104,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,34.0,290.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8141564726829529,45.02999580651522,45.0325695220381,48078.201172682406,-5.353185976408128e-08,-2.857697327958886e-05,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,35.0,291.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140658736228943,44.903566267341375,44.88157357648015,47154.027051400015,4.664011164359749e-07,0.00024494800475313055,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,36.0,292.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140132427215576,44.94863364100456,44.88746972754598,45138.580323532624,1.3550251917581565e-06,0.0006808388962248453,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,37.0,293.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140754699707031,44.996874226257205,44.948624193668365,45693.630978401765,1.0559465631358145e-06,0.0005364363246237813,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,38.0,294.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140433430671692,44.98921315558255,44.94939404912293,47497.59411475458,8.383394401706816e-07,0.0004427365254721655,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,39.0,295.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140355944633484,45.016812205314636,45.043573109433055,47424.91948860853,-5.642793790055177e-07,-0.0002971440109310326,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,40.0,296.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8141543865203857,44.97683187760413,45.03391156345606,46975.97548924642,-1.2150825024378272e-06,-0.0006341430330403527,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,41.0,297.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814322292804718,44.91770017333329,44.97456076554954,45937.00706697733,-1.2377948814416466e-06,-0.0006325415739060319,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,42.0,298.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139988780021667,45.01338850520551,45.01293654367328,45585.43890241364,9.91460306442756e-09,5.020326354427475e-06,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,43.0,299.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139086961746216,44.99047420360148,44.94866941124201,46553.09277354853,8.980024713465397e-07,0.0004648119904109408,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,44.0,300.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814069926738739,45.00258835218847,44.97253945283592,47090.715627253434,6.38106661839726e-07,0.00033396895437221247,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,45.0,301.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814337432384491,44.984742883592844,45.001739747822285,46512.92264927548,-3.654224086842121e-07,-0.0001888824158074908,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,46.0,302.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814251720905304,44.96812126785517,45.0062426738441,46188.421814633875,-8.253454976643877e-07,-0.0004236918642029276,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,47.0,303.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139968514442444,44.95796033926308,44.9929809961468,45657.37796075069,-7.670317142132439e-07,-0.0003893306324958941,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,48.0,304.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140680193901062,44.952711299061775,44.97195974178612,45971.35970988805,-4.187050991273364e-07,-0.00021405074382316482,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,49.0,305.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140901923179626,44.946378698572516,44.98030533641577,46523.8828014921,-7.292305757885526e-07,-0.00037726997506158265,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,50.0,306.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139170408248901,44.955388152971864,44.99251187033951,46258.55648150922,-8.025264986919429e-07,-0.0004127246701482468,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,51.0,307.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139368295669556,44.961424915120006,44.97732304222882,45964.33423281822,-3.458796341590689e-07,-0.00017676615996868714,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
